"Filename","X","LineOWN","LineMinor","LineMajor","LineNumDev"
"experimental/TestMeta.java",0,1,0,1,1
"experimental/groovy/lang/MOP.java",0,0.987878787878788,1,1,2
"experimental/groovy/lang/NewMetaClass.java",0,1,0,1,1
"experimental/org/codehaus/groovy/runtime/MetaClassActions.java",0,1,0,1,1
"experimental/org/codehaus/groovy/runtime/MetaClassActionsGenerator.java",0,1,0,1,1
"experimental/org/codehaus/groovy/runtimemetaclassactionssupport/DefaultGroovyInstanceMethodGenerator.java",0,1,0,1,1
"experimental/org/codehaus/groovy/runtimemetaclassactionssupport/DefaultGroovyStaticMethodGenerator.java",0,1,0,1,1
"experimental/org/codehaus/groovy/runtimemetaclassactionssupport/InstanceMethodGenerator.java",0,1,0,1,1
"experimental/org/codehaus/groovy/runtimemetaclassactionssupport/MethodGenerator.java",0,1,0,1,1
"experimental/org/codehaus/groovy/runtimemetaclassactionssupport/OverloadedMethodsGenerator.java",0,1,0,1,1
"experimental/org/codehaus/groovy/runtimemetaclassactionssupport/ReflectionMethodGenerator.java",0,1,0,1,1
"experimental/org/codehaus/groovy/runtimemetaclassactionssupport/StaticMethodGenerator.java",0,1,0,1,1
"src/examples/groovy/j2ee/J2eeConsole.java",0,0.94392523364486,2,1,3
"src/examples/groovy/swing/Demo.java",0,0.738095238095238,0,2,2
"src/examples/groovy/swing/MyTableModel.java",0,0.943396226415094,0,2,2
"src/examples/org/codehaus/groovy/grails/compiler/injection/DefaultGrailsDomainClassInjector.java",0,1,0,1,1
"src/examples/org/codehaus/groovy/grails/compiler/injection/DomainClass.java",0,1,0,1,1
"src/examples/swing/binding/caricature/JCaricature.java",0,1,0,1,1
"src/main/groovy/beans/Bindable.java",0,1,0,1,1
"src/main/groovy/beans/BindableASTTransformation.java",0,0.677595628415301,1,2,3
"src/main/groovy/beans/Vetoable.java",0,1,0,1,1
"src/main/groovy/beans/VetoableASTTransformation.java",0,0.664893617021277,1,2,3
"src/main/groovy/grape/GrabAnnotationTransformation.java",0,1,0,1,1
"src/main/groovy/grape/Grape.java",0,1,0,1,1
"src/main/groovy/grape/GrapeEngine.java",0,1,0,1,1
"src/main/groovy/inspect/Inspector.java",0,0.856707317073171,4,1,5
"src/main/groovy/inspect/swingui/TableMap.java",0,0.863636363636364,0,2,2
"src/main/groovy/inspect/swingui/TableSorter.java",0,0.583081570996979,2,2,4
"src/main/groovy/io/EncodingAwareBufferedWriter.java",0,1,0,1,1
"src/main/groovy/io/PlatformLineWriter.java",0,1,0,1,1
"src/main/groovy/lang/AdaptingMetaClass.java",0,0.909090909090909,0,2,2
"src/main/groovy/lang/BenchmarkInterceptor.java",0,0.756756756756757,2,2,4
"src/main/groovy/lang/Binding.java",0,0.697247706422018,1,4,5
"src/main/groovy/lang/Buildable.java",0,0.636363636363636,0,2,2
"src/main/groovy/lang/Category.java",0,1,0,1,1
"src/main/groovy/lang/Closure.java",0,0.304114490161002,6,5,11
"src/main/groovy/lang/ClosureException.java",0,0.611111111111111,1,2,3
"src/main/groovy/lang/ClosureInvokingMethod.java",0,0.955555555555556,1,1,2
"src/main/groovy/lang/Delegate.java",0,1,0,1,1
"src/main/groovy/lang/DelegatingMetaClass.java",0,0.536912751677852,3,3,6
"src/main/groovy/lang/DeprecationException.java",0,0.51219512195122,0,3,3
"src/main/groovy/lang/EmptyRange.java",0,0.5,0,3,3
"src/main/groovy/lang/ExpandoMetaClass.java",0,0.6312,2,2,4
"src/main/groovy/lang/ExpandoMetaClassCreationHandle.java",0,0.727272727272727,1,2,3
"src/main/groovy/lang/GString.java",0,0.48207171314741,2,6,8
"src/main/groovy/lang/Grab.java",0,1,0,1,1
"src/main/groovy/lang/Grapes.java",0,1,0,1,1
"src/main/groovy/lang/GroovyClassLoader.java",0,0.468281430219146,7,4,11
"src/main/groovy/lang/GroovyCodeSource.java",0,0.444444444444444,4,4,8
"src/main/groovy/lang/GroovyInterceptable.java",0,0.96,1,1,2
"src/main/groovy/lang/GroovyObject.java",0,0.447761194029851,0,3,3
"src/main/groovy/lang/GroovyObjectSupport.java",0,0.614035087719298,1,3,4
"src/main/groovy/lang/GroovyResourceLoader.java",0,0.944444444444444,0,2,2
"src/main/groovy/lang/GroovyRuntimeException.java",0,0.674418604651163,0,4,4
"src/main/groovy/lang/GroovyShell.java",0,0.439628482972136,10,3,13
"src/main/groovy/lang/GroovySystem.java",0,0.369230769230769,0,5,5
"src/main/groovy/lang/IllegalPropertyAccessException.java",0,0.702127659574468,0,2,2
"src/main/groovy/lang/Immutable.java",0,1,0,1,1
"src/main/groovy/lang/IncorrectClosureArgumentsException.java",0,0.724137931034483,0,3,3
"src/main/groovy/lang/IntRange.java",0,0.605187319884726,3,2,5
"src/main/groovy/lang/Interceptor.java",0,0.693877551020408,0,2,2
"src/main/groovy/lang/Lazy.java",0,0.928571428571429,0,2,2
"src/main/groovy/lang/MetaArrayLengthProperty.java",0,0.72,3,2,5
"src/main/groovy/lang/MetaBeanProperty.java",0,0.483606557377049,3,6,9
"src/main/groovy/lang/MetaClass.java",0,0.696261682242991,4,3,7
"src/main/groovy/lang/MetaClassImpl.java",0,0.465599051008304,4,2,6
"src/main/groovy/lang/MetaClassRegistry.java",0,0.347222222222222,1,5,6
"src/main/groovy/lang/MetaClassRegistryChangeEvent.java",0,1,0,1,1
"src/main/groovy/lang/MetaClassRegistryChangeEventListener.java",0,0.974358974358974,1,1,2
"src/main/groovy/lang/MetaExpandoProperty.java",0,0.777777777777778,1,2,3
