"Author","File","NumLines"
"Ashish Thusoo","ant/src/org/apache/hadoop/hive/ant",24
"Ashish Thusoo","hwi/src/java/org/apache/hadoop/hive/hwi",928
"Ashish Thusoo","hwi/src/test/org/apache/hadoop/hive/hwi",180
"Dhruba Borthakur","ant/src/org/apache/hadoop/hive/ant",21
"Dhruba Borthakur","jdbc/src/java/org/apache/hadoop/hive/jdbc",7713
"Dhruba Borthakur","jdbc/src/test/org/apache/hadoop/hive/jdbc",82
"Joydeep Sensarma","hwi/src/java/org/apache/hadoop/hive/hwi",1
"Namit Jain","contrib/src/java/org/apache/hadoop/hive/contrib/fileformat/base64",307
"Namit Jain","contrib/src/java/org/apache/hadoop/hive/contrib/serde2",251
"Namit Jain","contrib/src/test/org/apache/hadoop/hive/contrib/serde2",95
"Namit Jain","hwi/src/java/org/apache/hadoop/hive/hwi",11
"Namit Jain","hwi/src/test/org/apache/hadoop/hive/hwi",47
"Namit Jain","jdbc/src/java/org/apache/hadoop/hive/jdbc",182
"Namit Jain","jdbc/src/test/org/apache/hadoop/hive/jdbc",21
"Namit Jain","shims/src/0.17/java/org/apache/hadoop/hive/shims",142
"Namit Jain","shims/src/0.18/java/org/apache/hadoop/hive/shims",143
"Namit Jain","shims/src/0.19/java/org/apache/hadoop/hive/shims",143
"Namit Jain","shims/src/0.20/java/org/apache/hadoop/hive/shims",144
"Owen O'Malley","ant/src/org/apache/hadoop/hive/ant",254
"Raghotham Murthy","hwi/src/java/org/apache/hadoop/hive/hwi",18
"Raghotham Murthy","jdbc/src/java/org/apache/hadoop/hive/jdbc",372
"Raghotham Murthy","jdbc/src/test/org/apache/hadoop/hive/jdbc",210
"Zheng Shao","ant/src/org/apache/hadoop/hive/ant",94
"Dhruba Borthakur","serde/src/gen-py/org_apache_hadoop_hive_serde",40
"Dhruba Borthakur","serde/src/test/org/apache/hadoop/hive/serde2",407
"Dhruba Borthakur","serde/src/test/org/apache/hadoop/hive/serde2/dynamic_type",777
"Dhruba Borthakur","serde/src/test/org/apache/hadoop/hive/serde2/objectinspector",585
"Namit Jain","serde/src/gen-py/org_apache_hadoop_hive_serde",49
"Namit Jain","serde/src/test/org/apache/hadoop/hive/serde2",5
"Namit Jain","serde/src/test/org/apache/hadoop/hive/serde2/binarysortable",208
"Namit Jain","serde/src/test/org/apache/hadoop/hive/serde2/dynamic_type",5
"Namit Jain","serde/src/test/org/apache/hadoop/hive/serde2/lazy",258
"Namit Jain","serde/src/test/org/apache/hadoop/hive/serde2/objectinspector",279
"Namit Jain","serde/src/test/org/apache/hadoop/hive/serde2/thrift_test",133
"Namit Jain","shims/src/common/java/org/apache/hadoop/hive/shims",236
"Owen O'Malley","serde/src/gen-py/org_apache_hadoop_hive_serde",17
"Prasad Chakka","serde/src/test/org/apache/hadoop/hive/serde2/binarysortable",2
"Raghotham Murthy","odbc/src/cpp",3014
"Raghotham Murthy","odbc/src/test",1395
"Zheng Shao","serde/src/test/org/apache/hadoop/hive/serde2",70
"Zheng Shao","serde/src/test/org/apache/hadoop/hive/serde2/binarysortable",55
"Zheng Shao","serde/src/test/org/apache/hadoop/hive/serde2/dynamic_type",1
"Zheng Shao","serde/src/test/org/apache/hadoop/hive/serde2/lazy",540
"Zheng Shao","serde/src/test/org/apache/hadoop/hive/serde2/lazybinary",568
"Zheng Shao","serde/src/test/org/apache/hadoop/hive/serde2/objectinspector",1
"Zheng Shao","shims/src/common/java/org/apache/hadoop/hive/shims",1
"Dhruba Borthakur","serde/src/java/org/apache/hadoop/hive/serde2",872
"Dhruba Borthakur","serde/src/java/org/apache/hadoop/hive/serde2/objectinspector",1274
"Dhruba Borthakur","serde/src/java/org/apache/hadoop/hive/serde2/objectinspector/primitive",288
"Dhruba Borthakur","serde/src/java/org/apache/hadoop/hive/serde2/thrift",1440
"Joydeep Sensarma","serde/src/java/org/apache/hadoop/hive/serde2",2
"Joydeep Sensarma","serde/src/java/org/apache/hadoop/hive/serde2/thrift",1
"Namit Jain","serde/src/java/org/apache/hadoop/hive/serde2",58
"Namit Jain","serde/src/java/org/apache/hadoop/hive/serde2/binarysortable",745
"Namit Jain","serde/src/java/org/apache/hadoop/hive/serde2/columnar",23
"Namit Jain","serde/src/java/org/apache/hadoop/hive/serde2/lazy",849
"Namit Jain","serde/src/java/org/apache/hadoop/hive/serde2/lazy/objectinspector",546
"Namit Jain","serde/src/java/org/apache/hadoop/hive/serde2/lazy/objectinspector/primitive",601
"Namit Jain","serde/src/java/org/apache/hadoop/hive/serde2/objectinspector",599
"Namit Jain","serde/src/java/org/apache/hadoop/hive/serde2/objectinspector/primitive",2439
"Namit Jain","serde/src/java/org/apache/hadoop/hive/serde2/thrift",116
"Owen O'Malley","serde/src/java/org/apache/hadoop/hive/serde2/thrift",68
"Prasad Chakka","serde/src/java/org/apache/hadoop/hive/serde2/binarysortable",4
"Raghotham Murthy","serde/src/gen-cpp",180
"Raghotham Murthy","serde/src/java/org/apache/hadoop/hive/serde2",1
"Raghotham Murthy","serde/src/java/org/apache/hadoop/hive/serde2/lazy",21
"Raghotham Murthy","serde/src/java/org/apache/hadoop/hive/serde2/objectinspector",56
"Zheng Shao","serde/src/java/org/apache/hadoop/hive/serde2",9
"Zheng Shao","serde/src/java/org/apache/hadoop/hive/serde2/columnar",804
"Zheng Shao","serde/src/java/org/apache/hadoop/hive/serde2/lazy",1940
"Zheng Shao","serde/src/java/org/apache/hadoop/hive/serde2/lazy/objectinspector",2
"Zheng Shao","serde/src/java/org/apache/hadoop/hive/serde2/lazybinary",2250
"Zheng Shao","serde/src/java/org/apache/hadoop/hive/serde2/lazybinary/objectinspector",251
"Zheng Shao","serde/src/java/org/apache/hadoop/hive/serde2/objectinspector",205
"Zheng Shao","serde/src/java/org/apache/hadoop/hive/serde2/thrift",76
"Ashish Thusoo","data/scripts",4
"Ashish Thusoo","ql/src/test/org/apache/hadoop/hive/ql",40
"Ashish Thusoo","ql/src/test/org/apache/hadoop/hive/ql/metadata",18
"Dhruba Borthakur","ql/src/test/org/apache/hadoop/hive/ql",37
"Dhruba Borthakur","ql/src/test/org/apache/hadoop/hive/ql/metadata",4
"Dhruba Borthakur","ql/src/test/org/apache/hadoop/hive/serde2",190
"Dhruba Borthakur","serde/src/gen-java/org/apache/hadoop/hive/serde",14
"Dhruba Borthakur","serde/src/gen-java/org/apache/hadoop/hive/serde2/thrift/test",68
"Dhruba Borthakur","serde/src/java/org/apache/hadoop/hive/serde2/dynamic_type",7001
"Dhruba Borthakur","serde/src/java/org/apache/hadoop/hive/serde2/typeinfo",4
"Johan Oskarsson","ql/src/test/org/apache/hadoop/hive/ql/metadata",19
"Namit Jain","ql/src/test/org/apache/hadoop/hive/ql",23
"Namit Jain","ql/src/test/org/apache/hadoop/hive/ql/metadata",3
"Namit Jain","serde/src/gen-java/org/apache/hadoop/hive/serde",11
"Namit Jain","serde/src/gen-java/org/apache/hadoop/hive/serde/test",353
"Namit Jain","serde/src/gen-java/org/apache/hadoop/hive/serde2/thrift/test",715
"Namit Jain","serde/src/java/org/apache/hadoop/hive/serde2/dynamic_type",122
"Namit Jain","serde/src/java/org/apache/hadoop/hive/serde2/io",296
"Namit Jain","serde/src/java/org/apache/hadoop/hive/serde2/typeinfo",210
"Owen O'Malley","ql/src/test/org/apache/hadoop/hive/ql",492
"Owen O'Malley","ql/src/test/org/apache/hadoop/hive/ql/metadata",256
"Owen O'Malley","serde/src/gen-java/org/apache/hadoop/hive/serde",25
"Owen O'Malley","serde/src/gen-java/org/apache/hadoop/hive/serde/test",262
"Owen O'Malley","serde/src/gen-java/org/apache/hadoop/hive/serde2/thrift/test",336
"Owen O'Malley","serde/src/java/org/apache/hadoop/hive/serde2/dynamic_type",88
"Prasad Chakka","ql/src/test/org/apache/hadoop/hive/ql",1
"Prasad Chakka","ql/src/test/org/apache/hadoop/hive/ql/metadata",3
"Raghotham Murthy","ql/src/test/org/apache/hadoop/hive/ql",3
"Raghotham Murthy","serde/src/gen-java/org/apache/hadoop/hive/serde",2
"Zheng Shao","data/scripts",5
"Zheng Shao","ql/src/test/org/apache/hadoop/hive/ql",306
"Zheng Shao","ql/src/test/org/apache/hadoop/hive/ql/metadata",297
"Zheng Shao","ql/src/test/org/apache/hadoop/hive/scripts",50
"Zheng Shao","serde/src/gen-java/org/apache/hadoop/hive/serde",49
"Zheng Shao","serde/src/java/org/apache/hadoop/hive/serde2/dynamic_type",275
"Zheng Shao","serde/src/java/org/apache/hadoop/hive/serde2/typeinfo",737
"Ashish Thusoo","ql/src/java/org/apache/hadoop/hive/ql",70
"Ashish Thusoo","ql/src/java/org/apache/hadoop/hive/ql/metadata",260
"Ashish Thusoo","ql/src/java/org/apache/hadoop/hive/ql/ppd",883
"Ashish Thusoo","ql/src/test/org/apache/hadoop/hive/ql/exec",77
"Ashish Thusoo","ql/src/test/org/apache/hadoop/hive/ql/history",161
"Ashish Thusoo","ql/src/test/org/apache/hadoop/hive/ql/plan",145
"Ashish Thusoo","ql/src/test/org/apache/hadoop/hive/ql/udf",1
"Dhruba Borthakur","ql/src/java/org/apache/hadoop/hive/ql",52
"Dhruba Borthakur","ql/src/java/org/apache/hadoop/hive/ql/metadata",177
"Dhruba Borthakur","ql/src/test/org/apache/hadoop/hive/ql/exec",17
"Dhruba Borthakur","ql/src/test/org/apache/hadoop/hive/ql/io",503
"Dhruba Borthakur","ql/src/test/org/apache/hadoop/hive/ql/tool",91
"Johan Oskarsson","ql/src/java/org/apache/hadoop/hive/ql/metadata",4
"Joydeep Sensarma","ql/src/java/org/apache/hadoop/hive/ql",7
"Joydeep Sensarma","ql/src/java/org/apache/hadoop/hive/ql/metadata",9
"Namit Jain","ql/src/java/org/apache/hadoop/hive/ql",150
"Namit Jain","ql/src/java/org/apache/hadoop/hive/ql/metadata",5
"Namit Jain","ql/src/java/org/apache/hadoop/hive/ql/ppd",119
"Namit Jain","ql/src/test/org/apache/hadoop/hive/ql/exec",162
"Namit Jain","ql/src/test/org/apache/hadoop/hive/ql/io",15
"Namit Jain","ql/src/test/org/apache/hadoop/hive/ql/udf",317
"Namit Jain","ql/src/test/org/apache/hadoop/hive/ql/udf/generic",116
"Owen O'Malley","ql/src/java/org/apache/hadoop/hive/ql",248
"Owen O'Malley","ql/src/java/org/apache/hadoop/hive/ql/metadata",1320
"Owen O'Malley","ql/src/test/org/apache/hadoop/hive/ql/exec",853
"Owen O'Malley","ql/src/test/org/apache/hadoop/hive/ql/io",23
"Prasad Chakka","ql/src/java/org/apache/hadoop/hive/ql",43
"Prasad Chakka","ql/src/java/org/apache/hadoop/hive/ql/metadata",15
"Prasad Chakka","ql/src/java/org/apache/hadoop/hive/ql/ppd",1
"Prasad Chakka","ql/src/test/org/apache/hadoop/hive/ql/exec",16
"Prasad Chakka","ql/src/test/org/apache/hadoop/hive/ql/hooks",53
"Raghotham Murthy","ql/src/java/org/apache/hadoop/hive/ql",294
"Raghotham Murthy","ql/src/java/org/apache/hadoop/hive/ql/metadata",44
"Raghotham Murthy","ql/src/java/org/apache/hadoop/hive/ql/ppd",4
"Thomas White","ql/src/test/org/apache/hadoop/hive/ql/udf",27
"Zheng Shao","ql/src/java/org/apache/hadoop/hive/ql",84
"Zheng Shao","ql/src/java/org/apache/hadoop/hive/ql/metadata",734
"Zheng Shao","ql/src/java/org/apache/hadoop/hive/ql/ppd",107
"Zheng Shao","ql/src/test/org/apache/hadoop/hive/ql/exec",175
"Zheng Shao","ql/src/test/org/apache/hadoop/hive/ql/history",1
"Zheng Shao","ql/src/test/org/apache/hadoop/hive/ql/io",755
"Zheng Shao","ql/src/test/org/apache/hadoop/hive/ql/plan",2
"Zheng Shao","ql/src/test/org/apache/hadoop/hive/ql/tool",37
"Ashish Thusoo","ql/src/java/org/apache/hadoop/hive/ql/exec",909
"Ashish Thusoo","ql/src/java/org/apache/hadoop/hive/ql/history",522
"Ashish Thusoo","ql/src/java/org/apache/hadoop/hive/ql/io",2
"Ashish Thusoo","ql/src/java/org/apache/hadoop/hive/ql/lib",48
"Ashish Thusoo","ql/src/java/org/apache/hadoop/hive/ql/optimizer",20
"Ashish Thusoo","ql/src/java/org/apache/hadoop/hive/ql/parse",1032
"Ashish Thusoo","ql/src/java/org/apache/hadoop/hive/ql/session",26
"Ashish Thusoo","ql/src/java/org/apache/hadoop/hive/ql/tools",3
"Ashish Thusoo","ql/src/java/org/apache/hadoop/hive/ql/udf",565
"Dhruba Borthakur","ql/src/java/org/apache/hadoop/hive/ql/exec",1455
"Dhruba Borthakur","ql/src/java/org/apache/hadoop/hive/ql/io",390
"Dhruba Borthakur","ql/src/java/org/apache/hadoop/hive/ql/optimizer",97
"Dhruba Borthakur","ql/src/java/org/apache/hadoop/hive/ql/parse",1820
"Dhruba Borthakur","ql/src/java/org/apache/hadoop/hive/ql/session",107
"Dhruba Borthakur","ql/src/java/org/apache/hadoop/hive/ql/tools",74
"Dhruba Borthakur","ql/src/java/org/apache/hadoop/hive/ql/udf",542
"Joydeep Sensarma","ql/src/java/org/apache/hadoop/hive/ql/exec",209
"Joydeep Sensarma","ql/src/java/org/apache/hadoop/hive/ql/io",28
"Joydeep Sensarma","ql/src/java/org/apache/hadoop/hive/ql/parse",2
"Joydeep Sensarma","ql/src/java/org/apache/hadoop/hive/ql/session",52
"Namit Jain","ql/src/java/org/apache/hadoop/hive/ql/exec",2039
"Namit Jain","ql/src/java/org/apache/hadoop/hive/ql/io",197
"Namit Jain","ql/src/java/org/apache/hadoop/hive/ql/lib",3
"Namit Jain","ql/src/java/org/apache/hadoop/hive/ql/optimizer",545
"Namit Jain","ql/src/java/org/apache/hadoop/hive/ql/optimizer/ppr",784
"Namit Jain","ql/src/java/org/apache/hadoop/hive/ql/parse",1346
"Namit Jain","ql/src/java/org/apache/hadoop/hive/ql/session",1
"Namit Jain","ql/src/java/org/apache/hadoop/hive/ql/udf",3228
"Owen O'Malley","ql/src/java/org/apache/hadoop/hive/ql/exec",3072
"Owen O'Malley","ql/src/java/org/apache/hadoop/hive/ql/io",299
"Owen O'Malley","ql/src/java/org/apache/hadoop/hive/ql/optimizer",21
"Owen O'Malley","ql/src/java/org/apache/hadoop/hive/ql/parse",3586
"Owen O'Malley","ql/src/java/org/apache/hadoop/hive/ql/session",209
"Owen O'Malley","ql/src/java/org/apache/hadoop/hive/ql/udf",2250
"Prasad Chakka","ql/src/java/org/apache/hadoop/hive/ql/exec",55
"Prasad Chakka","ql/src/java/org/apache/hadoop/hive/ql/optimizer",36
"Prasad Chakka","ql/src/java/org/apache/hadoop/hive/ql/parse",47
"Prasad Chakka","ql/src/java/org/apache/hadoop/hive/ql/session",1
"Prasad Chakka","ql/src/java/org/apache/hadoop/hive/ql/udf",32
"Raghotham Murthy","ql/src/java/org/apache/hadoop/hive/ql/exec",65
"Raghotham Murthy","ql/src/java/org/apache/hadoop/hive/ql/io",5
"Raghotham Murthy","ql/src/java/org/apache/hadoop/hive/ql/lib",3
"Raghotham Murthy","ql/src/java/org/apache/hadoop/hive/ql/optimizer",7
"Raghotham Murthy","ql/src/java/org/apache/hadoop/hive/ql/optimizer/unionproc",1
"Raghotham Murthy","ql/src/java/org/apache/hadoop/hive/ql/parse",354
"Raghotham Murthy","ql/src/java/org/apache/hadoop/hive/ql/session",1
"Raghotham Murthy","ql/src/java/org/apache/hadoop/hive/ql/udf",7
"Thomas White","ql/src/java/org/apache/hadoop/hive/ql/exec",50
"Thomas White","ql/src/java/org/apache/hadoop/hive/ql/parse",44
"Zheng Shao","ql/src/java/org/apache/hadoop/hive/ql/exec",4380
"Zheng Shao","ql/src/java/org/apache/hadoop/hive/ql/history",57
"Zheng Shao","ql/src/java/org/apache/hadoop/hive/ql/io",2914
"Zheng Shao","ql/src/java/org/apache/hadoop/hive/ql/lib",528
"Zheng Shao","ql/src/java/org/apache/hadoop/hive/ql/optimizer",3358
"Zheng Shao","ql/src/java/org/apache/hadoop/hive/ql/optimizer/ppr",1
