"X","Author","Filename","NumLines"
0,"","contrib/instantiated/src/test/org/apache/lucene/store/instantiated/TestEmptyIndex.java",98
1,"Uwe Schindler","contrib/instantiated/src/test/org/apache/lucene/store/instantiated/TestEmptyIndex.java",5
2,"Michael Busch","contrib/instantiated/src/test/org/apache/lucene/store/instantiated/TestEmptyIndex.java",1
3,"Michael McCandless","contrib/instantiated/src/test/org/apache/lucene/store/instantiated/TestEmptyIndex.java",7
4,"","contrib/instantiated/src/test/org/apache/lucene/store/instantiated/TestSerialization.java",57
5,"Uwe Schindler","contrib/instantiated/src/test/org/apache/lucene/store/instantiated/TestSerialization.java",1
6,"Grant Ingersoll","contrib/instantiated/src/test/org/apache/lucene/store/instantiated/TestIndicesEquals.java",343
7,"Michael McCandless","contrib/instantiated/src/test/org/apache/lucene/store/instantiated/TestIndicesEquals.java",65
8,"Michael Busch","contrib/instantiated/src/test/org/apache/lucene/store/instantiated/TestIndicesEquals.java",9
9,"","contrib/instantiated/src/test/org/apache/lucene/store/instantiated/TestIndicesEquals.java",41
10,"Uwe Schindler","contrib/instantiated/src/test/org/apache/lucene/store/instantiated/TestIndicesEquals.java",14
11,"Robert Muir","contrib/instantiated/src/test/org/apache/lucene/store/instantiated/TestIndicesEquals.java",2
12,"","contrib/instantiated/src/test/org/apache/lucene/store/instantiated/TestUnoptimizedReaderOnConstructor.java",71
13,"Uwe Schindler","contrib/instantiated/src/test/org/apache/lucene/store/instantiated/TestUnoptimizedReaderOnConstructor.java",1
14,"","contrib/instantiated/src/test/org/apache/lucene/store/instantiated/TestRealTime.java",68
15,"Uwe Schindler","contrib/instantiated/src/test/org/apache/lucene/store/instantiated/TestRealTime.java",7
16,"Robert Muir","contrib/instantiated/src/test/org/apache/lucene/store/instantiated/TestRealTime.java",4
17,"Grant Ingersoll","contrib/instantiated/src/java/org/apache/lucene/store/instantiated/InstantiatedTermPositionVector.java",47
18,"Grant Ingersoll","contrib/instantiated/src/java/org/apache/lucene/store/instantiated/InstantiatedIndexWriter.java",580
19,"","contrib/instantiated/src/java/org/apache/lucene/store/instantiated/InstantiatedIndexWriter.java",88
20,"Uwe Schindler","contrib/instantiated/src/java/org/apache/lucene/store/instantiated/InstantiatedIndexWriter.java",19
21,"Yonik Seeley","contrib/instantiated/src/java/org/apache/lucene/store/instantiated/InstantiatedIndexWriter.java",2
22,"Daniel Naber","contrib/instantiated/src/java/org/apache/lucene/store/instantiated/InstantiatedIndexWriter.java",3
23,"Chris M. Hostetter","contrib/instantiated/src/java/org/apache/lucene/store/instantiated/InstantiatedIndexWriter.java",3
24,"Michael McCandless","contrib/instantiated/src/java/org/apache/lucene/store/instantiated/InstantiatedIndexWriter.java",6
25,"Grant Ingersoll","contrib/instantiated/src/java/org/apache/lucene/store/instantiated/InstantiatedTermPositions.java",99
26,"Chris M. Hostetter","contrib/instantiated/src/java/org/apache/lucene/store/instantiated/InstantiatedTermPositions.java",1
27,"","contrib/instantiated/src/java/org/apache/lucene/store/instantiated/FieldSetting.java",62
28,"Robert Muir","contrib/instantiated/src/java/org/apache/lucene/store/instantiated/FieldSetting.java",2
29,"Grant Ingersoll","contrib/instantiated/src/java/org/apache/lucene/store/instantiated/InstantiatedIndex.java",253
30,"","contrib/instantiated/src/java/org/apache/lucene/store/instantiated/InstantiatedIndex.java",101
31,"Uwe Schindler","contrib/instantiated/src/java/org/apache/lucene/store/instantiated/InstantiatedIndex.java",2
32,"Chris M. Hostetter","contrib/instantiated/src/java/org/apache/lucene/store/instantiated/InstantiatedIndex.java",2
33,"","contrib/instantiated/src/java/org/apache/lucene/store/instantiated/FieldSettings.java",92
34,"Chris M. Hostetter","contrib/instantiated/src/java/org/apache/lucene/store/instantiated/FieldSettings.java",1
35,"Grant Ingersoll","contrib/instantiated/src/java/org/apache/lucene/store/instantiated/InstantiatedDocument.java",79
