"X","Author","Filename","NumLines"
0,"Namit Jain","contrib/src/test/org/apache/hadoop/hive/contrib/mr/TestGenericMR.java",88
1,"Zheng Shao","contrib/src/test/org/apache/hadoop/hive/contrib/mr/TestGenericMR.java",49
2,"Namit Jain","contrib/src/test/org/apache/hadoop/hive/contrib/serde2/TestRegexSerDe.java",67
3,"Zheng Shao","contrib/src/test/org/apache/hadoop/hive/contrib/serde2/TestRegexSerDe.java",31
4,"Namit Jain","contrib/src/java/org/apache/hadoop/hive/contrib/fileformat/base64/Base64TextInputFormat.java",145
5,"Zheng Shao","contrib/src/java/org/apache/hadoop/hive/contrib/fileformat/base64/Base64TextInputFormat.java",32
6,"Namit Jain","contrib/src/java/org/apache/hadoop/hive/contrib/fileformat/base64/Base64TextOutputFormat.java",100
7,"Zheng Shao","contrib/src/java/org/apache/hadoop/hive/contrib/fileformat/base64/Base64TextOutputFormat.java",33
8,"Namit Jain","contrib/src/java/org/apache/hadoop/hive/contrib/udaf/example/UDAFExampleAvg.java",93
9,"Zheng Shao","contrib/src/java/org/apache/hadoop/hive/contrib/udaf/example/UDAFExampleAvg.java",33
10,"Owen O'Malley","contrib/src/java/org/apache/hadoop/hive/contrib/udaf/example/UDAFExampleMax.java",32
11,"Ning Zhang","contrib/src/java/org/apache/hadoop/hive/contrib/udaf/example/UDAFExampleMax.java",3
12,"Ashish Thusoo","contrib/src/java/org/apache/hadoop/hive/contrib/udaf/example/UDAFExampleMax.java",176
13,"Zheng Shao","contrib/src/java/org/apache/hadoop/hive/contrib/udaf/example/UDAFExampleMax.java",1
14,"Namit Jain","contrib/src/java/org/apache/hadoop/hive/contrib/udaf/example/UDAFExampleMax.java",55
15,"Dhruba Borthakur","contrib/src/java/org/apache/hadoop/hive/contrib/udaf/example/UDAFExampleMax.java",2
16,"Namit Jain","contrib/src/java/org/apache/hadoop/hive/contrib/udaf/example/UDAFExampleGroupConcat.java",91
17,"Zheng Shao","contrib/src/java/org/apache/hadoop/hive/contrib/udaf/example/UDAFExampleGroupConcat.java",24
18,"Yongqiang He","contrib/src/java/org/apache/hadoop/hive/contrib/udaf/example/UDAFExampleMinN.java",41
19,"Yongqiang He","contrib/src/java/org/apache/hadoop/hive/contrib/udaf/example/UDAFExampleMaxMinNUtil.java",209
20,"Owen O'Malley","contrib/src/java/org/apache/hadoop/hive/contrib/udaf/example/UDAFExampleMin.java",31
21,"Ning Zhang","contrib/src/java/org/apache/hadoop/hive/contrib/udaf/example/UDAFExampleMin.java",3
22,"Ashish Thusoo","contrib/src/java/org/apache/hadoop/hive/contrib/udaf/example/UDAFExampleMin.java",176
23,"Zheng Shao","contrib/src/java/org/apache/hadoop/hive/contrib/udaf/example/UDAFExampleMin.java",1
24,"Namit Jain","contrib/src/java/org/apache/hadoop/hive/contrib/udaf/example/UDAFExampleMin.java",55
25,"Dhruba Borthakur","contrib/src/java/org/apache/hadoop/hive/contrib/udaf/example/UDAFExampleMin.java",2
26,"Yongqiang He","contrib/src/java/org/apache/hadoop/hive/contrib/udaf/example/UDAFExampleMaxN.java",41
27,"Namit Jain","contrib/src/java/org/apache/hadoop/hive/contrib/mr/example/IdentityMapper.java",34
28,"Zheng Shao","contrib/src/java/org/apache/hadoop/hive/contrib/mr/example/IdentityMapper.java",7
29,"Namit Jain","contrib/src/java/org/apache/hadoop/hive/contrib/mr/example/WordCountReduce.java",39
30,"Zheng Shao","contrib/src/java/org/apache/hadoop/hive/contrib/mr/example/WordCountReduce.java",11
31,"Namit Jain","contrib/src/java/org/apache/hadoop/hive/contrib/mr/Output.java",31
32,"Zheng Shao","contrib/src/java/org/apache/hadoop/hive/contrib/mr/Output.java",3
33,"Namit Jain","contrib/src/java/org/apache/hadoop/hive/contrib/mr/Mapper.java",27
34,"Zheng Shao","contrib/src/java/org/apache/hadoop/hive/contrib/mr/Mapper.java",8
35,"Namit Jain","contrib/src/java/org/apache/hadoop/hive/contrib/mr/Reducer.java",33
36,"Zheng Shao","contrib/src/java/org/apache/hadoop/hive/contrib/mr/Reducer.java",9
37,"Namit Jain","contrib/src/java/org/apache/hadoop/hive/contrib/mr/GenericMR.java",182
38,"Zheng Shao","contrib/src/java/org/apache/hadoop/hive/contrib/mr/GenericMR.java",28
39,"Namit Jain","contrib/src/java/org/apache/hadoop/hive/contrib/genericudf/example/GenericUDFDBOutput.java",100
40,"Zheng Shao","contrib/src/java/org/apache/hadoop/hive/contrib/genericudf/example/GenericUDFDBOutput.java",76
41,"Namit Jain","contrib/src/java/org/apache/hadoop/hive/contrib/serde2/RegexSerDe.java",175
42,"Zheng Shao","contrib/src/java/org/apache/hadoop/hive/contrib/serde2/RegexSerDe.java",85
43,"Zheng Shao","contrib/src/java/org/apache/hadoop/hive/contrib/serde2/TypedBytesSerDe.java",369
44,"Namit Jain","contrib/src/java/org/apache/hadoop/hive/contrib/serde2/TypedBytesSerDe.java",14
45,"Namit Jain","contrib/src/java/org/apache/hadoop/hive/contrib/serde2/s3/S3LogDeserializer.java",131
46,"Zheng Shao","contrib/src/java/org/apache/hadoop/hive/contrib/serde2/s3/S3LogDeserializer.java",73
47,"Namit Jain","contrib/src/java/org/apache/hadoop/hive/contrib/serde2/s3/S3LogStruct.java",22
48,"Zheng Shao","contrib/src/java/org/apache/hadoop/hive/contrib/serde2/s3/S3LogStruct.java",7
49,"Namit Jain","contrib/src/java/org/apache/hadoop/hive/contrib/udf/example/UDFExampleArraySum.java",38
50,"Zheng Shao","contrib/src/java/org/apache/hadoop/hive/contrib/udf/example/UDFExampleArraySum.java",6
51,"Namit Jain","contrib/src/java/org/apache/hadoop/hive/contrib/udf/example/UDFExampleFormat.java",27
52,"Zheng Shao","contrib/src/java/org/apache/hadoop/hive/contrib/udf/example/UDFExampleFormat.java",5
53,"Namit Jain","contrib/src/java/org/apache/hadoop/hive/contrib/udf/example/UDFExampleMapConcat.java",42
54,"Zheng Shao","contrib/src/java/org/apache/hadoop/hive/contrib/udf/example/UDFExampleMapConcat.java",7
55,"Namit Jain","contrib/src/java/org/apache/hadoop/hive/contrib/udf/example/UDFExampleStructPrint.java",35
56,"Zheng Shao","contrib/src/java/org/apache/hadoop/hive/contrib/udf/example/UDFExampleStructPrint.java",8
57,"Namit Jain","contrib/src/java/org/apache/hadoop/hive/contrib/udf/example/UDFExampleAdd.java",34
58,"Zheng Shao","contrib/src/java/org/apache/hadoop/hive/contrib/udf/example/UDFExampleAdd.java",14
59,"Namit Jain","contrib/src/java/org/apache/hadoop/hive/contrib/metastore/hooks/TestURLHook.java",30
60,"Zheng Shao","contrib/src/java/org/apache/hadoop/hive/contrib/util/typedbytes/TypedBytesRecordWriter.java",51
61,"Zheng Shao","contrib/src/java/org/apache/hadoop/hive/contrib/util/typedbytes/TypedBytesRecordReader.java",200
62,"Yongqiang He","contrib/src/java/org/apache/hadoop/hive/contrib/util/typedbytes/TypedBytesRecordReader.java",43
63,"Zheng Shao","contrib/src/java/org/apache/hadoop/hive/contrib/util/typedbytes/TypedBytesInput.java",533
64,"Zheng Shao","contrib/src/java/org/apache/hadoop/hive/contrib/util/typedbytes/TypedBytesWritable.java",89
65,"Zheng Shao","contrib/src/java/org/apache/hadoop/hive/contrib/util/typedbytes/TypedBytesOutput.java",326
66,"Namit Jain","contrib/src/java/org/apache/hadoop/hive/contrib/util/typedbytes/TypedBytesOutput.java",29
67,"Zheng Shao","contrib/src/java/org/apache/hadoop/hive/contrib/util/typedbytes/TypedBytesWritableInput.java",405
68,"Namit Jain","contrib/src/java/org/apache/hadoop/hive/contrib/util/typedbytes/TypedBytesWritableInput.java",8
69,"Zheng Shao","contrib/src/java/org/apache/hadoop/hive/contrib/util/typedbytes/TypedBytesRecordInput.java",166
70,"Zheng Shao","contrib/src/java/org/apache/hadoop/hive/contrib/util/typedbytes/Type.java",38
71,"Namit Jain","contrib/src/java/org/apache/hadoop/hive/contrib/util/typedbytes/Type.java",1
72,"Yongqiang He","contrib/src/java/org/apache/hadoop/hive/contrib/util/typedbytes/Type.java",4
73,"Zheng Shao","contrib/src/java/org/apache/hadoop/hive/contrib/util/typedbytes/TypedBytesRecordOutput.java",143
74,"Zheng Shao","contrib/src/java/org/apache/hadoop/hive/contrib/util/typedbytes/TypedBytesWritableOutput.java",233
75,"Namit Jain","contrib/src/java/org/apache/hadoop/hive/contrib/util/typedbytes/TypedBytesWritableOutput.java",10
76,"Namit Jain","contrib/src/java/org/apache/hadoop/hive/contrib/udtf/example/GenericUDTFExplode2.java",64
77,"Zheng Shao","contrib/src/java/org/apache/hadoop/hive/contrib/udtf/example/GenericUDTFExplode2.java",23
78,"Yongqiang He","contrib/src/java/org/apache/hadoop/hive/contrib/udtf/example/GenericUDTFCount2.java",64
79,"Namit Jain","hwi/src/test/org/apache/hadoop/hive/hwi/TestHWISessionManager.java",18
80,"Ashish Thusoo","hwi/src/test/org/apache/hadoop/hive/hwi/TestHWISessionManager.java",12
81,"Zheng Shao","hwi/src/test/org/apache/hadoop/hive/hwi/TestHWISessionManager.java",206
82,"Namit Jain","hwi/src/test/org/apache/hadoop/hive/hwi/TestHWIServer.java",45
83,"Zheng Shao","hwi/src/test/org/apache/hadoop/hive/hwi/TestHWIServer.java",15
84,"Namit Jain","hwi/src/java/org/apache/hadoop/hive/hwi/HWISessionManager.java",17
85,"Ashish Thusoo","hwi/src/java/org/apache/hadoop/hive/hwi/HWISessionManager.java",17
86,"Zheng Shao","hwi/src/java/org/apache/hadoop/hive/hwi/HWISessionManager.java",187
87,"Raghotham Murthy","hwi/src/java/org/apache/hadoop/hive/hwi/HWISessionManager.java",1
88,"Ashish Thusoo","hwi/src/java/org/apache/hadoop/hive/hwi/HWIContextListener.java",14
89,"Zheng Shao","hwi/src/java/org/apache/hadoop/hive/hwi/HWIContextListener.java",42
90,"Ashish Thusoo","hwi/src/java/org/apache/hadoop/hive/hwi/HWIAuth.java",11
91,"Zheng Shao","hwi/src/java/org/apache/hadoop/hive/hwi/HWIAuth.java",76
92,"Ashish Thusoo","hwi/src/java/org/apache/hadoop/hive/hwi/HWIServer.java",13
93,"Namit Jain","hwi/src/java/org/apache/hadoop/hive/hwi/HWIServer.java",3
94,"Zheng Shao","hwi/src/java/org/apache/hadoop/hive/hwi/HWIServer.java",112
95,"Namit Jain","hwi/src/java/org/apache/hadoop/hive/hwi/HWISessionItem.java",219
96,"Ashish Thusoo","hwi/src/java/org/apache/hadoop/hive/hwi/HWISessionItem.java",29
97,"Zheng Shao","hwi/src/java/org/apache/hadoop/hive/hwi/HWISessionItem.java",330
98,"John Sichi","hwi/src/java/org/apache/hadoop/hive/hwi/HWISessionItem.java",4
99,"Raghotham Murthy","hwi/src/java/org/apache/hadoop/hive/hwi/HWISessionItem.java",3
100,"Ashish Thusoo","hwi/src/java/org/apache/hadoop/hive/hwi/HWIException.java",10
101,"Zheng Shao","hwi/src/java/org/apache/hadoop/hive/hwi/HWIException.java",20
102,"Zheng Shao","ant/src/org/apache/hadoop/hive/ant/GetVersionPref.java",94
103,"Owen O'Malley","ant/src/org/apache/hadoop/hive/ant/QTestGenTask.java",208
104,"Namit Jain","ant/src/org/apache/hadoop/hive/ant/QTestGenTask.java",80
105,"Ashish Thusoo","ant/src/org/apache/hadoop/hive/ant/QTestGenTask.java",16
106,"Dhruba Borthakur","ant/src/org/apache/hadoop/hive/ant/QTestGenTask.java",19
107,"John Sichi","ant/src/org/apache/hadoop/hive/ant/QTestGenTask.java",14
108,"Namit Jain","jdbc/src/test/org/apache/hadoop/hive/jdbc/TestJdbcDriver.java",57
109,"Dhruba Borthakur","jdbc/src/test/org/apache/hadoop/hive/jdbc/TestJdbcDriver.java",70
110,"Raghotham Murthy","jdbc/src/test/org/apache/hadoop/hive/jdbc/TestJdbcDriver.java",144
111,"Zheng Shao","jdbc/src/test/org/apache/hadoop/hive/jdbc/TestJdbcDriver.java",128
112,"Dhruba Borthakur","jdbc/src/java/org/apache/hadoop/hive/jdbc/HivePreparedStatement.java",772
113,"Namit Jain","jdbc/src/java/org/apache/hadoop/hive/jdbc/HivePreparedStatement.java",29
114,"Zheng Shao","jdbc/src/java/org/apache/hadoop/hive/jdbc/HivePreparedStatement.java",353
115,"Dhruba Borthakur","jdbc/src/java/org/apache/hadoop/hive/jdbc/HiveDriver.java",78
116,"Namit Jain","jdbc/src/java/org/apache/hadoop/hive/jdbc/HiveDriver.java",16
117,"Zheng Shao","jdbc/src/java/org/apache/hadoop/hive/jdbc/HiveDriver.java",37
118,"Raghotham Murthy","jdbc/src/java/org/apache/hadoop/hive/jdbc/HiveDriver.java",84
119,"Dhruba Borthakur","jdbc/src/java/org/apache/hadoop/hive/jdbc/JdbcSessionState.java",31
120,"Zheng Shao","jdbc/src/java/org/apache/hadoop/hive/jdbc/JdbcSessionState.java",6
121,"Dhruba Borthakur","jdbc/src/java/org/apache/hadoop/hive/jdbc/HiveResultSet.java",1545
122,"Namit Jain","jdbc/src/java/org/apache/hadoop/hive/jdbc/HiveResultSet.java",20
123,"Zheng Shao","jdbc/src/java/org/apache/hadoop/hive/jdbc/HiveResultSet.java",705
124,"Raghotham Murthy","jdbc/src/java/org/apache/hadoop/hive/jdbc/HiveResultSet.java",61
125,"Dhruba Borthakur","jdbc/src/java/org/apache/hadoop/hive/jdbc/HiveDatabaseMetaData.java",1381
126,"Namit Jain","jdbc/src/java/org/apache/hadoop/hive/jdbc/HiveDatabaseMetaData.java",20
127,"Zheng Shao","jdbc/src/java/org/apache/hadoop/hive/jdbc/HiveDatabaseMetaData.java",594
128,"Raghotham Murthy","jdbc/src/java/org/apache/hadoop/hive/jdbc/HiveDatabaseMetaData.java",44
129,"Dhruba Borthakur","jdbc/src/java/org/apache/hadoop/hive/jdbc/HiveCallableStatement.java",1686
130,"Namit Jain","jdbc/src/java/org/apache/hadoop/hive/jdbc/HiveCallableStatement.java",15
131,"Zheng Shao","jdbc/src/java/org/apache/hadoop/hive/jdbc/HiveCallableStatement.java",742
132,"Dhruba Borthakur","jdbc/src/java/org/apache/hadoop/hive/jdbc/HiveResultSetMetaData.java",172
133,"Namit Jain","jdbc/src/java/org/apache/hadoop/hive/jdbc/HiveResultSetMetaData.java",22
134,"Raghotham Murthy","jdbc/src/java/org/apache/hadoop/hive/jdbc/HiveResultSetMetaData.java",42
135,"Zheng Shao","jdbc/src/java/org/apache/hadoop/hive/jdbc/HiveResultSetMetaData.java",129
136,"Dhruba Borthakur","jdbc/src/java/org/apache/hadoop/hive/jdbc/HiveDataSource.java",87
137,"Namit Jain","jdbc/src/java/org/apache/hadoop/hive/jdbc/HiveDataSource.java",15
138,"Zheng Shao","jdbc/src/java/org/apache/hadoop/hive/jdbc/HiveDataSource.java",29
139,"Dhruba Borthakur","jdbc/src/java/org/apache/hadoop/hive/jdbc/HiveStatement.java",340
140,"Namit Jain","jdbc/src/java/org/apache/hadoop/hive/jdbc/HiveStatement.java",18
141,"Zheng Shao","jdbc/src/java/org/apache/hadoop/hive/jdbc/HiveStatement.java",160
142,"Raghotham Murthy","jdbc/src/java/org/apache/hadoop/hive/jdbc/HiveStatement.java",29
143,"Dhruba Borthakur","jdbc/src/java/org/apache/hadoop/hive/jdbc/HiveConnection.java",442
144,"Namit Jain","jdbc/src/java/org/apache/hadoop/hive/jdbc/HiveConnection.java",34
145,"Zheng Shao","jdbc/src/java/org/apache/hadoop/hive/jdbc/HiveConnection.java",183
146,"Raghotham Murthy","jdbc/src/java/org/apache/hadoop/hive/jdbc/HiveConnection.java",9
147,"Namit Jain","shims/src/0.20/java/org/apache/hadoop/hive/shims/Jetty20Shims.java",48
