"X","Author","Filename","NumLines"
0,"Michael Stack","hbase-shell/src/test/java/org/apache/hadoop/hbase/client/TestShell.java",71
1,"Zhihong Yu","hbase-shell/src/test/java/org/apache/hadoop/hbase/client/TestShell.java",3
2,"Andrew Kyle Purtell","hbase-shell/src/test/java/org/apache/hadoop/hbase/client/TestShell.java",2
3,"Michael Stack","hbase-hadoop1-compat/src/test/java/org/apache/hadoop/hbase/thrift/TestThriftServerMetricsSourceFactoryImpl.java",45
4,"eclark","hbase-hadoop1-compat/src/test/java/org/apache/hadoop/hbase/thrift/TestThriftServerMetricsSourceFactoryImpl.java",10
5,"Michael Stack","hbase-hadoop1-compat/src/test/java/org/apache/hadoop/hbase/test/MetricsAssertHelperImpl.java",199
6,"eclark","hbase-hadoop1-compat/src/test/java/org/apache/hadoop/hbase/test/MetricsAssertHelperImpl.java",25
7,"Michael Stack","hbase-hadoop1-compat/src/test/java/org/apache/hadoop/hbase/HadoopShimsImpl.java",43
8,"Zhihong Yu","hbase-hadoop1-compat/src/test/java/org/apache/hadoop/hbase/rest/TestRESTMetricsSourceImpl.java",30
9,"eclark","hbase-hadoop1-compat/src/test/java/org/apache/hadoop/hbase/rest/TestRESTMetricsSourceImpl.java",6
10,"Michael Stack","hbase-hadoop1-compat/src/test/java/org/apache/hadoop/hbase/rest/TestRESTMetricsSourceImpl.java",4
11,"eclark","hbase-hadoop1-compat/src/test/java/org/apache/hadoop/hbase/regionserver/wal/TestMetricsWALSourceImpl.java",37
12,"Zhihong Yu","hbase-hadoop1-compat/src/test/java/org/apache/hadoop/hbase/regionserver/TestMetricsRegionServerSourceImpl.java",33
13,"eclark","hbase-hadoop1-compat/src/test/java/org/apache/hadoop/hbase/regionserver/TestMetricsRegionServerSourceImpl.java",18
14,"eclark","hbase-hadoop1-compat/src/test/java/org/apache/hadoop/hbase/regionserver/TestMetricsRegionSourceImpl.java",121
15,"Zhihong Yu","hbase-hadoop1-compat/src/test/java/org/apache/hadoop/hbase/metrics/TestBaseSourceImpl.java",85
16,"eclark","hbase-hadoop1-compat/src/test/java/org/apache/hadoop/hbase/metrics/TestBaseSourceImpl.java",6
17,"Zhihong Yu","hbase-hadoop1-compat/src/test/java/org/apache/hadoop/hbase/replication/regionserver/TestReplicationMetricsSourceImpl.java",31
18,"eclark","hbase-hadoop1-compat/src/test/java/org/apache/hadoop/hbase/replication/regionserver/TestReplicationMetricsSourceImpl.java",7
19,"Michael Stack","hbase-hadoop1-compat/src/test/java/org/apache/hadoop/hbase/replication/regionserver/TestReplicationMetricsSourceImpl.java",1
20,"Zhihong Yu","hbase-hadoop1-compat/src/test/java/org/apache/hadoop/hbase/master/TestMetricsMasterSourceImpl.java",33
21,"eclark","hbase-hadoop1-compat/src/test/java/org/apache/hadoop/hbase/master/TestMetricsMasterSourceImpl.java",11
22,"Michael Stack","hbase-hadoop1-compat/src/main/java/org/apache/hadoop/hbase/thrift/MetricsThriftServerSourceFactoryImpl.java",46
23,"eclark","hbase-hadoop1-compat/src/main/java/org/apache/hadoop/hbase/thrift/MetricsThriftServerSourceFactoryImpl.java",6
24,"Michael Stack","hbase-hadoop1-compat/src/main/java/org/apache/hadoop/hbase/thrift/MetricsThriftServerSourceImpl.java",79
25,"eclark","hbase-hadoop1-compat/src/main/java/org/apache/hadoop/hbase/thrift/MetricsThriftServerSourceImpl.java",20
26,"Michael Stack","hbase-hadoop1-compat/src/main/java/org/apache/hadoop/hbase/mapreduce/JobUtil.java",58
27,"Michael Stack","hbase-hadoop1-compat/src/main/java/org/apache/hadoop/hbase/rest/MetricsRESTSourceImpl.java",92
28,"eclark","hbase-hadoop1-compat/src/main/java/org/apache/hadoop/hbase/rest/MetricsRESTSourceImpl.java",7
29,"ndimiduk","hbase-hadoop1-compat/src/main/java/org/apache/hadoop/hbase/rest/MetricsRESTSourceImpl.java",14
30,"eclark","hbase-hadoop1-compat/src/main/java/org/apache/hadoop/hbase/regionserver/MetricsRegionServerSourceFactoryImpl.java",50
31,"eclark","hbase-hadoop1-compat/src/main/java/org/apache/hadoop/hbase/regionserver/wal/MetricsWALSourceImpl.java",82
32,"Michael Stack","hbase-hadoop1-compat/src/main/java/org/apache/hadoop/hbase/regionserver/wal/MetricsEditsReplaySourceImpl.java",75
33,"eclark","hbase-hadoop1-compat/src/main/java/org/apache/hadoop/hbase/regionserver/MetricsRegionAggregateSourceImpl.java",76
34,"Zhihong Yu","hbase-hadoop1-compat/src/main/java/org/apache/hadoop/hbase/regionserver/MetricsRegionAggregateSourceImpl.java",22
35,"eclark","hbase-hadoop1-compat/src/main/java/org/apache/hadoop/hbase/regionserver/MetricsRegionServerSourceImpl.java",201
36,"Michael Stack","hbase-hadoop1-compat/src/main/java/org/apache/hadoop/hbase/regionserver/MetricsRegionServerSourceImpl.java",13
37,"eclark","hbase-hadoop1-compat/src/main/java/org/apache/hadoop/hbase/regionserver/MetricsRegionSourceImpl.java",187
38,"Michael Stack","hbase-hadoop1-compat/src/main/java/org/apache/hadoop/hbase/regionserver/MetricsRegionSourceImpl.java",7
39,"nkeywal","hbase-hadoop1-compat/src/main/java/org/apache/hadoop/hbase/regionserver/MetricsRegionSourceImpl.java",5
40,"Zhihong Yu","hbase-hadoop1-compat/src/main/java/org/apache/hadoop/hbase/metrics/BaseSourceImpl.java",100
41,"eclark","hbase-hadoop1-compat/src/main/java/org/apache/hadoop/hbase/metrics/BaseSourceImpl.java",32
42,"Michael Stack","hbase-hadoop1-compat/src/main/java/org/apache/hadoop/hbase/metrics/BaseSourceImpl.java",52
43,"Zhihong Yu","hbase-hadoop1-compat/src/main/java/org/apache/hadoop/hbase/metrics/MBeanSourceImpl.java",41
44,"Zhihong Yu","hbase-hadoop1-compat/src/main/java/org/apache/hadoop/hbase/replication/regionserver/MetricsReplicationSourceImpl.java",28
45,"eclark","hbase-hadoop1-compat/src/main/java/org/apache/hadoop/hbase/replication/regionserver/MetricsReplicationSourceImpl.java",9
46,"Michael Stack","hbase-hadoop1-compat/src/main/java/org/apache/hadoop/hbase/replication/regionserver/MetricsReplicationSourceImpl.java",5
47,"eclark","hbase-hadoop1-compat/src/main/java/org/apache/hadoop/hbase/master/MetricsMasterFilesystemSourceImpl.java",69
48,"eclark","hbase-hadoop1-compat/src/main/java/org/apache/hadoop/hbase/master/MetricsSnapshotSourceImpl.java",64
49,"eclark","hbase-hadoop1-compat/src/main/java/org/apache/hadoop/hbase/master/MetricsAssignmentManagerSourceImpl.java",74
50,"Michael Stack","hbase-hadoop1-compat/src/main/java/org/apache/hadoop/hbase/master/MetricsMasterSourceFactoryImpl.java",29
51,"eclark","hbase-hadoop1-compat/src/main/java/org/apache/hadoop/hbase/master/MetricsMasterSourceFactoryImpl.java",8
52,"Zhihong Yu","hbase-hadoop1-compat/src/main/java/org/apache/hadoop/hbase/master/MetricsMasterSourceImpl.java",32
53,"eclark","hbase-hadoop1-compat/src/main/java/org/apache/hadoop/hbase/master/MetricsMasterSourceImpl.java",20
54,"Michael Stack","hbase-hadoop1-compat/src/main/java/org/apache/hadoop/hbase/master/MetricsMasterSourceImpl.java",51
55,"mbertozzi","hbase-hadoop1-compat/src/main/java/org/apache/hadoop/hbase/master/MetricsMasterSourceImpl.java",1
56,"eclark","hbase-hadoop1-compat/src/main/java/org/apache/hadoop/hbase/master/balancer/MetricsBalancerSourceImpl.java",57
57,"eclark","hbase-hadoop1-compat/src/main/java/org/apache/hadoop/hbase/ipc/MetricsHBaseServerSourceImpl.java",123
58,"Michael Stack","hbase-hadoop1-compat/src/main/java/org/apache/hadoop/hbase/ipc/MetricsHBaseServerSourceImpl.java",1
59,"eclark","hbase-hadoop1-compat/src/main/java/org/apache/hadoop/hbase/ipc/MetricsHBaseServerSourceFactoryImpl.java",59
60,"eclark","hbase-hadoop1-compat/src/main/java/org/apache/hadoop/metrics2/impl/JmxCacheBuster.java",75
61,"Michael Stack","hbase-hadoop1-compat/src/main/java/org/apache/hadoop/metrics2/impl/JmxCacheBuster.java",3
62,"Michael Stack","hbase-hadoop1-compat/src/main/java/org/apache/hadoop/metrics2/lib/MetricMutableHistogram.java",120
63,"eclark","hbase-hadoop1-compat/src/main/java/org/apache/hadoop/metrics2/lib/MetricMutableHistogram.java",1
64,"Michael Stack","hbase-hadoop1-compat/src/main/java/org/apache/hadoop/metrics2/lib/MetricMutableQuantiles.java",135
65,"eclark","hbase-hadoop1-compat/src/main/java/org/apache/hadoop/metrics2/lib/MetricMutableQuantiles.java",2
66,"Jonathan Hsieh","hbase-hadoop1-compat/src/main/java/org/apache/hadoop/metrics2/lib/MetricMutableQuantiles.java",1
67,"Zhihong Yu","hbase-hadoop1-compat/src/main/java/org/apache/hadoop/metrics2/lib/DynamicMetricsRegistry.java",353
68,"eclark","hbase-hadoop1-compat/src/main/java/org/apache/hadoop/metrics2/lib/DynamicMetricsRegistry.java",5
69,"Michael Stack","hbase-hadoop1-compat/src/main/java/org/apache/hadoop/metrics2/lib/DynamicMetricsRegistry.java",86
70,"Michael Stack","hbase-hadoop1-compat/src/main/java/org/apache/hadoop/metrics2/lib/MetricsExecutorImpl.java",65
71,"eclark","hbase-hadoop1-compat/src/main/java/org/apache/hadoop/metrics2/lib/MetricsExecutorImpl.java",1
72,"Michael Stack","hbase-hadoop1-compat/src/main/java/org/apache/hadoop/metrics2/util/MetricQuantile.java",60
73,"Michael Stack","hbase-hadoop1-compat/src/main/java/org/apache/hadoop/metrics2/util/MetricSampleQuantiles.java",307
74,"Michael Stack","hbase-protocol/src/main/java/org/apache/hadoop/hbase/protobuf/generated/CellProtos.java",2043
75,"ramkrishna","hbase-protocol/src/main/java/org/apache/hadoop/hbase/protobuf/generated/CellProtos.java",200
76,"sershe","hbase-protocol/src/main/java/org/apache/hadoop/hbase/protobuf/generated/WALProtos.java",2469
77,"Michael Stack","hbase-protocol/src/main/java/org/apache/hadoop/hbase/protobuf/generated/WALProtos.java",2326
78,"Andrew Kyle Purtell","hbase-protocol/src/main/java/org/apache/hadoop/hbase/protobuf/generated/WALProtos.java",204
79,"jxiang","hbase-protocol/src/main/java/org/apache/hadoop/hbase/protobuf/generated/WALProtos.java",28
80,"Zhihong Yu","hbase-protocol/src/main/java/org/apache/hadoop/hbase/protobuf/generated/WALProtos.java",217
81,"Michael Stack","hbase-protocol/src/main/java/org/apache/hadoop/hbase/protobuf/generated/MasterProtos.java",41671
82,"Michael Stack","hbase-protocol/src/main/java/org/apache/hadoop/hbase/protobuf/generated/ZooKeeperProtos.java",8710
83,"eclark","hbase-protocol/src/main/java/org/apache/hadoop/hbase/protobuf/generated/ZooKeeperProtos.java",107
84,"jxiang","hbase-protocol/src/main/java/org/apache/hadoop/hbase/protobuf/generated/ZooKeeperProtos.java",79
85,"Enis Soztutar","hbase-protocol/src/main/java/org/apache/hadoop/hbase/protobuf/generated/ZooKeeperProtos.java",624
86,"gchanan","hbase-protocol/src/main/java/org/apache/hadoop/hbase/protobuf/generated/LoadBalancerProtos.java",309
87,"Michael Stack","hbase-protocol/src/main/java/org/apache/hadoop/hbase/protobuf/generated/LoadBalancerProtos.java",176
88,"Zhihong Yu","hbase-protocol/src/main/java/org/apache/hadoop/hbase/protobuf/generated/RowProcessorProtos.java",839
89,"Michael Stack","hbase-protocol/src/main/java/org/apache/hadoop/hbase/protobuf/generated/RowProcessorProtos.java",673
90,"sershe","hbase-protocol/src/main/java/org/apache/hadoop/hbase/protobuf/generated/RowProcessorProtos.java",188
91,"Michael Stack","hbase-protocol/src/main/java/org/apache/hadoop/hbase/protobuf/generated/AccessControlProtos.java",7963
92,"Gary Helmling","hbase-protocol/src/main/java/org/apache/hadoop/hbase/protobuf/generated/AccessControlProtos.java",2596
93,"anoopsamjohn","hbase-protocol/src/main/java/org/apache/hadoop/hbase/protobuf/generated/VisibilityLabelsProtos.java",5543
94,"Michael Stack","hbase-protocol/src/main/java/org/apache/hadoop/hbase/protobuf/generated/ComparatorProtos.java",4687
95,"Michael Stack","hbase-protocol/src/main/java/org/apache/hadoop/hbase/protobuf/generated/HBaseProtos.java",13147
96,"Zhihong Yu","hbase-protocol/src/main/java/org/apache/hadoop/hbase/protobuf/generated/HBaseProtos.java",710
97,"eclark","hbase-protocol/src/main/java/org/apache/hadoop/hbase/protobuf/generated/HBaseProtos.java",263
98,"Jonathan Hsieh","hbase-protocol/src/main/java/org/apache/hadoop/hbase/protobuf/generated/HBaseProtos.java",352
99,"sershe","hbase-protocol/src/main/java/org/apache/hadoop/hbase/protobuf/generated/HBaseProtos.java",205
100,"Devaraj Das","hbase-protocol/src/main/java/org/apache/hadoop/hbase/protobuf/generated/HBaseProtos.java",10
101,"Zhihong Yu","hbase-protocol/src/main/java/org/apache/hadoop/hbase/protobuf/generated/FilterProtos.java",8046
102,"Michael Stack","hbase-protocol/src/main/java/org/apache/hadoop/hbase/protobuf/generated/FilterProtos.java",7871
103,"eclark","hbase-protocol/src/main/java/org/apache/hadoop/hbase/protobuf/generated/MapReduceProtos.java",522
104,"Michael Stack","hbase-protocol/src/main/java/org/apache/hadoop/hbase/protobuf/generated/MapReduceProtos.java",236
105,"Enis Soztutar","hbase-protocol/src/main/java/org/apache/hadoop/hbase/protobuf/generated/MapReduceProtos.java",764
106,"Andrew Kyle Purtell","hbase-protocol/src/main/java/org/apache/hadoop/hbase/protobuf/generated/EncryptionProtos.java",954
107,"Michael Stack","hbase-protocol/src/main/java/org/apache/hadoop/hbase/protobuf/generated/ClientProtos.java",25935
108,"anoopsamjohn","hbase-protocol/src/main/java/org/apache/hadoop/hbase/protobuf/generated/ClientProtos.java",1166
109,"mbautin","hbase-protocol/src/main/java/org/apache/hadoop/hbase/protobuf/generated/ClientProtos.java",88
110,"Zhihong Yu","hbase-protocol/src/main/java/org/apache/hadoop/hbase/protobuf/generated/ClientProtos.java",493
111,"sershe","hbase-protocol/src/main/java/org/apache/hadoop/hbase/protobuf/generated/ClientProtos.java",276
112,"larsh","hbase-protocol/src/main/java/org/apache/hadoop/hbase/protobuf/generated/ClientProtos.java",5
113,"ramkrishna","hbase-protocol/src/main/java/org/apache/hadoop/hbase/protobuf/generated/ClientProtos.java",7
114,"zjushch","hbase-protocol/src/main/java/org/apache/hadoop/hbase/protobuf/generated/ClientProtos.java",103
115,"Gary Helmling","hbase-protocol/src/main/java/org/apache/hadoop/hbase/protobuf/generated/ClientProtos.java",939
116,"Todd Lipcon","hbase-protocol/src/main/java/org/apache/hadoop/hbase/protobuf/generated/ClientProtos.java",282
117,"Andrew Kyle Purtell","hbase-protocol/src/main/java/org/apache/hadoop/hbase/protobuf/generated/ClientProtos.java",46
118,"Michael Stack","hbase-protocol/src/main/java/org/apache/hadoop/hbase/protobuf/generated/TracingProtos.java",591
119,"Michael Stack","hbase-protocol/src/main/java/org/apache/hadoop/hbase/protobuf/generated/RegionServerStatusProtos.java",4964
120,"Zhihong Yu","hbase-protocol/src/main/java/org/apache/hadoop/hbase/protobuf/generated/RegionServerStatusProtos.java",627
121,"Zhihong Yu","hbase-protocol/src/main/java/org/apache/hadoop/hbase/protobuf/generated/AggregateProtos.java",1353
122,"Michael Stack","hbase-protocol/src/main/java/org/apache/hadoop/hbase/protobuf/generated/AggregateProtos.java",1019
123,"Michael Stack","hbase-protocol/src/main/java/org/apache/hadoop/hbase/protobuf/generated/ClusterStatusProtos.java",10301
124,"jxiang","hbase-protocol/src/main/java/org/apache/hadoop/hbase/protobuf/generated/ClusterStatusProtos.java",86
125,"Zhihong Yu","hbase-protocol/src/main/java/org/apache/hadoop/hbase/protobuf/generated/ClusterStatusProtos.java",53
126,"Michael Stack","hbase-protocol/src/main/java/org/apache/hadoop/hbase/protobuf/generated/ClusterIdProtos.java",627
127,"Jonathan Hsieh","hbase-protocol/src/main/java/org/apache/hadoop/hbase/protobuf/generated/ErrorHandlingProtos.java",1660
128,"Michael Stack","hbase-protocol/src/main/java/org/apache/hadoop/hbase/protobuf/generated/ErrorHandlingProtos.java",1234
129,"Zhihong Yu","hbase-protocol/src/main/java/org/apache/hadoop/hbase/protobuf/generated/SecureBulkLoadProtos.java",2919
130,"Michael Stack","hbase-protocol/src/main/java/org/apache/hadoop/hbase/protobuf/generated/SecureBulkLoadProtos.java",2023
131,"Michael Stack","hbase-protocol/src/main/java/org/apache/hadoop/hbase/protobuf/generated/HFileProtos.java",1426
132,"Andrew Kyle Purtell","hbase-protocol/src/main/java/org/apache/hadoop/hbase/protobuf/generated/HFileProtos.java",976
133,"Michael Stack","hbase-protocol/src/main/java/org/apache/hadoop/hbase/protobuf/generated/FSProtos.java",1235
134,"Gary Helmling","hbase-protocol/src/main/java/org/apache/hadoop/hbase/protobuf/generated/AuthenticationProtos.java",2789
135,"Michael Stack","hbase-protocol/src/main/java/org/apache/hadoop/hbase/protobuf/generated/AuthenticationProtos.java",1868
