"X","Author","Filename","NumLines"
0,"Paul King","src/test/UberTestCaseGroovySourceSubPackages_VM5.java",18
1,"James Strachan","src/test/org/codehaus/groovy/bsf/CacheBSFTest.java",87
2,"Paul King","src/test/org/codehaus/groovy/bsf/CacheBSFTest.java",50
3,"James Strachan","src/test/org/codehaus/groovy/bsf/BSFTest.java",102
4,"Paul King","src/test/org/codehaus/groovy/bsf/BSFTest.java",109
5,"Martin Kempf","src/test/org/codehaus/groovy/ast/LineColumnChecker.java",457
6,"Jochen Theodorou","src/test/org/codehaus/groovy/ast/LineColumnChecker.java",1
7,"Danno Ferrin","src/test/org/codehaus/groovy/ast/LineColumnChecker.java",1
8,"Martin Kempf","src/test/org/codehaus/groovy/ast/ASTTest.java",28
9,"Martin Kempf","src/test/org/codehaus/groovy/ast/VariableExpressionTest.java",71
10,"Martin Kempf","src/test/org/codehaus/groovy/ast/MethodCallExpressionTest.java",73
11,"James Strachan","src/test/org/codehaus/groovy/ast/ModuleNodeTest.java",62
12,"Paul King","src/test/org/codehaus/groovy/ast/ModuleNodeTest.java",11
13,"Jochen Theodorou","src/test/org/codehaus/groovy/ast/ModuleNodeTest.java",1
14,"James Strachan","src/test/org/codehaus/groovy/ast/ClassNodeTest.java",73
15,"Paul King","src/test/org/codehaus/groovy/ast/ClassNodeTest.java",4
16,"Russel Winder","src/test/org/codehaus/groovy/ast/ClassNodeTest.java",1
17,"Jochen Theodorou","src/test/org/codehaus/groovy/ast/ClassNodeTest.java",4
18,"Martin Kempf","src/test/org/codehaus/groovy/ast/LineColumnCheckTestSuite.java",79
19,"Danno Ferrin","src/test/org/codehaus/groovy/ast/LineColumnCheckTestSuite.java",1
20,"Martin Kempf","src/test/org/codehaus/groovy/ast/MethodNodeTest.java",38
21,"James Strachan","src/test/org/codehaus/groovy/runtime/NewStaticMetaMethodTest.java",85
22,"Paul King","src/test/org/codehaus/groovy/runtime/NewStaticMetaMethodTest.java",7
23,"Alex Tkachman","src/test/org/codehaus/groovy/runtime/NewStaticMetaMethodTest.java",4
24,"John Wilson","src/test/org/codehaus/groovy/runtime/NewStaticMetaMethodTest.java",1
25,"Guillaume Laforge","src/test/org/codehaus/groovy/runtime/NewStaticMetaMethodTest.java",3
26,"James Strachan","src/test/org/codehaus/groovy/runtime/InvokeGroovyMethodTest.java",103
27,"Paul King","src/test/org/codehaus/groovy/runtime/InvokeGroovyMethodTest.java",7
28,"Alex Tkachman","src/test/org/codehaus/groovy/runtime/InvokeGroovyMethodTest.java",1
29,"James Strachan","src/test/org/codehaus/groovy/runtime/DummyBean.java",127
30,"Paul King","src/test/org/codehaus/groovy/runtime/DummyBean.java",6
31,"Danno Ferrin","src/test/org/codehaus/groovy/runtime/DummyBean.java",4
32,"James Strachan","src/test/org/codehaus/groovy/runtime/PropertyTest.java",195
33,"Paul King","src/test/org/codehaus/groovy/runtime/PropertyTest.java",62
34,"Danno Ferrin","src/test/org/codehaus/groovy/runtime/PropertyTest.java",1
35,"Alex Tkachman","src/test/org/codehaus/groovy/runtime/JdkDynamicProxyInvocationHandler.java",26
36,"James Strachan","src/test/org/codehaus/groovy/runtime/MethodKeyTest.java",82
37,"Paul King","src/test/org/codehaus/groovy/runtime/MethodKeyTest.java",9
38,"John Wilson","src/test/org/codehaus/groovy/runtime/MethodKeyTest.java",2
39,"Alex Tkachman","src/test/org/codehaus/groovy/runtime/JdkDynamicProxyServiceBean.java",7
40,"James Strachan","src/test/org/codehaus/groovy/runtime/DefaultGroovyMethodsTest.java",87
41,"Dierk Koenig","src/test/org/codehaus/groovy/runtime/DefaultGroovyMethodsTest.java",31
42,"John Wilson","src/test/org/codehaus/groovy/runtime/DefaultGroovyMethodsTest.java",20
43,"Jochen Theodorou","src/test/org/codehaus/groovy/runtime/DefaultGroovyMethodsTest.java",1
44,"Paul King","src/test/org/codehaus/groovy/runtime/DefaultGroovyMethodsTest.java",34
45,"James Strachan","src/test/org/codehaus/groovy/runtime/MockGroovyObject.java",66
46,"Paul King","src/test/org/codehaus/groovy/runtime/MockGroovyObject.java",2
47,"James Strachan","src/test/org/codehaus/groovy/runtime/InvokeConstructorTest.java",90
48,"Paul King","src/test/org/codehaus/groovy/runtime/InvokeConstructorTest.java",5
49,"Jochen Theodorou","src/test/org/codehaus/groovy/runtime/InvokeConstructorTest.java",2
50,"Alex Tkachman","src/test/org/codehaus/groovy/runtime/InvokeConstructorTest.java",1
51,"Graeme Rocher","src/test/org/codehaus/groovy/runtime/MetaClassHelperTest.java",10
52,"James Strachan","src/test/org/codehaus/groovy/runtime/MethodFailureTest.java",103
53,"Paul King","src/test/org/codehaus/groovy/runtime/MethodFailureTest.java",1
54,"Paul King","src/test/org/codehaus/groovy/runtime/InvokerHelperTest.java",36
55,"Alex Tkachman","src/test/org/codehaus/groovy/runtime/StaticInitTest.java",31
56,"James Strachan","src/test/org/codehaus/groovy/runtime/TupleListTest.java",85
57,"Paul King","src/test/org/codehaus/groovy/runtime/TupleListTest.java",8
58,"Alex Tkachman","src/test/org/codehaus/groovy/runtime/JdkDynamicProxyTest.java",31
59,"James Strachan","src/test/org/codehaus/groovy/runtime/InvokerTest.java",136
60,"Dierk Koenig","src/test/org/codehaus/groovy/runtime/InvokerTest.java",13
61,"Paul King","src/test/org/codehaus/groovy/runtime/InvokerTest.java",18
