"X","Author","Filename","NumLines"
146,"Jonathan Anstey","components/camel-irc/src/main/java/org/apache/camel/component/irc/IrcComponent.java",24
147,"Hadrian Zbarcea","components/camel-irc/src/main/java/org/apache/camel/component/irc/IrcComponent.java",1
148,"Claus Ibsen","components/camel-irc/src/main/java/org/apache/camel/component/irc/IrcComponent.java",13
149,"James Strachan","components/camel-irc/src/main/java/org/apache/camel/component/irc/IrcConsumer.java",142
150,"Hiram R. Chirino","components/camel-irc/src/main/java/org/apache/camel/component/irc/IrcConsumer.java",14
151,"Hadrian Zbarcea","components/camel-irc/src/main/java/org/apache/camel/component/irc/IrcConsumer.java",10
152,"Jonathan Anstey","components/camel-irc/src/main/java/org/apache/camel/component/irc/IrcConsumer.java",2
153,"Claus Ibsen","components/camel-irc/src/main/java/org/apache/camel/component/irc/IrcConsumer.java",19
154,"James Strachan","components/camel-irc/src/main/java/org/apache/camel/component/irc/IrcMessage.java",123
155,"Hiram R. Chirino","components/camel-irc/src/main/java/org/apache/camel/component/irc/IrcMessage.java",5
156,"Hadrian Zbarcea","components/camel-irc/src/main/java/org/apache/camel/component/irc/IrcMessage.java",5
157,"Claus Ibsen","components/camel-irc/src/main/java/org/apache/camel/component/irc/IrcMessage.java",7
158,"James Strachan","components/camel-irc/src/main/java/org/apache/camel/component/irc/IrcBinding.java",25
159,"Hiram R. Chirino","components/camel-irc/src/main/java/org/apache/camel/component/irc/IrcBinding.java",2
160,"Hadrian Zbarcea","components/camel-irc/src/main/java/org/apache/camel/component/irc/IrcBinding.java",3
161,"Claus Ibsen","components/camel-irc/src/main/java/org/apache/camel/component/irc/IrcBinding.java",1
162,"Claus Ibsen","components/camel-irc/src/main/java/org/apache/camel/component/irc/IrcConstants.java",34
163,"James Strachan","components/camel-juel/src/test/java/org/apache/camel/language/juel/NullBodyTest.java",49
164,"Willem Ning Jiang","components/camel-juel/src/test/java/org/apache/camel/language/juel/NullBodyTest.java",2
165,"Hiram R. Chirino","components/camel-juel/src/test/java/org/apache/camel/language/juel/JuelLanguageTest.java",1
166,"James Strachan","components/camel-juel/src/test/java/org/apache/camel/language/juel/JuelLanguageTest.java",41
167,"Willem Ning Jiang","components/camel-juel/src/test/java/org/apache/camel/language/juel/JuelLanguageTest.java",1
168,"Hiram R. Chirino","components/camel-juel/src/test/java/org/apache/camel/language/juel/JuelTest.java",5
169,"James Strachan","components/camel-juel/src/test/java/org/apache/camel/language/juel/JuelTest.java",33
170,"Willem Ning Jiang","components/camel-juel/src/test/java/org/apache/camel/language/juel/JuelTest.java",1
171,"Claus Ibsen","components/camel-juel/src/test/java/org/apache/camel/language/juel/JuelTest.java",1
172,"James Strachan","components/camel-juel/src/test/java/org/apache/camel/language/juel/issues/XsltLosesHeaderTest.java",75
173,"Willem Ning Jiang","components/camel-juel/src/test/java/org/apache/camel/language/juel/issues/XsltLosesHeaderTest.java",2
174,"James Strachan","components/camel-juel/src/test/java/org/apache/camel/processor/juel/SimulatorTest.java",58
175,"Claus Ibsen","components/camel-juel/src/test/java/org/apache/camel/processor/juel/SimulatorTest.java",26
176,"Willem Ning Jiang","components/camel-juel/src/test/java/org/apache/camel/processor/juel/SimulatorTest.java",6
177,"James Strachan","components/camel-juel/src/main/java/org/apache/camel/language/juel/EL.java",32
178,"Willem Ning Jiang","components/camel-juel/src/main/java/org/apache/camel/language/juel/EL.java",6
179,"Hiram R. Chirino","components/camel-juel/src/main/java/org/apache/camel/language/juel/JuelLanguage.java",2
180,"James Strachan","components/camel-juel/src/main/java/org/apache/camel/language/juel/JuelLanguage.java",31
181,"Jonathan Anstey","components/camel-juel/src/main/java/org/apache/camel/language/juel/JuelLanguage.java",2
182,"Willem Ning Jiang","components/camel-juel/src/main/java/org/apache/camel/language/juel/JuelLanguage.java",1
183,"Hadrian Zbarcea","components/camel-juel/src/main/java/org/apache/camel/language/juel/JuelLanguage.java",2
184,"James Strachan","components/camel-juel/src/main/java/org/apache/camel/language/juel/BeanAndMethodELResolver.java",77
185,"Willem Ning Jiang","components/camel-juel/src/main/java/org/apache/camel/language/juel/BeanAndMethodELResolver.java",4
186,"Hiram R. Chirino","components/camel-juel/src/main/java/org/apache/camel/language/juel/JuelExpression.java",6
187,"James Strachan","components/camel-juel/src/main/java/org/apache/camel/language/juel/JuelExpression.java",107
188,"Willem Ning Jiang","components/camel-juel/src/main/java/org/apache/camel/language/juel/JuelExpression.java",10
189,"Jonathan Anstey","components/camel-juel/src/main/java/org/apache/camel/language/juel/JuelExpression.java",2
190,"Hadrian Zbarcea","components/camel-juel/src/main/java/org/apache/camel/language/juel/JuelExpression.java",1
191,"Claus Ibsen","components/camel-juel/src/main/java/org/apache/camel/language/juel/JuelExpression.java",6
192,"Hiram R. Chirino","components/camel-bam/src/test/java/org/apache/camel/bam/BamRouteTest.java",1
193,"James Strachan","components/camel-bam/src/test/java/org/apache/camel/bam/BamRouteTest.java",75
194,"Willem Ning Jiang","components/camel-bam/src/test/java/org/apache/camel/bam/BamRouteTest.java",14
195,"Claus Ibsen","components/camel-bam/src/test/java/org/apache/camel/bam/BamRouteTest.java",8
196,"James Strachan","components/camel-bam/src/test/java/org/apache/camel/bam/MultipleProcessesTest.java",58
197,"Willem Ning Jiang","components/camel-bam/src/test/java/org/apache/camel/bam/MultipleProcessesTest.java",5
198,"James Strachan","components/camel-bam/src/test/java/org/apache/camel/bam/MultipleActivitiesConcurrentlyTest.java",55
199,"Willem Ning Jiang","components/camel-bam/src/test/java/org/apache/camel/bam/MultipleActivitiesConcurrentlyTest.java",11
200,"James Strachan","components/camel-bam/src/main/java/org/apache/camel/bam/model/ProcessDefinition.java",68
201,"Hiram R. Chirino","components/camel-bam/src/main/java/org/apache/camel/bam/model/ProcessDefinition.java",12
202,"Hadrian Zbarcea","components/camel-bam/src/main/java/org/apache/camel/bam/model/ProcessDefinition.java",3
203,"Willem Ning Jiang","components/camel-bam/src/main/java/org/apache/camel/bam/model/ProcessDefinition.java",2
204,"Claus Ibsen","components/camel-bam/src/main/java/org/apache/camel/bam/model/ProcessDefinition.java",1
205,"Hiram R. Chirino","components/camel-bam/src/main/java/org/apache/camel/bam/model/ProcessInstance.java",10
206,"James Strachan","components/camel-bam/src/main/java/org/apache/camel/bam/model/ProcessInstance.java",127
207,"Willem Ning Jiang","components/camel-bam/src/main/java/org/apache/camel/bam/model/ProcessInstance.java",12
208,"Claus Ibsen","components/camel-bam/src/main/java/org/apache/camel/bam/model/ProcessInstance.java",3
209,"Hiram R. Chirino","components/camel-bam/src/main/java/org/apache/camel/bam/model/ActivityState.java",7
210,"James Strachan","components/camel-bam/src/main/java/org/apache/camel/bam/model/ActivityState.java",180
211,"Willem Ning Jiang","components/camel-bam/src/main/java/org/apache/camel/bam/model/ActivityState.java",8
212,"Claus Ibsen","components/camel-bam/src/main/java/org/apache/camel/bam/model/ActivityState.java",14
213,"James Strachan","components/camel-bam/src/main/java/org/apache/camel/bam/model/ActivityDefinition.java",62
214,"Hiram R. Chirino","components/camel-bam/src/main/java/org/apache/camel/bam/model/ActivityDefinition.java",1
215,"Hadrian Zbarcea","components/camel-bam/src/main/java/org/apache/camel/bam/model/ActivityDefinition.java",3
216,"Willem Ning Jiang","components/camel-bam/src/main/java/org/apache/camel/bam/model/ActivityDefinition.java",2
217,"Claus Ibsen","components/camel-bam/src/main/java/org/apache/camel/bam/model/ActivityDefinition.java",1
218,"Hiram R. Chirino","components/camel-bam/src/main/java/org/apache/camel/bam/model/TemporalEntity.java",3
219,"James Strachan","components/camel-bam/src/main/java/org/apache/camel/bam/model/TemporalEntity.java",55
220,"Willem Ning Jiang","components/camel-bam/src/main/java/org/apache/camel/bam/model/TemporalEntity.java",1
221,"Hiram R. Chirino","components/camel-bam/src/main/java/org/apache/camel/bam/model/EntitySupport.java",1
222,"James Strachan","components/camel-bam/src/main/java/org/apache/camel/bam/model/EntitySupport.java",41
223,"Willem Ning Jiang","components/camel-bam/src/main/java/org/apache/camel/bam/model/EntitySupport.java",1
224,"Hiram R. Chirino","components/camel-bam/src/main/java/org/apache/camel/bam/ActivityLifecycle.java",1
225,"James Strachan","components/camel-bam/src/main/java/org/apache/camel/bam/ActivityLifecycle.java",22
226,"Willem Ning Jiang","components/camel-bam/src/main/java/org/apache/camel/bam/ActivityLifecycle.java",1
227,"Hiram R. Chirino","components/camel-bam/src/main/java/org/apache/camel/bam/ActivityBuilder.java",3
228,"James Strachan","components/camel-bam/src/main/java/org/apache/camel/bam/ActivityBuilder.java",105
229,"Willem Ning Jiang","components/camel-bam/src/main/java/org/apache/camel/bam/ActivityBuilder.java",1
230,"Claus Ibsen","components/camel-bam/src/main/java/org/apache/camel/bam/ActivityBuilder.java",1
231,"Hiram R. Chirino","components/camel-bam/src/main/java/org/apache/camel/bam/TimeExpression.java",3
232,"James Strachan","components/camel-bam/src/main/java/org/apache/camel/bam/TimeExpression.java",82
233,"Willem Ning Jiang","components/camel-bam/src/main/java/org/apache/camel/bam/TimeExpression.java",1
234,"James Strachan","components/camel-bam/src/main/java/org/apache/camel/bam/processor/ProcessContext.java",100
235,"Hiram R. Chirino","components/camel-bam/src/main/java/org/apache/camel/bam/processor/ProcessContext.java",1
236,"Willem Ning Jiang","components/camel-bam/src/main/java/org/apache/camel/bam/processor/ProcessContext.java",1
237,"Hiram R. Chirino","components/camel-bam/src/main/java/org/apache/camel/bam/processor/JpaBamProcessorSupport.java",5
238,"James Strachan","components/camel-bam/src/main/java/org/apache/camel/bam/processor/JpaBamProcessorSupport.java",143
239,"Willem Ning Jiang","components/camel-bam/src/main/java/org/apache/camel/bam/processor/JpaBamProcessorSupport.java",19
240,"Claus Ibsen","components/camel-bam/src/main/java/org/apache/camel/bam/processor/JpaBamProcessorSupport.java",20
241,"Hadrian Zbarcea","components/camel-bam/src/main/java/org/apache/camel/bam/processor/JpaBamProcessorSupport.java",4
242,"Hiram R. Chirino","components/camel-bam/src/main/java/org/apache/camel/bam/processor/BamProcessorSupport.java",6
243,"James Strachan","components/camel-bam/src/main/java/org/apache/camel/bam/processor/BamProcessorSupport.java",117
244,"Willem Ning Jiang","components/camel-bam/src/main/java/org/apache/camel/bam/processor/BamProcessorSupport.java",13
245,"Jonathan Anstey","components/camel-bam/src/main/java/org/apache/camel/bam/processor/BamProcessorSupport.java",1
246,"Hadrian Zbarcea","components/camel-bam/src/main/java/org/apache/camel/bam/processor/BamProcessorSupport.java",6
247,"Claus Ibsen","components/camel-bam/src/main/java/org/apache/camel/bam/processor/BamProcessorSupport.java",10
248,"Hiram R. Chirino","components/camel-bam/src/main/java/org/apache/camel/bam/processor/NoCorrelationKeyException.java",2
