"X","Author","Filename","NumLines"
0,"Paul King","src/test/UberTestCaseGroovySourceSubPackages_VM5.java",18
1,"James Strachan","src/test/org/codehaus/groovy/bsf/CacheBSFTest.java",87
2,"Paul King","src/test/org/codehaus/groovy/bsf/CacheBSFTest.java",50
3,"James Strachan","src/test/org/codehaus/groovy/bsf/BSFTest.java",102
4,"Paul King","src/test/org/codehaus/groovy/bsf/BSFTest.java",109
5,"Martin Kempf","src/test/org/codehaus/groovy/ast/LineColumnChecker.java",363
6,"Danno Ferrin","src/test/org/codehaus/groovy/ast/LineColumnChecker.java",2
7,"Martin Kempf","src/test/org/codehaus/groovy/ast/ASTTest.java",28
8,"Martin Kempf","src/test/org/codehaus/groovy/ast/VariableExpressionTest.java",71
9,"Martin Kempf","src/test/org/codehaus/groovy/ast/MethodCallExpressionTest.java",73
10,"James Strachan","src/test/org/codehaus/groovy/ast/ModuleNodeTest.java",62
11,"Paul King","src/test/org/codehaus/groovy/ast/ModuleNodeTest.java",11
12,"Jochen Theodorou","src/test/org/codehaus/groovy/ast/ModuleNodeTest.java",1
13,"James Strachan","src/test/org/codehaus/groovy/ast/ClassNodeTest.java",73
14,"Paul King","src/test/org/codehaus/groovy/ast/ClassNodeTest.java",4
15,"Russel Winder","src/test/org/codehaus/groovy/ast/ClassNodeTest.java",1
16,"Jochen Theodorou","src/test/org/codehaus/groovy/ast/ClassNodeTest.java",4
17,"Martin Kempf","src/test/org/codehaus/groovy/ast/LineColumnCheckTestSuite.java",79
18,"Danno Ferrin","src/test/org/codehaus/groovy/ast/LineColumnCheckTestSuite.java",1
19,"Martin Kempf","src/test/org/codehaus/groovy/ast/MethodNodeTest.java",38
20,"James Strachan","src/test/org/codehaus/groovy/runtime/NewStaticMetaMethodTest.java",85
21,"Paul King","src/test/org/codehaus/groovy/runtime/NewStaticMetaMethodTest.java",7
22,"Alex Tkachman","src/test/org/codehaus/groovy/runtime/NewStaticMetaMethodTest.java",4
23,"John Wilson","src/test/org/codehaus/groovy/runtime/NewStaticMetaMethodTest.java",1
24,"Guillaume Laforge","src/test/org/codehaus/groovy/runtime/NewStaticMetaMethodTest.java",3
25,"James Strachan","src/test/org/codehaus/groovy/runtime/InvokeGroovyMethodTest.java",103
26,"Paul King","src/test/org/codehaus/groovy/runtime/InvokeGroovyMethodTest.java",7
27,"Alex Tkachman","src/test/org/codehaus/groovy/runtime/InvokeGroovyMethodTest.java",1
28,"James Strachan","src/test/org/codehaus/groovy/runtime/DummyBean.java",127
29,"Paul King","src/test/org/codehaus/groovy/runtime/DummyBean.java",6
30,"Danno Ferrin","src/test/org/codehaus/groovy/runtime/DummyBean.java",4
31,"James Strachan","src/test/org/codehaus/groovy/runtime/PropertyTest.java",195
32,"Paul King","src/test/org/codehaus/groovy/runtime/PropertyTest.java",62
33,"Danno Ferrin","src/test/org/codehaus/groovy/runtime/PropertyTest.java",1
34,"Alex Tkachman","src/test/org/codehaus/groovy/runtime/JdkDynamicProxyInvocationHandler.java",26
35,"James Strachan","src/test/org/codehaus/groovy/runtime/MethodKeyTest.java",82
36,"Paul King","src/test/org/codehaus/groovy/runtime/MethodKeyTest.java",9
37,"John Wilson","src/test/org/codehaus/groovy/runtime/MethodKeyTest.java",2
38,"Alex Tkachman","src/test/org/codehaus/groovy/runtime/JdkDynamicProxyServiceBean.java",7
39,"James Strachan","src/test/org/codehaus/groovy/runtime/DefaultGroovyMethodsTest.java",87
40,"Dierk Koenig","src/test/org/codehaus/groovy/runtime/DefaultGroovyMethodsTest.java",31
41,"John Wilson","src/test/org/codehaus/groovy/runtime/DefaultGroovyMethodsTest.java",20
42,"Jochen Theodorou","src/test/org/codehaus/groovy/runtime/DefaultGroovyMethodsTest.java",1
43,"Paul King","src/test/org/codehaus/groovy/runtime/DefaultGroovyMethodsTest.java",34
44,"James Strachan","src/test/org/codehaus/groovy/runtime/MockGroovyObject.java",66
45,"Paul King","src/test/org/codehaus/groovy/runtime/MockGroovyObject.java",2
46,"James Strachan","src/test/org/codehaus/groovy/runtime/InvokeConstructorTest.java",90
47,"Paul King","src/test/org/codehaus/groovy/runtime/InvokeConstructorTest.java",5
48,"Jochen Theodorou","src/test/org/codehaus/groovy/runtime/InvokeConstructorTest.java",2
49,"Alex Tkachman","src/test/org/codehaus/groovy/runtime/InvokeConstructorTest.java",1
50,"Graeme Rocher","src/test/org/codehaus/groovy/runtime/MetaClassHelperTest.java",10
51,"James Strachan","src/test/org/codehaus/groovy/runtime/MethodFailureTest.java",103
52,"Paul King","src/test/org/codehaus/groovy/runtime/MethodFailureTest.java",1
53,"Paul King","src/test/org/codehaus/groovy/runtime/InvokerHelperTest.java",36
54,"Alex Tkachman","src/test/org/codehaus/groovy/runtime/StaticInitTest.java",31
55,"James Strachan","src/test/org/codehaus/groovy/runtime/TupleListTest.java",85
56,"Paul King","src/test/org/codehaus/groovy/runtime/TupleListTest.java",8
57,"Alex Tkachman","src/test/org/codehaus/groovy/runtime/JdkDynamicProxyTest.java",31
58,"James Strachan","src/test/org/codehaus/groovy/runtime/InvokerTest.java",136
59,"Dierk Koenig","src/test/org/codehaus/groovy/runtime/InvokerTest.java",13
60,"Paul King","src/test/org/codehaus/groovy/runtime/InvokerTest.java",18
61,"Jochen Theodorou","src/test/org/codehaus/groovy/runtime/InvokerTest.java",12
