"X","Author","Filename","NumLines"
0,"Jochen Theodorou","src/test/UberTestCaseGroovySourceSubPackages_VM5.java",18
1,"James Strachan","src/test/org/codehaus/groovy/bsf/CacheBSFTest.java",87
2,"Paul King","src/test/org/codehaus/groovy/bsf/CacheBSFTest.java",50
3,"James Strachan","src/test/org/codehaus/groovy/bsf/BSFTest.java",102
4,"Paul King","src/test/org/codehaus/groovy/bsf/BSFTest.java",109
5,"Martin Kempf","src/test/org/codehaus/groovy/ast/LineColumnChecker.java",367
6,"Martin Kempf","src/test/org/codehaus/groovy/ast/ASTTest.java",28
7,"Martin Kempf","src/test/org/codehaus/groovy/ast/VariableExpressionTest.java",71
8,"Martin Kempf","src/test/org/codehaus/groovy/ast/MethodCallExpressionTest.java",73
9,"James Strachan","src/test/org/codehaus/groovy/ast/ModuleNodeTest.java",62
10,"Paul King","src/test/org/codehaus/groovy/ast/ModuleNodeTest.java",11
11,"Jochen Theodorou","src/test/org/codehaus/groovy/ast/ModuleNodeTest.java",1
12,"James Strachan","src/test/org/codehaus/groovy/ast/ClassNodeTest.java",73
13,"Paul King","src/test/org/codehaus/groovy/ast/ClassNodeTest.java",4
14,"Russel Winder","src/test/org/codehaus/groovy/ast/ClassNodeTest.java",1
15,"Jochen Theodorou","src/test/org/codehaus/groovy/ast/ClassNodeTest.java",4
16,"Martin Kempf","src/test/org/codehaus/groovy/ast/LineColumnCheckTestSuite.java",80
17,"Martin Kempf","src/test/org/codehaus/groovy/ast/MethodNodeTest.java",38
18,"James Strachan","src/test/org/codehaus/groovy/runtime/NewStaticMetaMethodTest.java",85
19,"Paul King","src/test/org/codehaus/groovy/runtime/NewStaticMetaMethodTest.java",7
20,"Alex Tkachman","src/test/org/codehaus/groovy/runtime/NewStaticMetaMethodTest.java",4
21,"John Wilson","src/test/org/codehaus/groovy/runtime/NewStaticMetaMethodTest.java",1
22,"Guillaume Laforge","src/test/org/codehaus/groovy/runtime/NewStaticMetaMethodTest.java",3
23,"James Strachan","src/test/org/codehaus/groovy/runtime/InvokeGroovyMethodTest.java",103
24,"Paul King","src/test/org/codehaus/groovy/runtime/InvokeGroovyMethodTest.java",7
25,"Alex Tkachman","src/test/org/codehaus/groovy/runtime/InvokeGroovyMethodTest.java",1
26,"James Strachan","src/test/org/codehaus/groovy/runtime/DummyBean.java",127
27,"Paul King","src/test/org/codehaus/groovy/runtime/DummyBean.java",6
28,"Danno Ferrin","src/test/org/codehaus/groovy/runtime/DummyBean.java",4
29,"James Strachan","src/test/org/codehaus/groovy/runtime/PropertyTest.java",195
30,"Paul King","src/test/org/codehaus/groovy/runtime/PropertyTest.java",63
31,"Alex Tkachman","src/test/org/codehaus/groovy/runtime/JdkDynamicProxyInvocationHandler.java",26
32,"James Strachan","src/test/org/codehaus/groovy/runtime/MethodKeyTest.java",82
33,"Paul King","src/test/org/codehaus/groovy/runtime/MethodKeyTest.java",9
34,"John Wilson","src/test/org/codehaus/groovy/runtime/MethodKeyTest.java",2
35,"Alex Tkachman","src/test/org/codehaus/groovy/runtime/JdkDynamicProxyServiceBean.java",7
36,"James Strachan","src/test/org/codehaus/groovy/runtime/DefaultGroovyMethodsTest.java",87
37,"Dierk Koenig","src/test/org/codehaus/groovy/runtime/DefaultGroovyMethodsTest.java",31
38,"John Wilson","src/test/org/codehaus/groovy/runtime/DefaultGroovyMethodsTest.java",20
39,"Jochen Theodorou","src/test/org/codehaus/groovy/runtime/DefaultGroovyMethodsTest.java",1
40,"Paul King","src/test/org/codehaus/groovy/runtime/DefaultGroovyMethodsTest.java",34
41,"James Strachan","src/test/org/codehaus/groovy/runtime/MockGroovyObject.java",66
42,"Paul King","src/test/org/codehaus/groovy/runtime/MockGroovyObject.java",2
43,"James Strachan","src/test/org/codehaus/groovy/runtime/InvokeConstructorTest.java",90
44,"Paul King","src/test/org/codehaus/groovy/runtime/InvokeConstructorTest.java",5
45,"Jochen Theodorou","src/test/org/codehaus/groovy/runtime/InvokeConstructorTest.java",2
46,"Alex Tkachman","src/test/org/codehaus/groovy/runtime/InvokeConstructorTest.java",1
47,"Graeme Rocher","src/test/org/codehaus/groovy/runtime/MetaClassHelperTest.java",10
48,"James Strachan","src/test/org/codehaus/groovy/runtime/MethodFailureTest.java",103
49,"Paul King","src/test/org/codehaus/groovy/runtime/MethodFailureTest.java",1
50,"Paul King","src/test/org/codehaus/groovy/runtime/InvokerHelperTest.java",36
51,"Alex Tkachman","src/test/org/codehaus/groovy/runtime/StaticInitTest.java",31
52,"James Strachan","src/test/org/codehaus/groovy/runtime/TupleListTest.java",85
53,"Paul King","src/test/org/codehaus/groovy/runtime/TupleListTest.java",8
54,"Alex Tkachman","src/test/org/codehaus/groovy/runtime/JdkDynamicProxyTest.java",31
55,"James Strachan","src/test/org/codehaus/groovy/runtime/InvokerTest.java",136
56,"Dierk Koenig","src/test/org/codehaus/groovy/runtime/InvokerTest.java",13
57,"Paul King","src/test/org/codehaus/groovy/runtime/InvokerTest.java",18
