"X","Author","Filename","NumLines"
0,"Erik Hatcher","contrib/regex/src/test/org/apache/lucene/search/regex/TestRegexQuery.java",96
1,"Yonik Seeley","contrib/regex/src/test/org/apache/lucene/search/regex/TestRegexQuery.java",6
2,"Erik Hatcher","contrib/regex/src/test/org/apache/lucene/search/regex/TestSpanRegexQuery.java",40
3,"Michael Busch","contrib/regex/src/test/org/apache/lucene/search/regex/TestSpanRegexQuery.java",17
4,"Erik Hatcher","contrib/regex/src/java/org/apache/regexp/RegexpTunnel.java",23
5,"Yonik Seeley","contrib/regex/src/java/org/apache/regexp/RegexpTunnel.java",6
6,"Erik Hatcher","contrib/regex/src/java/org/apache/lucene/search/regex/RegexTermEnum.java",73
7,"Yonik Seeley","contrib/regex/src/java/org/apache/lucene/search/regex/RegexTermEnum.java",6
8,"Erik Hatcher","contrib/regex/src/java/org/apache/lucene/search/regex/RegexQueryCapable.java",21
9,"Yonik Seeley","contrib/regex/src/java/org/apache/lucene/search/regex/RegexQueryCapable.java",6
10,"Erik Hatcher","contrib/regex/src/java/org/apache/lucene/search/regex/JakartaRegexpCapabilities.java",52
11,"Yonik Seeley","contrib/regex/src/java/org/apache/lucene/search/regex/JakartaRegexpCapabilities.java",6
12,"Erik Hatcher","contrib/regex/src/java/org/apache/lucene/search/regex/RegexQuery.java",73
13,"Yonik Seeley","contrib/regex/src/java/org/apache/lucene/search/regex/RegexQuery.java",6
14,"Erik Hatcher","contrib/regex/src/java/org/apache/lucene/search/regex/JavaUtilRegexCapabilities.java",52
15,"Yonik Seeley","contrib/regex/src/java/org/apache/lucene/search/regex/JavaUtilRegexCapabilities.java",6
16,"Erik Hatcher","contrib/regex/src/java/org/apache/lucene/search/regex/SpanRegexQuery.java",120
17,"Yonik Seeley","contrib/regex/src/java/org/apache/lucene/search/regex/SpanRegexQuery.java",6
18,"Erik Hatcher","contrib/regex/src/java/org/apache/lucene/search/regex/RegexCapabilities.java",42
19,"Yonik Seeley","contrib/regex/src/java/org/apache/lucene/search/regex/RegexCapabilities.java",6
20,"Erik Hatcher","contrib/memory/src/test/org/apache/lucene/index/memory/MemoryIndexTest.java",191
21,"Yonik Seeley","contrib/memory/src/test/org/apache/lucene/index/memory/MemoryIndexTest.java",6
22,"Wolfgang Hoschek","contrib/memory/src/test/org/apache/lucene/index/memory/MemoryIndexTest.java",17
23,"Otis Gospodnetic","contrib/memory/src/test/org/apache/lucene/index/memory/MemoryIndexTest.java",304
24,"Michael Busch","contrib/memory/src/test/org/apache/lucene/index/memory/MemoryIndexTest.java",4
25,"Chris M. Hostetter","contrib/memory/src/test/org/apache/lucene/index/memory/MemoryIndexTest.java",10
26,"Erik Hatcher","contrib/memory/src/test/org/apache/lucene/index/memory/PatternAnalyzerTest.java",63
27,"Yonik Seeley","contrib/memory/src/test/org/apache/lucene/index/memory/PatternAnalyzerTest.java",6
28,"Otis Gospodnetic","contrib/memory/src/test/org/apache/lucene/index/memory/PatternAnalyzerTest.java",208
29,"Wolfgang Hoschek","contrib/memory/src/test/org/apache/lucene/index/memory/PatternAnalyzerTest.java",8
30,"Wolfgang Hoschek","contrib/memory/src/java/org/apache/lucene/index/memory/MemoryIndex.java",337
31,"Yonik Seeley","contrib/memory/src/java/org/apache/lucene/index/memory/MemoryIndex.java",6
32,"Grant Ingersoll","contrib/memory/src/java/org/apache/lucene/index/memory/MemoryIndex.java",60
33,"Otis Gospodnetic","contrib/memory/src/java/org/apache/lucene/index/memory/MemoryIndex.java",839
34,"Michael Busch","contrib/memory/src/java/org/apache/lucene/index/memory/MemoryIndex.java",17
35,"Doron Cohen","contrib/memory/src/java/org/apache/lucene/index/memory/MemoryIndex.java",5
36,"Wolfgang Hoschek","contrib/memory/src/java/org/apache/lucene/index/memory/AnalyzerUtil.java",107
37,"Yonik Seeley","contrib/memory/src/java/org/apache/lucene/index/memory/AnalyzerUtil.java",6
38,"Otis Gospodnetic","contrib/memory/src/java/org/apache/lucene/index/memory/AnalyzerUtil.java",335
39,"Wolfgang Hoschek","contrib/memory/src/java/org/apache/lucene/index/memory/SynonymTokenFilter.java",29
40,"Yonik Seeley","contrib/memory/src/java/org/apache/lucene/index/memory/SynonymTokenFilter.java",6
41,"Otis Gospodnetic","contrib/memory/src/java/org/apache/lucene/index/memory/SynonymTokenFilter.java",100
42,"Wolfgang Hoschek","contrib/memory/src/java/org/apache/lucene/index/memory/PatternAnalyzer.java",68
43,"Yonik Seeley","contrib/memory/src/java/org/apache/lucene/index/memory/PatternAnalyzer.java",6
44,"Otis Gospodnetic","contrib/memory/src/java/org/apache/lucene/index/memory/PatternAnalyzer.java",385
45,"Doron Cohen","contrib/memory/src/java/org/apache/lucene/index/memory/PatternAnalyzer.java",1
46,"Wolfgang Hoschek","contrib/memory/src/java/org/apache/lucene/index/memory/SynonymMap.java",81
47,"Yonik Seeley","contrib/memory/src/java/org/apache/lucene/index/memory/SynonymMap.java",6
48,"Otis Gospodnetic","contrib/memory/src/java/org/apache/lucene/index/memory/SynonymMap.java",313
49,"Grant Ingersoll","contrib/analyzers/src/test/org/apache/lucene/analysis/payloads/NumericPayloadTokenFilterTest.java",79
50,"Grant Ingersoll","contrib/analyzers/src/test/org/apache/lucene/analysis/payloads/TokenOffsetPayloadTokenFilterTest.java",63
51,"Grant Ingersoll","contrib/analyzers/src/test/org/apache/lucene/analysis/payloads/TypeAsPayloadTokenFilterTest.java",76
52,"Erik Hatcher","contrib/analyzers/src/test/org/apache/lucene/analysis/fr/TestFrenchAnalyzer.java",181
53,"Daniel Naber","contrib/analyzers/src/test/org/apache/lucene/analysis/fr/TestFrenchAnalyzer.java",10
54,"Otis Gospodnetic","contrib/analyzers/src/test/org/apache/lucene/analysis/fr/TestElision.java",70
55,"Chris M. Hostetter","contrib/analyzers/src/test/org/apache/lucene/analysis/th/TestThaiAnalyzer.java",64
56,"Yonik Seeley","contrib/analyzers/src/test/org/apache/lucene/analysis/th/TestThaiAnalyzer.java",6
