"File","SLOC","Comments","Ratio_code_comment","McCabe","NumFiles","Ownership_Lines","Minor_Lines","Major_lines","LineAuthors","Commits","LineAdded","LineDeleted","CommitAuthors","Ownership_Commits","Minor_Commits","Major_Commits","HasBug","BugCount"
"hadoop-mapreduce-project/src/contrib/data_join/src/examples/org/apache/hadoop/contrib/utils/join",70,78,1.14,1,3,0.825581395348837,1,2,3,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/src/contrib/data_join/src/java/org/apache/hadoop/contrib/utils/join",429,338,1.14714285714286,4.85714285714286,7,0.94002306805075,1,2,3,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/src/contrib/eclipse-plugin/src/java/org/apache/hadoop/eclipse",1088,440,0.673636363636364,4.54545454545455,11,0.971046770601336,2,1,3,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/src/contrib/eclipse-plugin/src/java/org/apache/hadoop/eclipse/server",649,450,1.04833333333333,9,6,0.976497346474602,2,1,3,1,9,2,1,1,0,1,0,0
"hadoop-mapreduce-project/src/contrib/eclipse-plugin/src/java/org/apache/hadoop/eclipse/actions",446,183,0.576,9.8,5,1,0,1,1,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/src/contrib/eclipse-plugin/src/java/org/apache/hadoop/eclipse/launch",244,109,0.825,1.25,4,0.934306569343066,0,2,2,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/src/contrib/eclipse-plugin/src/java/org/apache/hadoop/eclipse/preferences",32,82,3.72333333333333,0,3,0.641221374045801,0,3,3,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/src/contrib/eclipse-plugin/src/java/org/apache/hadoop/eclipse/view/servers",274,117,0.43,23,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/src/contrib/eclipse-plugin/src/java/org/apache/hadoop/eclipse/dfs",823,466,0.959,7.7,10,0.951644100580271,3,1,4,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/src/contrib/eclipse-plugin/src/java/org/apache/hadoop/eclipse/servers",1081,343,1.09,15,5,0.982551143200963,2,1,3,1,8,2,1,1,0,1,0,0
"hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapreduce",3978,848,0.248823529411765,14.4705882352941,17,0.959029946720559,3,1,4,4,43,7,3,0.5,0,3,0,0
"hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapreduce/filecache",814,203,0.265,14.5,2,0.951499118165785,2,1,3,1,3,5,1,1,0,1,0,0
"hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapreduce/jobhistory",97,46,0.47,4,1,0.91358024691358,0,2,2,2,2,5,1,1,0,1,0,0
"hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapreduce/lib/input",1982,405,0.291,8.9,10,1,0,1,1,1,2,7,1,1,0,1,0,0
"hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapreduce/lib/chain",354,90,0.363333333333333,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapreduce/lib/output",783,133,0.1825,8,4,0.996229971724788,1,1,2,2,6,5,1,1,0,1,0,0
"hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapreduce/lib/fieldsel",84,25,0.3,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapreduce/lib/db",371,100,0.466,2.6,5,0.959219858156028,1,1,2,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapreduce/lib/jobcontrol",113,43,0.38,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapreduce/lib/aggregate",145,42,0.29,5,2,1,0,1,1,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapreduce/lib/map",68,17,0.25,6,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapreduce/lib/join",1011,102,0.185,27,4,1,0,1,1,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapreduce/lib/partition",821,179,0.235,4,6,1,0,1,1,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapreduce/security",764,152,0.21,6.75,4,0.925047438330171,2,2,4,1,2,0,1,1,0,1,0,0
"hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapreduce/security/token",194,81,0.42,6,1,0.780487804878049,0,2,2,1,72,54,1,1,0,1,0,0
"hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapreduce/security/token/delegation",79,19,0.24,0,1,0.981818181818182,1,1,2,1,2,3,1,1,0,1,0,0
"hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapreduce/util",674,214,0.335,16,2,0.998050682261209,1,1,2,1,2,3,1,1,0,1,0,0
"hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/test",92,21,0.23,0,1,0.975609756097561,1,1,2,1,3,1,1,1,0,1,0,0
"hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/fs",2805,625,0.354444444444445,45.7777777777778,9,0.998182290314204,1,1,2,1,7,1,1,1,0,1,0,0
"hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/fs/slive",3797,2114,0.902368421052631,8.94736842105263,38,0.980216383307573,3,1,4,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred",25837,7457,0.411096774193548,8.90322580645161,155,0.975277828862675,7,1,8,10,150,1370,5,0.5,0,5,0,0
"hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/pipes",287,47,0.25,6.5,2,1,0,1,1,1,0,82,1,1,0,1,0,0
"hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/jobcontrol",313,131,0.473333333333333,4.33333333333333,3,1,0,1,1,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/lib",1029,184,0.357777777777778,7.66666666666667,9,0.984732824427481,1,1,2,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/lib/db",35,17,0.49,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/lib/aggregate",140,43,0.305,5,2,1,0,1,1,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/join",790,93,0.4825,16.25,4,0.977687626774848,1,1,2,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/mapred/tools",25,20,0.8,0,1,0.509433962264151,0,3,3,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/examples",23,18,0.78,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/examples/terasort",46,25,0.54,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/examples/pi/math",424,64,0.24,27.3333333333333,3,1,0,1,1,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/record",334,197,0.485,12.5,2,1,0,1,1,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/hdfs",896,298,0.37,66,2,1,0,1,1,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/io",616,45,0.155,19,2,1,0,1,1,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/tools",1588,175,0.13,18.25,4,0.998973832734736,1,1,2,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/tools/rumen",1719,476,0.352,11.5,10,0.939019683519877,2,1,3,2,76,26,1,1,0,1,0,0
"hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/security",198,33,0.17,5,1,0.996309963099631,1,1,2,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/security/authorize",147,54,0.67,5.5,2,0.895196506550218,0,2,2,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/conf",189,57,0.305,2.5,2,0.957236842105263,1,1,2,1,13,1,1,1,0,1,0,0
"hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/cli",130,41,0.93,7,2,0.867724867724868,2,2,4,1,2,0,1,1,0,1,0,0
"hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/cli/util",6,34,5.67,0,2,0.952380952380952,1,1,2,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/util",47,48,1.025,0.5,2,0.779816513761468,0,2,2,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/src/test/mapred/org/apache/hadoop/ipc",131,45,0.34,11,1,0.989949748743719,1,1,2,1,2,0,1,1,0,1,0,0
"hadoop-mapreduce-project/src/test/mapred/testjar",284,210,2.03,0.777777777777778,9,0.841463414634146,0,3,3,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/src/test/mapred/testshell",98,29,0.3,4,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/src/test/aop/org/apache/hadoop/fi",59,86,1.45,2,2,0.94375,0,2,2,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/src/test/unit/org/apache/hadoop/mapreduce/lib/jobcontrol",130,42,0.58,0.5,2,0.759433962264151,0,3,3,1,24,0,1,1,0,1,0,0
"hadoop-mapreduce-project/src/test/unit/org/apache/hadoop/mapred",196,85,0.483333333333333,0.666666666666667,3,1,0,1,1,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/src/test/system/test/org/apache/hadoop/mapred",2073,519,0.284545454545455,22.5454545454545,11,1,0,1,1,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/src/test/system/java/org/apache/hadoop/mapreduce/test/system",528,631,2.65181818181818,3.72727272727273,11,0.955350269438029,2,1,3,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/src/test/system/java/org/apache/hadoop/mapred",441,87,0.27,4,4,0.950900163666121,2,1,3,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/src/examples/org/apache/hadoop/examples",2630,765,0.418571428571429,12,14,1,0,1,1,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/src/examples/org/apache/hadoop/examples/terasort",1912,635,0.321818181818182,15.5454545454545,11,0.992421371731717,2,1,3,2,5,25,2,0.5,0,2,0,0
"hadoop-mapreduce-project/src/examples/org/apache/hadoop/examples/dancing",920,454,0.576,23.6,5,1,0,1,1,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/src/examples/org/apache/hadoop/examples/pi",1027,389,1.8925,12.75,8,0.974842767295597,2,1,3,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/src/examples/org/apache/hadoop/examples/pi/math",653,229,0.491666666666667,15.1666666666667,6,1,0,1,1,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/src/examples/python",43,17,0.4,7,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/src/examples/python/pyAbacus",62,34,0.83,2.5,2,0.805084745762712,0,2,2,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/src/java/org/apache/hadoop/mapreduce/server/tasktracker",161,100,1.965,10.5,2,0.925675675675676,0,2,2,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/src/java/org/apache/hadoop/mapreduce/server/jobtracker",195,121,1.04333333333333,6.33333333333333,3,0.925287356321839,0,2,2,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/src/java/org/apache/hadoop/mapreduce/filecache",738,301,0.385,35.5,2,0.984995586937334,1,1,2,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/src/java/org/apache/hadoop/mapreduce/jobhistory",402,122,0.3,36,1,0.99490662139219,1,1,2,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/src/java/org/apache/hadoop/mapreduce/tools",1,21,21,0,1,0.782608695652174,0,2,2,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/src/java/org/apache/hadoop/mapreduce/util",243,222,1.22666666666667,8.33333333333333,3,0.938461538461538,1,2,3,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/src/java/org/apache/hadoop/mapred",15090,5808,0.995625,34.0208333333333,48,0.973902677849206,8,1,9,8,34,677,4,0.375,0,4,0,0
"hadoop-mapreduce-project/src/java/org/apache/hadoop/mapred/tools",267,116,7.34333333333333,13,3,0.958904109589041,1,1,2,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/src/java/org/apache/hadoop/util",52,114,3.03,0,5,0.426229508196721,0,4,4,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/src/benchmarks/gridmix2/src/java/org/apache/hadoop/mapreduce",713,68,0.223333333333333,19.3333333333333,3,1,0,1,1,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/src/tools/org/apache/hadoop/fs",657,340,10.245,34,2,0.984432234432234,2,1,3,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/src/tools/org/apache/hadoop/tools",2677,586,3.53,52.6666666666667,6,0.995259341885109,2,1,3,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/src/tools/org/apache/hadoop/tools/rumen",7539,3026,6.7244776119403,12.3432835820896,67,0.936790794310372,10,1,11,7,93,69,3,0.428571428571429,0,3,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-api/src/main/java/org/apache/hadoop/yarn/api",173,439,2.7225,0,4,0.550746268656716,0,3,3,13,569,34,3,0.461538461538462,0,3,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-api/src/main/java/org/apache/hadoop/yarn/api/protocolrecords",540,1101,2.295,0,30,0.533003300330033,0,3,3,5,1568,115,3,0.6,0,3,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-api/src/main/java/org/apache/hadoop/yarn/api/protocolrecords/impl/pb",2314,530,0.50741935483871,5.19354838709677,31,0.790911705493241,1,3,4,3,628,22,3,0.333333333333333,0,3,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-api/src/main/java/org/apache/hadoop/yarn/api/records",1168,1574,1.94575757575758,1.09090909090909,33,0.564432989690722,2,3,5,16,2747,619,4,0.375,0,4,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-api/src/main/java/org/apache/hadoop/yarn/api/records/impl/pb",3551,436,0.4016,12.08,25,0.824669791222838,1,3,4,17,940,1053,4,0.411764705882353,0,4,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-api/src/main/java/org/apache/hadoop/yarn/exceptions",36,34,3.095,0,2,0.530864197530864,0,3,3,1,18,0,1,1,0,1,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-api/src/main/java/org/apache/hadoop/yarn/exceptions/impl/pb",78,34,2.95,4,2,0.703125,0,3,3,1,18,0,1,1,0,1,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-api/src/main/java/org/apache/hadoop/yarn/util",103,65,3.075,0,2,0.731578947368421,0,4,4,4,82,18,3,0.5,0,3,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-common/src/test/java/org/apache/hadoop/yarn",473,123,0.324,0.6,5,0.780058651026393,0,3,3,13,200,51,3,0.538461538461538,0,3,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-common/src/test/java/org/apache/hadoop/yarn/event",53,24,0.45,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-common/src/test/java/org/apache/hadoop/yarn/api",168,68,0.435,0,4,0.996428571428571,1,1,2,2,78,3,2,0.5,0,2,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-common/src/test/java/org/apache/hadoop/yarn/webapp",301,62,0.28,1.66666666666667,3,1,0,1,1,1,27,0,1,1,0,1,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-common/src/test/java/org/apache/hadoop/yarn/webapp/test",195,52,0.26,2.5,2,0.948096885813149,0,2,2,2,29,5,2,0.5,0,2,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-common/src/test/java/org/apache/hadoop/yarn/webapp/hamlet",228,55,0.33,0.333333333333333,3,1,0,1,1,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-common/src/test/java/org/apache/hadoop/yarn/webapp/view",175,85,0.524,0.2,5,1,0,1,1,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-common/src/test/java/org/apache/hadoop/yarn/conf",22,21,0.95,0,1,1,0,1,1,1,0,3,1,1,0,1,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-common/src/test/java/org/apache/hadoop/yarn/util",1125,264,0.468,12.6,5,0.537926675094817,1,2,3,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-common/src/main/java/org/apache/hadoop/yarn",106,146,2.58166666666667,1.16666666666667,6,0.597902097902098,1,3,4,1,3,1,1,1,0,1,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-common/src/main/java/org/apache/hadoop/yarn/state",307,276,3.735,3.33333333333333,6,0.967692307692308,1,1,2,1,39,0,1,1,0,1,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-common/src/main/java/org/apache/hadoop/yarn/event",185,140,3.36666666666667,1.66666666666667,6,0.918918918918919,2,2,4,2,9,6,2,0.5,0,2,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-common/src/main/java/org/apache/hadoop/yarn/api/impl/pb/client",383,68,1.5425,15,4,0.810975609756098,2,2,4,3,73,20,2,0.666666666666667,0,2,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-common/src/main/java/org/apache/hadoop/yarn/api/impl/pb/service",289,68,1.58,0,4,0.760204081632653,1,3,4,3,74,20,2,0.666666666666667,0,2,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-common/src/main/java/org/apache/hadoop/yarn/factory/providers",155,73,1.6975,4.75,4,0.63921568627451,0,4,4,2,71,31,2,0.5,0,2,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-common/src/main/java/org/apache/hadoop/yarn/webapp",1133,396,1.5225,7.75,12,0.949656750572082,2,1,3,7,136,34,3,0.428571428571429,0,3,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-common/src/main/java/org/apache/hadoop/yarn/webapp/example",55,57,1.085,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-common/src/main/java/org/apache/hadoop/yarn/webapp/hamlet",26304,2125,0.8375,28.75,4,1,0,1,1,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-common/src/main/java/org/apache/hadoop/yarn/webapp/view",671,356,0.896875,2.4375,16,0.95,0,2,2,4,67,15,2,0.75,0,2,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-common/src/main/java/org/apache/hadoop/yarn/factories",36,85,3.028,0,5,0.521428571428571,0,3,3,2,73,1,1,1,0,1,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-common/src/main/java/org/apache/hadoop/yarn/factories/impl/pb",280,85,1.398,0.8,5,0.94811320754717,2,1,3,1,1,1,1,1,0,1,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-common/src/main/java/org/apache/hadoop/yarn/service",226,124,2.12333333333333,1.16666666666667,6,0.932203389830508,2,2,4,3,52,16,3,0.333333333333333,0,3,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-common/src/main/java/org/apache/hadoop/yarn/security",336,226,1.22111111111111,1.22222222222222,9,0.65144596651446,3,2,5,6,94,68,3,0.666666666666667,0,3,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-common/src/main/java/org/apache/hadoop/yarn/security/client",187,89,1.478,2,5,0.48297213622291,0,3,3,2,9,10,1,1,0,1,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-common/src/main/java/org/apache/hadoop/yarn/conf",279,138,3.055,1,2,0.599613152804642,1,3,4,20,502,102,3,0.45,0,3,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-common/src/main/java/org/apache/hadoop/yarn/util",1979,760,0.635625,8.9375,16,0.563833278634723,4,2,6,24,359,140,4,0.416666666666667,1,3,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-common/src/main/java/org/apache/hadoop/yarn/ipc",413,170,1.53,2.5,6,0.919161676646707,3,1,4,5,37,140,3,0.4,0,3,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/test/java/org/apache/hadoop/yarn/server/resourcemanager",2831,472,0.188823529411765,6,17,0.697908597986057,1,2,3,25,457,230,3,0.48,0,3,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/test/java/org/apache/hadoop/yarn/server/resourcemanager/resourcetracker",273,58,0.3,1,3,0.888888888888889,1,2,3,6,78,70,3,0.333333333333333,0,3,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/test/java/org/apache/hadoop/yarn/server/resourcemanager/applicationsmanager",483,970,4.00285714285714,0.285714285714286,7,0.978487614080834,2,1,3,8,96,260,3,0.375,0,3,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/test/java/org/apache/hadoop/yarn/server/resourcemanager/rmapp",519,67,0.135,2,2,0.626647144948756,1,3,4,13,251,89,4,0.384615384615385,0,4,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/test/java/org/apache/hadoop/yarn/server/resourcemanager/rmapp/attempt",387,56,0.14,0,1,0.984375,1,1,2,3,113,4,2,0.666666666666667,0,2,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/test/java/org/apache/hadoop/yarn/server/resourcemanager/scheduler",185,45,0.495,0,2,0.601449275362319,0,3,3,3,54,33,2,0.666666666666667,0,2,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/test/java/org/apache/hadoop/yarn/server/resourcemanager/scheduler/fifo",192,46,0.24,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/test/java/org/apache/hadoop/yarn/server/resourcemanager/scheduler/capacity",1604,339,0.228333333333333,1.33333333333333,6,0.684233261339093,1,2,3,14,513,49,3,0.785714285714286,0,3,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/test/java/org/apache/hadoop/yarn/server/resourcemanager/webapp",233,47,0.325,1,2,0.900958466453674,0,2,2,5,104,22,2,0.6,0,2,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/test/java/org/apache/hadoop/yarn/server/resourcemanager/security",234,97,0.41,6,1,0.868686868686869,0,2,2,1,52,6,1,1,0,1,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager",2145,550,0.66,6.2,15,0.619001610305958,0,3,3,35,1041,681,3,0.514285714285714,0,3,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/resource",121,52,0.583333333333333,0.333333333333333,3,1,0,1,1,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/amlauncher",346,79,1.25,2.25,4,0.829875518672199,3,2,5,14,114,92,3,0.428571428571429,0,3,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/rmapp",519,218,1.97142857142857,1.14285714285714,7,0.706227967097532,2,2,4,15,355,114,4,0.333333333333333,0,4,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/rmapp/attempt",792,244,1.65,1.83333333333333,6,0.742810188989318,0,3,3,13,462,97,3,0.461538461538462,0,3,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/rmapp/attempt/event",145,136,0.99125,0,8,0.556213017751479,1,2,3,3,157,12,3,0.333333333333333,0,3,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/api",33,17,0.52,0,1,0.896551724137931,0,2,2,1,6,0,1,1,0,1,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/api/protocolrecords",36,204,5.67,0,12,0.833333333333333,0,2,2,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/api/protocolrecords/impl/pb",273,204,0.7475,0,12,0.825311942959002,0,2,2,0,0,0,0,0,0,0,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/api/impl/pb/client",160,17,0.11,24,1,0.875647668393782,0,2,2,1,24,0,1,1,0,1,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/api/impl/pb/service",112,17,0.15,0,1,0.859154929577465,0,2,2,1,20,0,1,1,0,1,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/rmcontainer",345,170,1.095,0.125,8,0.77133655394525,1,2,3,4,146,32,2,0.75,0,2,0,0
"hadoop-mapreduce-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/scheduler",1199,548,1.15071428571429,5.14285714285714,14,0.766452251360712,0,3,3,14,347,86,3,0.714285714285714,0,3,0,0
