File,SLOC,Comments,Ratio_code_comment,McCabe,NumFiles,Ownership_Lines,Minor_Lines,Major_lines,LineAuthors,Commits,LineAdded,LineDeleted,CommitAuthors,Ownership_Commits,Minor_Commits,Major_Commits,HasBug,BugCount
hbase-protocol/src/main/java/org/apache/hadoop/hbase/protobuf/generated,128211,2470,0.020769230769230776,496.46153846153845,26,0.6344407475925522,8,4,12,31.0,38485.0,23857.0,8.0,0.2903225806451613,4.0,4.0,1.0,3.0
hbase-it/src/test/java/org/apache/hadoop/hbase,1036,391,0.526,6.2,10,0.8172434729811779,2,2,4,14.0,100.0,199.0,5.0,0.5714285714285714,0.0,5.0,0.0,0.0
hbase-it/src/test/java/org/apache/hadoop/hbase/mapreduce,271,58,0.21,8.0,1,0.5080213903743316,0,3,3,2.0,184.0,1.0,2.0,0.5,0.0,2.0,1.0,1.0
hbase-it/src/test/java/org/apache/hadoop/hbase/test,1035,195,0.175,46.0,2,1.0,0,1,1,1.0,5.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0
hbase-it/src/test/java/org/apache/hadoop/hbase/util,464,109,0.23,31.0,1,1.0,0,1,1,4.0,189.0,88.0,2.0,0.75,0.0,2.0,0.0,0.0
hbase-examples/src/test/java/org/apache/hadoop/hbase/coprocessor/example,527,103,0.2833333333333333,7.0,3,0.6253644314868805,1,3,4,5.0,60.0,38.0,3.0,0.6,0.0,3.0,0.0,0.0
hbase-examples/src/main/python,135,40,0.3,16.0,1,0.9495412844036697,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hbase-examples/src/main/python/gen-py/hbase,8647,1850,0.9775,481.0,4,1.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hbase-examples/src/main/cpp,230,42,0.18,19.0,1,0.8407643312101911,0,2,2,2.0,1.0,17.0,1.0,1.0,0.0,1.0,0.0,0.0
hbase-examples/src/main/cpp/gen-cpp,20332,279,0.3457142857142857,373.42857142857144,7,1.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hbase-examples/src/main/ruby,191,56,0.775,3.0,2,0.7359154929577465,0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hbase-examples/src/main/ruby/gen-rb,2420,177,0.23333333333333336,0.0,3,1.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hbase-examples/src/main/java/org/apache/hadoop/hbase/thrift,238,46,0.19,19.0,1,0.976401179941003,2,1,3,3.0,10.0,11.0,3.0,0.3333333333333333,0.0,3.0,0.0,0.0
hbase-examples/src/main/java/org/apache/hadoop/hbase/thrift/generated,47578,5228,0.09083333333333334,533.8333333333334,12,1.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hbase-examples/src/main/java/org/apache/hadoop/hbase/mapreduce,154,121,0.79,4.0,2,0.47157190635451507,2,3,5,2.0,4.0,5.0,2.0,0.5,0.0,2.0,0.0,0.0
hbase-examples/src/main/java/org/apache/hadoop/hbase/coprocessor/example,465,182,0.39666666666666667,19.0,3,0.4186046511627907,5,3,8,7.0,43.0,39.0,6.0,0.2857142857142857,0.0,6.0,1.0,1.0
hbase-examples/src/main/java/org/apache/hadoop/hbase/coprocessor/example/generated,2256,44,0.02,83.0,2,0.593872741555381,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hbase-examples/thrift2,83,49,0.7,2.0,2,0.9872611464968153,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hbase-server/src/test/ruby,96,42,0.455,3.0,2,0.879746835443038,0,2,2,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
hbase-server/src/test/ruby/hbase,639,94,0.33666666666666667,0.0,3,0.884090909090909,2,2,4,7.0,105.0,23.0,3.0,0.7142857142857143,0.0,3.0,0.0,0.0
hbase-server/src/test/ruby/shell,81,66,0.93,0.0,3,0.6608187134502924,1,2,3,1.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0
hbase-server/src/test/java/org/apache/hadoop/hbase,7795,3325,0.5222222222222223,13.444444444444445,36,0.42472126413732253,22,3,25,28.0,963.0,206.0,10.0,0.35714285714285715,6.0,4.0,1.0,1.0
hbase-server/src/test/java/org/apache/hadoop/hbase/thrift,663,209,0.26666666666666666,9.0,3,0.50935960591133,6,3,9,8.0,57.0,82.0,5.0,0.375,0.0,5.0,0.0,0.0
hbase-server/src/test/java/org/apache/hadoop/hbase/mapreduce,3487,1017,0.489047619047619,7.380952380952381,21,0.3606750392464678,11,6,17,43.0,1080.0,554.0,12.0,0.23255813953488372,6.0,6.0,1.0,4.0
hbase-server/src/test/java/org/apache/hadoop/hbase/mapreduce/hadoopbackport,97,23,0.24,6.0,1,1.0,0,1,1,1.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
hbase-server/src/test/java/org/apache/hadoop/hbase/client,9418,2134,0.40111111111111103,13.0,27,0.3585046728971963,16,5,21,18.0,193.0,83.0,6.0,0.3333333333333333,0.0,6.0,1.0,1.0
hbase-server/src/test/java/org/apache/hadoop/hbase/client/replication,70,38,0.54,0.0,1,0.6890756302521008,0,3,3,1.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0
hbase-server/src/test/java/org/apache/hadoop/hbase/zookeeper,1118,298,0.3655555555555556,4.444444444444445,9,0.39408866995073893,4,5,9,8.0,127.0,149.0,7.0,0.25,0.0,7.0,1.0,2.0
hbase-server/src/test/java/org/apache/hadoop/hbase/zookeeper/lock,297,31,0.1,2.0,1,1.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hbase-server/src/test/java/org/apache/hadoop/hbase/errorhandling,160,109,0.7066666666666667,0.0,3,1.0,0,1,1,2.0,14.0,20.0,1.0,1.0,0.0,1.0,1.0,1.0
hbase-server/src/test/java/org/apache/hadoop/hbase/backup,269,97,0.36,15.0,1,0.6413793103448275,3,3,6,14.0,244.0,31.0,6.0,0.35714285714285715,0.0,6.0,0.0,0.0
hbase-server/src/test/java/org/apache/hadoop/hbase/backup/example,266,101,0.38,16.0,1,0.715311004784689,0,2,2,12.0,1535.0,1482.0,3.0,0.8333333333333334,0.0,3.0,0.0,0.0
hbase-server/src/test/java/org/apache/hadoop/hbase/fs,286,70,0.24,22.0,1,0.9855072463768116,2,1,3,4.0,42.0,89.0,3.0,0.5,0.0,3.0,0.0,0.0
hbase-server/src/test/java/org/apache/hadoop/hbase/mapred,397,189,0.465,10.0,2,0.5237366003062787,1,4,5,4.0,10.0,18.0,4.0,0.25,0.0,4.0,1.0,1.0
hbase-server/src/test/java/org/apache/hadoop/hbase/coprocessor,6000,993,0.24789473684210522,10.789473684210526,19,0.23178807947019867,11,5,16,33.0,910.0,542.0,9.0,0.2727272727272727,3.0,6.0,1.0,9.0
hbase-server/src/test/java/org/apache/hadoop/hbase/coprocessor/protobuf/generated,7767,146,0.02,184.33333333333334,3,0.6097310847766636,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hbase-server/src/test/java/org/apache/hadoop/hbase/protobuf,188,69,0.37,7.0,1,1.0,0,1,1,5.0,28.0,77.0,2.0,0.8,0.0,2.0,0.0,0.0
hbase-server/src/test/java/org/apache/hadoop/hbase/codec,194,45,0.23,3.5,2,1.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hbase-server/src/test/java/org/apache/hadoop/hbase/rest,3416,522,0.18818181818181817,11.818181818181818,11,0.8724409448818897,5,2,7,10.0,346.0,103.0,5.0,0.5,0.0,5.0,0.0,0.0
hbase-server/src/test/java/org/apache/hadoop/hbase/rest/model,983,216,0.23750000000000002,0.3333333333333333,12,0.9188626907073509,4,1,5,3.0,9.0,54.0,3.0,0.3333333333333333,0.0,3.0,0.0,0.0
hbase-server/src/test/java/org/apache/hadoop/hbase/rest/client,350,49,0.255,2.0,2,0.9494505494505494,2,1,3,4.0,40.0,9.0,3.0,0.5,0.0,3.0,1.0,1.0
hbase-server/src/test/java/org/apache/hadoop/hbase/thrift2,427,39,0.09,4.0,1,0.9541446208112875,2,1,3,3.0,21.0,65.0,2.0,0.6666666666666666,0.0,2.0,0.0,0.0
hbase-server/src/test/java/org/apache/hadoop/hbase/trace,82,17,0.21,4.0,1,1.0,0,1,1,1.0,0.0,102.0,1.0,1.0,0.0,1.0,0.0,0.0
hbase-server/src/test/java/org/apache/hadoop/hbase/snapshot,1514,495,0.36,5.454545454545454,11,0.9618625277161863,4,1,5,22.0,566.0,219.0,5.0,0.5,2.0,3.0,1.0,2.0
hbase-server/src/test/java/org/apache/hadoop/hbase/catalog,955,369,0.458,6.6,5,0.9034246575342466,9,1,10,60.0,1121.0,1000.0,12.0,0.2,3.0,9.0,1.0,1.0
hbase-server/src/test/java/org/apache/hadoop/hbase/io,704,229,0.4779999999999999,9.2,5,0.695813953488372,5,3,8,22.0,152.0,1223.0,6.0,0.5909090909090909,2.0,4.0,0.0,0.0
hbase-server/src/test/java/org/apache/hadoop/hbase/io/encoding,718,141,0.32599999999999996,12.0,5,0.8865030674846626,5,2,7,5.0,77.0,54.0,4.0,0.4,0.0,4.0,1.0,1.0
hbase-server/src/test/java/org/apache/hadoop/hbase/io/hfile,5197,1389,0.3471999999999999,15.16,25,0.3736924686192469,11,3,14,28.0,454.0,800.0,9.0,0.2857142857142857,2.0,7.0,1.0,1.0
hbase-server/src/test/java/org/apache/hadoop/hbase/io/hfile/slab,152,79,0.5333333333333333,2.0,3,0.8487084870848709,0,2,2,2.0,0.0,12.0,2.0,0.5,0.0,2.0,0.0,0.0
hbase-server/src/test/java/org/apache/hadoop/hbase/io/hfile/bucket,191,72,0.44333333333333336,6.0,3,1.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hbase-server/src/test/java/org/apache/hadoop/hbase/filter,3958,978,0.3885714285714285,6.666666666666667,21,0.5547096317280453,6,4,10,17.0,249.0,236.0,6.0,0.35294117647058826,0.0,6.0,1.0,1.0
hbase-server/src/test/java/org/apache/hadoop/hbase/regionserver,18371,4068,0.2985333333333333,13.533333333333333,75,0.3435913336692376,21,6,27,30.0,627.0,222.0,5.0,0.36666666666666664,1.0,4.0,0.0,0.0
hbase-server/src/test/java/org/apache/hadoop/hbase/regionserver/wal,3982,956,0.5883333333333334,13.666666666666666,18,0.6718637992831541,15,4,19,47.0,1289.0,1093.0,10.0,0.3191489361702128,6.0,4.0,1.0,6.0
hbase-server/src/test/java/org/apache/hadoop/hbase/regionserver/handler,292,122,0.43000000000000005,0.0,2,0.5238095238095238,4,4,8,9.0,93.0,13.0,6.0,0.2222222222222222,0.0,6.0,0.0,0.0
hbase-server/src/test/java/org/apache/hadoop/hbase/regionserver/compactions,167,32,0.19,6.0,1,0.9205020920502092,1,2,3,5.0,36.0,37.0,3.0,0.4,0.0,3.0,0.0,0.0
hbase-server/src/test/java/org/apache/hadoop/hbase/constraint,339,237,1.6871428571428573,1.5714285714285714,7,0.9503759398496241,3,1,4,1.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0
hbase-server/src/test/java/org/apache/hadoop/hbase/procedure,1186,446,0.376,4.4,5,1.0,0,1,1,2.0,7.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0
hbase-server/src/test/java/org/apache/hadoop/hbase/executor,114,31,0.27,5.0,1,0.7443181818181818,3,3,6,3.0,1.0,7.0,3.0,0.3333333333333333,0.0,3.0,0.0,0.0
hbase-server/src/test/java/org/apache/hadoop/hbase/monitoring,100,53,0.53,1.0,2,0.8956043956043956,4,1,5,3.0,7.0,13.0,3.0,0.3333333333333333,0.0,3.0,0.0,0.0
hbase-server/src/test/java/org/apache/hadoop/hbase/metrics,263,73,0.3775,3.5,4,0.849009900990099,2,2,4,4.0,58.0,13.0,4.0,0.25,0.0,4.0,0.0,0.0
hbase-server/src/test/java/org/apache/hadoop/hbase/security,69,27,0.39,1.0,1,0.6909090909090909,1,2,3,3.0,2.0,4.0,3.0,0.3333333333333333,0.0,3.0,0.0,0.0
hbase-server/src/test/java/org/apache/hadoop/hbase/security/access,2250,237,0.40800000000000003,7.8,5,0.44574884382781926,9,3,12,37.0,2431.0,1073.0,12.0,0.3783783783783784,4.0,8.0,1.0,1.0
hbase-server/src/test/java/org/apache/hadoop/hbase/security/token,483,79,0.175,9.0,2,0.9704968944099379,3,1,4,6.0,603.0,120.0,4.0,0.5,0.0,4.0,0.0,0.0
hbase-server/src/test/java/org/apache/hadoop/hbase/replication,1300,333,0.461,14.1,10,0.5815565031982942,3,3,6,11.0,54.0,121.0,5.0,0.36363636363636365,0.0,5.0,0.0,0.0
hbase-server/src/test/java/org/apache/hadoop/hbase/replication/regionserver,471,93,0.215,11.0,2,0.624251497005988,1,3,4,7.0,169.0,23.0,4.0,0.42857142857142855,0.0,4.0,1.0,1.0
hbase-server/src/test/java/org/apache/hadoop/hbase/master,6115,2161,0.4660714285714285,9.607142857142858,28,0.4815687955422203,14,5,19,12.0,239.0,571.0,4.0,0.5833333333333334,0.0,4.0,1.0,9.0
hbase-server/src/test/java/org/apache/hadoop/hbase/master/balancer,530,170,0.33249999999999996,10.25,4,1.0,0,1,1,1.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0
hbase-server/src/test/java/org/apache/hadoop/hbase/master/snapshot,361,122,0.3925,0.25,4,1.0,0,1,1,4.0,114.0,26.0,1.0,1.0,0.0,1.0,0.0,0.0
hbase-server/src/test/java/org/apache/hadoop/hbase/master/cleaner,846,269,0.312,4.2,5,0.3687451886066205,6,4,10,53.0,1400.0,664.0,12.0,0.22641509433962265,5.0,7.0,1.0,3.0
hbase-server/src/test/java/org/apache/hadoop/hbase/master/handler,282,91,0.31666666666666665,4.333333333333333,3,0.3755868544600939,0,3,3,1.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0
hbase-server/src/test/java/org/apache/hadoop/hbase/util,6180,1694,0.42894736842105263,7.921052631578948,38,0.21434121434121434,14,7,21,1.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0
hbase-server/src/test/java/org/apache/hadoop/hbase/util/hbck,400,177,0.5279999999999999,1.8,5,0.8685800604229608,5,2,7,13.0,76.0,48.0,8.0,0.23076923076923078,0.0,8.0,0.0,0.0
hbase-server/src/test/java/org/apache/hadoop/hbase/ipc,662,193,0.32,2.142857142857143,7,0.44715447154471544,1,7,8,12.0,504.0,590.0,6.0,0.5,0.0,6.0,1.0,2.0
hbase-server/src/test/java/org/apache/hadoop/hbase/ipc/protobuf/generated,2423,45,0.016666666666666666,53.333333333333336,3,1.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hbase-server/src/main/python/hbase,96,34,0.35,14.0,1,0.9019607843137255,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hbase-server/src/main/ruby,213,63,0.42000000000000004,3.5,2,0.7632850241545893,8,2,10,10.0,69.0,39.0,4.0,0.5,0.0,4.0,0.0,0.0
hbase-server/src/main/ruby/hbase,931,359,0.546,31.2,5,0.6793303283966516,11,4,15,34.0,546.0,393.0,9.0,0.4411764705882353,4.0,5.0,0.0,0.0
hbase-server/src/main/ruby/shell,174,58,0.35,10.0,2,0.803030303030303,3,2,5,4.0,62.0,64.0,2.0,0.75,0.0,2.0,0.0,0.0
hbase-server/src/main/ruby/shell/commands,987,1120,1.1743548387096772,0.0967741935483871,62,0.4371339993110575,8,5,13,20.0,159.0,122.0,5.0,0.45,0.0,5.0,0.0,0.0
hbase-server/src/main/ruby/irb,23,33,1.43,2.0,1,0.6779661016949152,0,2,2,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
hbase-server/src/main/java/org/apache/hadoop/hbase,948,648,1.4107142857142858,5.071428571428571,14,0.54421768707483,9,4,13,6.0,265.0,215.0,2.0,0.8333333333333334,0.0,2.0,0.0,0.0
hbase-server/src/main/java/org/apache/hadoop/hbase/thrift,2334,444,0.4250000000000001,20.2,10,0.720433535224737,8,2,10,21.0,165.0,156.0,8.0,0.38095238095238093,4.0,4.0,0.0,0.0
hbase-server/src/main/java/org/apache/hadoop/hbase/thrift/generated,47578,5228,0.09083333333333334,533.8333333333334,12,0.38542371203748,1,4,5,1.0,789.0,483.0,1.0,1.0,0.0,1.0,0.0,0.0
hbase-server/src/main/java/org/apache/hadoop/hbase/mapreduce,4785,2676,5.066315789473684,11.421052631578947,38,0.4528047133914324,14,5,19,60.0,1603.0,633.0,12.0,0.43333333333333335,7.0,5.0,1.0,5.0
hbase-server/src/main/java/org/apache/hadoop/hbase/mapreduce/hadoopbackport,130,31,0.24,18.0,1,1.0,0,1,1,1.0,0.0,844.0,1.0,1.0,0.0,1.0,0.0,0.0
hbase-server/src/main/java/org/apache/hadoop/hbase/mapreduce/replication,251,58,0.23,31.0,1,0.7598784194528876,1,2,3,2.0,4.0,3.0,2.0,0.5,0.0,2.0,0.0,0.0
hbase-server/src/main/java/org/apache/hadoop/hbase/client/coprocessor,122,50,0.605,3.0,2,0.8578680203045685,0,2,2,29.0,1631.0,798.0,10.0,0.3103448275862069,5.0,5.0,0.0,0.0
hbase-server/src/main/java/org/apache/hadoop/hbase/zookeeper,719,360,0.6777777777777777,5.888888888888889,9,0.6861435726210351,8,4,12,49.0,1651.0,675.0,12.0,0.3469387755102041,5.0,7.0,1.0,1.0
hbase-server/src/main/java/org/apache/hadoop/hbase/zookeeper/lock,362,183,0.7525,6.25,4,1.0,0,1,1,1.0,11.0,10.0,1.0,1.0,0.0,1.0,0.0,0.0
hbase-server/src/main/java/org/apache/hadoop/hbase/errorhandling,272,290,2.0133333333333336,2.8333333333333335,6,0.9740680713128039,1,1,2,5.0,31.0,63.0,2.0,0.8,0.0,2.0,0.0,0.0
hbase-server/src/main/java/org/apache/hadoop/hbase/backup,381,230,0.6,36.0,1,0.818577648766328,3,2,5,15.0,254.0,158.0,5.0,0.6,0.0,5.0,0.0,0.0
hbase-server/src/main/java/org/apache/hadoop/hbase/backup/example,347,353,1.116,3.8,5,0.984516129032258,2,1,3,13.0,24.0,24.0,3.0,0.8461538461538461,0.0,3.0,1.0,1.0
hbase-server/src/main/java/org/apache/hadoop/hbase/fs,217,126,0.58,19.0,1,0.4470899470899471,4,3,7,8.0,205.0,21.0,5.0,0.25,0.0,5.0,0.0,0.0
hbase-server/src/main/java/org/apache/hadoop/hbase/mapred,893,849,8.6725,3.1875,16,0.7151898734177216,5,2,7,11.0,67.0,66.0,4.0,0.7272727272727273,0.0,4.0,0.0,0.0
hbase-server/src/main/java/org/apache/hadoop/hbase/coprocessor,2276,2132,17.31833333333333,5.833333333333333,18,0.2819401444788442,10,6,16,23.0,1005.0,553.0,8.0,0.21739130434782608,2.0,6.0,1.0,1.0
hbase-server/src/main/java/org/apache/hadoop/hbase/protobuf,110,37,0.34,10.0,1,1.0,0,1,1,48.0,1777.0,1020.0,9.0,0.375,4.0,5.0,0.0,0.0
hbase-server/src/main/java/org/apache/hadoop/hbase/tool,163,51,0.31,23.0,1,0.9920948616600791,2,1,3,5.0,8.0,8.0,4.0,0.4,0.0,4.0,1.0,1.0
hbase-server/src/main/java/org/apache/hadoop/hbase/codec,64,23,0.36,0.0,1,1.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
hbase-server/src/main/java/org/apache/hadoop/hbase/rest,2329,627,0.7121739130434782,10.434782608695652,23,0.8041679436101747,8,2,10,9.0,200.0,115.0,5.0,0.4444444444444444,0.0,5.0,1.0,2.0
hbase-server/src/main/java/org/apache/hadoop/hbase/rest/model,1948,1187,0.8923076923076921,11.076923076923077,13,0.9204840103716508,6,1,7,6.0,47.0,30.0,5.0,0.3333333333333333,0.0,5.0,0.0,0.0
hbase-server/src/main/java/org/apache/hadoop/hbase/rest/client,1096,450,0.7619999999999999,15.6,5,0.8510263929618769,5,2,7,18.0,315.0,176.0,7.0,0.5,0.0,7.0,1.0,1.0
hbase-server/src/main/java/org/apache/hadoop/hbase/rest/protobuf/generated,10279,288,0.02888888888888889,124.22222222222223,9,0.4848002827854366,2,2,4,1.0,60.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0
hbase-server/src/main/java/org/apache/hadoop/hbase/rest/provider,54,24,0.44,0.0,1,0.9775280898876404,1,1,2,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
hbase-server/src/main/java/org/apache/hadoop/hbase/rest/provider/consumer,59,22,0.37,3.0,1,0.9772727272727273,1,1,2,3.0,2.0,3.0,3.0,0.3333333333333333,0.0,3.0,0.0,0.0
hbase-server/src/main/java/org/apache/hadoop/hbase/rest/provider/producer,89,48,0.5449999999999999,0.0,2,0.9741935483870968,1,1,2,3.0,2.0,4.0,3.0,0.3333333333333333,0.0,3.0,0.0,0.0
hbase-server/src/main/java/org/apache/hadoop/hbase/rest/filter,269,91,0.43200000000000005,4.0,5,0.9522673031026253,1,1,2,1.0,5.0,10.0,1.0,1.0,0.0,1.0,0.0,0.0
hbase-server/src/main/java/org/apache/hadoop/hbase/thrift2,695,170,0.25333333333333335,23.333333333333332,3,0.9168399168399168,2,1,3,12.0,168.0,90.0,4.0,0.5,0.0,4.0,0.0,0.0
hbase-server/src/main/java/org/apache/hadoop/hbase/thrift2/generated,17646,1924,0.14142857142857143,166.85714285714286,14,1.0,0,1,1,1.0,376.0,210.0,1.0,1.0,0.0,1.0,0.0,0.0
hbase-server/src/main/java/org/apache/hadoop/hbase/trace,124,63,0.505,3.5,2,1.0,0,1,1,1.0,0.0,206.0,1.0,1.0,0.0,1.0,0.0,0.0
hbase-server/src/main/java/org/apache/hadoop/hbase/snapshot,1838,963,0.6583333333333333,15.583333333333334,12,0.9907289002557544,3,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
hbase-server/src/main/java/org/apache/hadoop/hbase/catalog,416,288,0.6599999999999999,13.0,2,0.6584415584415585,2,4,6,20.0,337.0,569.0,7.0,0.35,0.0,7.0,1.0,1.0
hbase-server/src/main/java/org/apache/hadoop/hbase/io,845,669,1.3877777777777778,7.222222222222222,9,0.7703747769185009,6,3,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile,6496,3755,1.2861290322580645,17.870967741935484,31,0.4203941730934019,14,3,17,3.0,41.0,17.0,3.0,0.3333333333333333,0.0,3.0,1.0,2.0
hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/slab,575,259,1.335,9.5,4,0.816580310880829,3,2,5,3.0,10.0,16.0,2.0,0.6666666666666666,0.0,2.0,0.0,0.0
hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/bucket,1507,567,1.202,17.6,10,1.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver,18956,9944,1.3778571428571424,27.297619047619047,84,0.3253351710311991,21,6,27,109.0,5258.0,5540.0,12.0,0.3211009174311927,9.0,3.0,1.0,12.0
