Author,File,NumLines
Adrian T. Co,activemq-broker/src/main/java/org/apache/activemq/store/memory,4.0
Adrian T. Co,activemq-broker/src/test/java/org/apache/activemq,95.0
Bosanac Dejan,activemq-broker/src/main/java/org/apache/activemq/advisory,56.0
Bosanac Dejan,activemq-broker/src/main/java/org/apache/activemq/memory,3.0
Bosanac Dejan,activemq-broker/src/main/java/org/apache/activemq/memory/list,3.0
Bosanac Dejan,activemq-broker/src/main/java/org/apache/activemq/plugin,75.0
Bosanac Dejan,activemq-broker/src/main/java/org/apache/activemq/store,122.0
Bosanac Dejan,activemq-broker/src/main/java/org/apache/activemq/store/memory,13.0
Bosanac Dejan,activemq-broker/src/main/java/org/apache/activemq/transaction,34.0
Bosanac Dejan,activemq-broker/src/main/java/org/apache/activemq/usage,34.0
Bosanac Dejan,activemq-broker/src/test/java/org/apache/activemq,38.0
Bosanac Dejan,activemq-broker/src/test/java/org/apache/activemq/store,2.0
Bosanac Dejan,activemq-broker/src/test/java/org/apache/activemq/test,3.0
Bosanac Dejan,activemq-broker/src/test/java/org/apache/activemq/util,3.0
Bosanac Dejan,activemq-fileserver/src/main/java/org/apache/activemq/util,163.0
Bosanac Dejan,activemq-fileserver/src/test/java/org/apache/activemq/util,187.0
Bosanac Dejan,activemq-jdbc-store/src/main/java/org/apache/activemq/store/jdbc,313.0
Bosanac Dejan,activemq-jdbc-store/src/main/java/org/apache/activemq/store/jdbc/adapter,110.0
Bosanac Dejan,activemq-jdbc-store/src/main/java/org/apache/activemq/store/journal,41.0
Bosanac Dejan,activemq-jdbc-store/src/main/java/org/apache/activemq/util,81.0
Bosanac Dejan,activemq-karaf/src/main/java/org/apache/activemq/karaf/commands,253.0
Bosanac Dejan,activemq-openwire-legacy/src/main/java/org/apache/activemq/openwire/v2,10.0
Bosanac Dejan,activemq-openwire-legacy/src/main/java/org/apache/activemq/openwire/v3,10.0
Bosanac Dejan,activemq-openwire-legacy/src/main/java/org/apache/activemq/openwire/v4,10.0
Bosanac Dejan,activemq-openwire-legacy/src/main/java/org/apache/activemq/openwire/v5,10.0
Bruce Snyder,activemq-jdbc-store/src/main/java/org/apache/activemq/store/jdbc,39.0
Christian Posta,activemq-broker/src/main/java/org/apache/activemq/advisory,1.0
Claus Ibsen,activemq-jdbc-store/src/main/java/org/apache/activemq/store/jdbc,43.0
Claus Ibsen,activemq-jdbc-store/src/main/java/org/apache/activemq/store/journal,3.0
Claus Ibsen,activemq-jdbc-store/src/main/java/org/apache/activemq/util,3.0
David Jencks,activemq-broker/src/main/java/org/apache/activemq/store,14.0
David Jencks,activemq-broker/src/main/java/org/apache/activemq/store/memory,18.0
David Jencks,activemq-broker/src/test/java/org/apache/activemq,146.0
David Jencks,activemq-broker/src/test/java/org/apache/activemq/test,3.0
David Jencks,activemq-jdbc-store/src/main/java/org/apache/activemq/store/jdbc,16.0
David Jencks,activemq-jdbc-store/src/main/java/org/apache/activemq/store/journal,18.0
Gary Tully,activemq-broker/src/main/java/org/apache/activemq/advisory,44.0
Gary Tully,activemq-broker/src/main/java/org/apache/activemq/plugin,7.0
Gary Tully,activemq-broker/src/main/java/org/apache/activemq/store,38.0
Gary Tully,activemq-broker/src/main/java/org/apache/activemq/store/memory,111.0
Gary Tully,activemq-broker/src/main/java/org/apache/activemq/transaction,105.0
Gary Tully,activemq-broker/src/test/java/org/apache/activemq,18.0
Gary Tully,activemq-broker/src/test/java/org/apache/activemq/store,13.0
Gary Tully,activemq-broker/src/test/java/org/apache/activemq/util,443.0
Gary Tully,activemq-fileserver/src/test/java/org/apache/activemq/util,2.0
Gary Tully,activemq-jdbc-store/src/main/java/org/apache/activemq/store/jdbc,1687.0
Gary Tully,activemq-jdbc-store/src/main/java/org/apache/activemq/store/jdbc/adapter,654.0
Gary Tully,activemq-jdbc-store/src/main/java/org/apache/activemq/store/journal,52.0
Gary Tully,activemq-openwire-legacy/src/main/java/org/apache/activemq/openwire/v4,9107.0
Gary Tully,activemq-openwire-legacy/src/main/java/org/apache/activemq/openwire/v5,9112.0
Gary Tully,activemq-openwire-legacy/src/main/java/org/apache/activemq/openwire/v6,9132.0
Gary Tully,activemq-openwire-legacy/src/main/java/org/apache/activemq/openwire/v7,814.0
Hiram R. Chirino,activemq-broker/src/main/java/org/apache/activemq/advisory,112.0
Hiram R. Chirino,activemq-broker/src/main/java/org/apache/activemq/memory,174.0
Hiram R. Chirino,activemq-broker/src/main/java/org/apache/activemq/memory/buffer,64.0
