Author,File,NumLines
Alan Moore,src/org/jruby,484.0
Alan Moore,src/org/jruby/parser,3.0
Anders Bengtsson,src/org/jruby,788.0
Anders Bengtsson,src/org/jruby/ast,117.0
Anders Bengtsson,src/org/jruby/ast/types,4.0
Anders Bengtsson,src/org/jruby/ast/util,4.0
Anders Bengtsson,src/org/jruby/internal/runtime,26.0
Anders Bengtsson,src/org/jruby/internal/runtime/methods,21.0
Anders Bengtsson,src/org/jruby/javasupport,412.0
Anders Bengtsson,src/org/jruby/javasupport/bsf,29.0
Anders Bengtsson,src/org/jruby/libraries,28.0
Anders Bengtsson,src/org/jruby/parser,54.0
Anders Bengtsson,src/org/jruby/runtime,151.0
Anders Bengtsson,src/org/jruby/runtime/builtin,4.0
Anders Bengtsson,src/org/jruby/runtime/callback,11.0
Anders Bengtsson,src/org/jruby/runtime/load,46.0
Anders Bengtsson,src/org/jruby/runtime/marshal,195.0
Benoit Cerrina,src/org/jruby,25.0
Benoit Cerrina,src/org/jruby/ast,90.0
Benoit Cerrina,src/org/jruby/ast/types,1.0
Benoit Cerrina,src/org/jruby/javasupport,2.0
Benoit Cerrina,src/org/jruby/parser,1.0
Benoit Cerrina,src/org/jruby/runtime,8.0
Bill Dortch,src/org/jruby,1094.0
Bill Dortch,src/org/jruby/ast,10.0
Bill Dortch,src/org/jruby/demo,1.0
Bill Dortch,src/org/jruby/ext/socket,47.0
Bill Dortch,src/org/jruby/javasupport,1036.0
Bill Dortch,src/org/jruby/javasupport/proxy,89.0
Bill Dortch,src/org/jruby/javasupport/util,31.0
Bill Dortch,src/org/jruby/libraries,1.0
Bill Dortch,src/org/jruby/runtime,17.0
Bill Dortch,src/org/jruby/runtime/builtin,103.0
Bill Dortch,src/org/jruby/runtime/component,39.0
Bill Dortch,src/org/jruby/runtime/marshal,29.0
Bob McWhirter,src/org/jruby,75.0
Brice Figureau,src/org/jruby/ext/socket,18.0
Chad Fowler,src/org/jruby,22.0
Charles Oliver Nutter,src/org/jruby,18851.0
Charles Oliver Nutter,src/org/jruby/ast,2171.0
Charles Oliver Nutter,src/org/jruby/ast/executable,979.0
Charles Oliver Nutter,src/org/jruby/ast/java_signature,30.0
Charles Oliver Nutter,src/org/jruby/ast/util,51.0
Charles Oliver Nutter,src/org/jruby/ast/visitor,97.0
Charles Oliver Nutter,src/org/jruby/demo,341.0
Charles Oliver Nutter,src/org/jruby/demo/ext,34.0
Charles Oliver Nutter,src/org/jruby/embed/internal,22.0
Charles Oliver Nutter,src/org/jruby/environment,70.0
Charles Oliver Nutter,src/org/jruby/ext,779.0
Charles Oliver Nutter,src/org/jruby/ext/ffi,20.0
Charles Oliver Nutter,src/org/jruby/ext/ffi/jffi,9.0
Charles Oliver Nutter,src/org/jruby/ext/socket,470.0
Charles Oliver Nutter,src/org/jruby/internal/runtime,726.0
Charles Oliver Nutter,src/org/jruby/internal/runtime/methods,5076.0
Charles Oliver Nutter,src/org/jruby/java/addons,411.0
Charles Oliver Nutter,src/org/jruby/java/codegen,575.0
Charles Oliver Nutter,src/org/jruby/java/dispatch,439.0
Charles Oliver Nutter,src/org/jruby/java/invokers,1011.0
Charles Oliver Nutter,src/org/jruby/java/proxies,1187.0
Charles Oliver Nutter,src/org/jruby/javasupport,4306.0
Charles Oliver Nutter,src/org/jruby/javasupport/bsf,19.0
Charles Oliver Nutter,src/org/jruby/javasupport/proxy,203.0
Charles Oliver Nutter,src/org/jruby/javasupport/util,1561.0
Charles Oliver Nutter,src/org/jruby/libraries,584.0
Charles Oliver Nutter,src/org/jruby/management,471.0
Charles Oliver Nutter,src/org/jruby/parser,740.0
