File,Author,NumCommits
src/org/jruby/ext/ffi/jffi,Nick Sieger,1.0
src/org/jruby/ext/ffi/jna,Nick Sieger,
src/org/jruby/ext/socket,Nick Sieger,2.0
src/org/jruby/internal/runtime,Nick Sieger,
src/org/jruby/internal/runtime/methods,Nick Sieger,
src/org/jruby/java,Nick Sieger,
src/org/jruby/java/addons,Nick Sieger,
src/org/jruby/java/invokers,Nick Sieger,
src/org/jruby/java/proxies,Nick Sieger,
src/org/jruby/javasupport,Nick Sieger,1.0
src/org/jruby/javasupport/bsf,Nick Sieger,
src/org/jruby/javasupport/proxy,Nick Sieger,
src/org/jruby/javasupport/util,Nick Sieger,
src/org/jruby/lexer/yacc,Nick Sieger,
src/org/jruby/libraries,Nick Sieger,
src/org/jruby/parser,Nick Sieger,
src/org/jruby/runtime,Nick Sieger,
src/org/jruby/runtime/builtin,Nick Sieger,
src/org/jruby/runtime/callback,Nick Sieger,
src/org/jruby/runtime/callsite,Nick Sieger,
src/org/jruby/runtime/invokedynamic,Nick Sieger,
src/org/jruby/runtime/load,Nick Sieger,5.0
src/org/jruby/runtime/scope,Nick Sieger,
src/org/jruby/util,Nick Sieger,7.0
src/org/jruby/util/collections,Nick Sieger,
src/org/jruby/util/io,Nick Sieger,1.0
src/org/jruby/util/unsafe,Nick Sieger,
src/org/jruby/yaml,Nick Sieger,
test,Nick Sieger,9.0
test/externals/bfts,Nick Sieger,
test/externals/ruby1.8/logger,Nick Sieger,
test/externals/ruby1.8/ruby,Nick Sieger,
test/externals/ruby1.8/zlib,Nick Sieger,1.0
test/externals/ruby_test/test/core/Array/instance,Nick Sieger,
test/externals/ruby_test/test/core/Dir/instance,Nick Sieger,
test/externals/ruby_test/test/core/Enumerable/instance,Nick Sieger,
test/externals/ruby_test/test/core/Hash/instance,Nick Sieger,
test/externals/ruby_test/test/core/IO/class,Nick Sieger,
test/externals/ruby_test/test/core/Range/instance,Nick Sieger,
test/externals/ruby_test/test/stdlib/Rational,Nick Sieger,
test/org/jruby/javasupport/test,Nick Sieger,
test/org/jruby/test,Nick Sieger,1.0
test/org/jruby/util,Nick Sieger,
test/rubicon,Nick Sieger,
test/tracing,Nick Sieger,1.0
tool/nailgun,Nick Sieger,
tool/nailgun/src/c,Nick Sieger,
,Thomas E. Enebo,32.0
bench,Thomas E. Enebo,1.0
bench/ffi,Thomas E. Enebo,
bench/java,Thomas E. Enebo,
bench/language,Thomas E. Enebo,2.0
bin,Thomas E. Enebo,
build_lib,Thomas E. Enebo,
gem,Thomas E. Enebo,
gem/lib,Thomas E. Enebo,
gem/lib/jruby-jars,Thomas E. Enebo,
lib/ruby/1.8,Thomas E. Enebo,1.0
lib/ruby/1.8/cgi,Thomas E. Enebo,
lib/ruby/1.8/cgi/session,Thomas E. Enebo,
lib/ruby/1.8/date,Thomas E. Enebo,
lib/ruby/1.8/drb,Thomas E. Enebo,
lib/ruby/1.8/ffi,Thomas E. Enebo,1.0
lib/ruby/1.8/ffi/platform,Thomas E. Enebo,1.0
lib/ruby/1.8/ffi/platform/i386-darwin,Thomas E. Enebo,1.0
lib/ruby/1.8/ffi/platform/i386-linux,Thomas E. Enebo,1.0
lib/ruby/1.8/ffi/platform/i386-openbsd,Thomas E. Enebo,1.0
lib/ruby/1.8/ffi/platform/i386-solaris,Thomas E. Enebo,1.0
lib/ruby/1.8/ffi/platform/i386-windows,Thomas E. Enebo,1.0
lib/ruby/1.8/ffi/platform/powerpc-aix,Thomas E. Enebo,1.0
lib/ruby/1.8/ffi/platform/ppc-darwin,Thomas E. Enebo,1.0
lib/ruby/1.8/ffi/platform/sparc-solaris,Thomas E. Enebo,1.0
lib/ruby/1.8/ffi/platform/sparcv9-solaris,Thomas E. Enebo,1.0
lib/ruby/1.8/ffi/platform/x86_64-darwin,Thomas E. Enebo,1.0
lib/ruby/1.8/ffi/platform/x86_64-linux,Thomas E. Enebo,1.0
lib/ruby/1.8/ffi/platform/x86_64-solaris,Thomas E. Enebo,1.0
lib/ruby/1.8/ffi/tools,Thomas E. Enebo,1.0
lib/ruby/1.8/net,Thomas E. Enebo,
lib/ruby/1.8/rdoc,Thomas E. Enebo,
lib/ruby/1.8/rdoc/parsers,Thomas E. Enebo,
lib/ruby/1.8/rdoc/ri,Thomas E. Enebo,
lib/ruby/1.8/rexml,Thomas E. Enebo,
lib/ruby/1.8/rexml/encodings,Thomas E. Enebo,
lib/ruby/1.8/rexml/formatters,Thomas E. Enebo,
lib/ruby/1.8/rexml/parsers,Thomas E. Enebo,
