Author,File,NumLines
,contrib/instantiated/src/java/org/apache/lucene/store/instantiated,466.0
,contrib/instantiated/src/test/org/apache/lucene/store/instantiated,351.0
Chris M. Hostetter,contrib/instantiated/src/java/org/apache/lucene/store/instantiated,18.0
Chris M. Hostetter,contrib/queryparser/src/java/org/apache/lucene/queryParser/core/nodes,22.0
Chris M. Hostetter,contrib/queryparser/src/java/org/apache/lucene/queryParser/standard/parser,2.0
Daniel Naber,contrib/instantiated/src/java/org/apache/lucene/store/instantiated,3.0
Grant Ingersoll,contrib/instantiated/src/java/org/apache/lucene/store/instantiated,2071.0
Grant Ingersoll,contrib/instantiated/src/test/org/apache/lucene/store/instantiated,386.0
Mark Robert Miller,contrib/queryparser/src/java/org/apache/lucene/queryParser/core,1.0
Mark Robert Miller,contrib/queryparser/src/java/org/apache/lucene/queryParser/core/builders,2.0
Mark Robert Miller,contrib/queryparser/src/java/org/apache/lucene/queryParser/core/config,17.0
Mark Robert Miller,contrib/queryparser/src/java/org/apache/lucene/queryParser/core/nodes,7.0
Mark Robert Miller,contrib/queryparser/src/java/org/apache/lucene/queryParser/standard,17.0
Mark Robert Miller,contrib/queryparser/src/java/org/apache/lucene/queryParser/standard/builders,8.0
Mark Robert Miller,contrib/queryparser/src/java/org/apache/lucene/queryParser/standard/parser,5.0
Mark Robert Miller,contrib/queryparser/src/java/org/apache/lucene/queryParser/standard/processors,3.0
Michael Busch,contrib/instantiated/src/test/org/apache/lucene/store/instantiated,14.0
Michael Busch,contrib/queryparser/src/java/org/apache/lucene/queryParser/core,543.0
Michael Busch,contrib/queryparser/src/java/org/apache/lucene/queryParser/core/builders,262.0
Michael Busch,contrib/queryparser/src/java/org/apache/lucene/queryParser/core/config,170.0
Michael Busch,contrib/queryparser/src/java/org/apache/lucene/queryParser/core/messages,54.0
Michael Busch,contrib/queryparser/src/java/org/apache/lucene/queryParser/core/nodes,2735.0
Michael Busch,contrib/queryparser/src/java/org/apache/lucene/queryParser/core/parser,77.0
Michael Busch,contrib/queryparser/src/java/org/apache/lucene/queryParser/core/processors,659.0
Michael Busch,contrib/queryparser/src/java/org/apache/lucene/queryParser/core/util,250.0
Michael Busch,contrib/queryparser/src/java/org/apache/lucene/queryParser/standard,1299.0
Michael Busch,contrib/queryparser/src/java/org/apache/lucene/queryParser/standard/builders,1059.0
Michael Busch,contrib/queryparser/src/java/org/apache/lucene/queryParser/standard/config,1916.0
Michael Busch,contrib/queryparser/src/java/org/apache/lucene/queryParser/standard/nodes,393.0
Michael Busch,contrib/queryparser/src/java/org/apache/lucene/queryParser/standard/parser,3451.0
Michael Busch,contrib/queryparser/src/java/org/apache/lucene/queryParser/standard/processors,1902.0
Michael Busch,contrib/queryparser/src/test/org/apache/lucene/queryParser/spans,846.0
Michael Busch,contrib/queryparser/src/test/org/apache/lucene/queryParser/standard,3629.0
Michael McCandless,contrib/instantiated/src/java/org/apache/lucene/store/instantiated,9.0
