File,Author,ChurnSize
spec/tags/1.8/ruby/library/matrix,Nick Sieger,
spec/tags/1.8/ruby/library/matrix/vector,Nick Sieger,
spec/tags/1.8/ruby/library/mutex,Nick Sieger,
spec/tags/1.8/ruby/library/resolv,Nick Sieger,
spec/tags/1.8/ruby/library/socket/basicsocket,Nick Sieger,
spec/tags/1.8/ruby/library/socket/constants,Nick Sieger,
spec/tags/1.8/ruby/library/socket/socket,Nick Sieger,
spec/tags/1.8/ruby/library/socket/udpsocket,Nick Sieger,
spec/tags/1.8/ruby/library/socket/unixserver,Nick Sieger,
spec/tags/1.8/ruby/library/socket/unixsocket,Nick Sieger,
spec/tags/1.8/ruby/library/stringscanner,Nick Sieger,
spec/tags/1.8/ruby/library/uri,Nick Sieger,
spec/tags/1.9/ruby/core/argf,Nick Sieger,
spec/tags/1.9/ruby/core/array,Nick Sieger,
spec/tags/1.9/ruby/core/bignum,Nick Sieger,
spec/tags/1.9/ruby/core/dir,Nick Sieger,17.0
spec/tags/1.9/ruby/core/encoding,Nick Sieger,
spec/tags/1.9/ruby/core/enumerable,Nick Sieger,
spec/tags/1.9/ruby/core/enumerator,Nick Sieger,
spec/tags/1.9/ruby/core/env,Nick Sieger,
spec/tags/1.9/ruby/core/fiber,Nick Sieger,
spec/tags/1.9/ruby/core/file,Nick Sieger,
spec/tags/1.9/ruby/core/filetest,Nick Sieger,
spec/tags/1.9/ruby/core/float,Nick Sieger,
spec/tags/1.9/ruby/core/hash,Nick Sieger,
spec/tags/1.9/ruby/core/integer,Nick Sieger,
spec/tags/1.9/ruby/core/io,Nick Sieger,
spec/tags/1.9/ruby/core/kernel,Nick Sieger,17.0
spec/tags/1.9/ruby/core/marshal,Nick Sieger,
spec/tags/1.9/ruby/core/math,Nick Sieger,
spec/tags/1.9/ruby/core/method,Nick Sieger,
spec/tags/1.9/ruby/core/module,Nick Sieger,
spec/tags/1.9/ruby/core/numeric,Nick Sieger,
spec/tags/1.9/ruby/core/objectspace,Nick Sieger,
spec/tags/1.9/ruby/core/proc,Nick Sieger,
spec/tags/1.9/ruby/core/process,Nick Sieger,
spec/tags/1.9/ruby/core/random,Nick Sieger,
spec/tags/1.9/ruby/core/range,Nick Sieger,
spec/tags/1.9/ruby/core/string,Nick Sieger,
spec/tags/1.9/ruby/core/thread,Nick Sieger,
spec/tags/1.9/ruby/core/time,Nick Sieger,
spec/tags/1.9/ruby/language,Nick Sieger,17.0
spec/tags/1.9/ruby/language/regexp,Nick Sieger,
spec/tags/1.9/ruby/library/bigdecimal,Nick Sieger,
spec/tags/1.9/ruby/library/mathn/math,Nick Sieger,
spec/tags/1.9/ruby/library/matrix,Nick Sieger,
spec/tags/1.9/ruby/library/matrix/vector,Nick Sieger,
spec/tags/1.9/ruby/library/stringscanner,Nick Sieger,
src/builtin,Nick Sieger,50.0
src/jruby,Nick Sieger,
src/org/jruby,Nick Sieger,4378.0
src/org/jruby/anno,Nick Sieger,
src/org/jruby/ant,Nick Sieger,18.0
src/org/jruby/ast,Nick Sieger,1091.0
src/org/jruby/ast/executable,Nick Sieger,
src/org/jruby/ast/java_signature,Nick Sieger,
src/org/jruby/ast/util,Nick Sieger,1091.0
src/org/jruby/ast/visitor,Nick Sieger,
src/org/jruby/common,Nick Sieger,
src/org/jruby/compiler,Nick Sieger,
src/org/jruby/compiler/impl,Nick Sieger,164.0
src/org/jruby/compiler/ir,Nick Sieger,901.0
src/org/jruby/compiler/ir/compiler_pass,Nick Sieger,901.0
src/org/jruby/compiler/ir/compiler_pass/opts,Nick Sieger,901.0
src/org/jruby/compiler/ir/dataflow,Nick Sieger,
src/org/jruby/compiler/ir/dataflow/analyses,Nick Sieger,
src/org/jruby/compiler/ir/instructions,Nick Sieger,901.0
src/org/jruby/compiler/ir/operands,Nick Sieger,901.0
src/org/jruby/compiler/ir/representations,Nick Sieger,901.0
src/org/jruby/compiler/ir/targets,Nick Sieger,
src/org/jruby/compiler/util,Nick Sieger,
src/org/jruby/demo,Nick Sieger,
src/org/jruby/embed,Nick Sieger,
src/org/jruby/embed/bsf,Nick Sieger,
src/org/jruby/embed/internal,Nick Sieger,8.0
src/org/jruby/embed/io,Nick Sieger,
src/org/jruby/embed/jsr223,Nick Sieger,
src/org/jruby/embed/util,Nick Sieger,103.0
src/org/jruby/embed/variable,Nick Sieger,
src/org/jruby/evaluator,Nick Sieger,1091.0
src/org/jruby/exceptions,Nick Sieger,38.0
src/org/jruby/ext,Nick Sieger,
src/org/jruby/ext/ffi,Nick Sieger,
src/org/jruby/ext/ffi/io,Nick Sieger,876.0
src/org/jruby/ext/ffi/jffi,Nick Sieger,
src/org/jruby/ext/socket,Nick Sieger,876.0
src/org/jruby/internal/runtime,Nick Sieger,17.0
src/org/jruby/internal/runtime/methods,Nick Sieger,1091.0
src/org/jruby/interpreter,Nick Sieger,
src/org/jruby/java,Nick Sieger,
src/org/jruby/java/addons,Nick Sieger,
src/org/jruby/java/codegen,Nick Sieger,167.0
src/org/jruby/java/dispatch,Nick Sieger,
src/org/jruby/java/invokers,Nick Sieger,
src/org/jruby/java/proxies,Nick Sieger,171.0
src/org/jruby/javasupport,Nick Sieger,1232.0
src/org/jruby/javasupport/bsf,Nick Sieger,
src/org/jruby/javasupport/proxy,Nick Sieger,
src/org/jruby/javasupport/util,Nick Sieger,
src/org/jruby/lexer,Nick Sieger,
src/org/jruby/lexer/yacc,Nick Sieger,1972.0
src/org/jruby/libraries,Nick Sieger,1255.0
src/org/jruby/management,Nick Sieger,
src/org/jruby/parser,Nick Sieger,1008.0
src/org/jruby/platform,Nick Sieger,
src/org/jruby/runtime,Nick Sieger,1140.0
src/org/jruby/runtime/assigner,Nick Sieger,1091.0
src/org/jruby/runtime/builtin,Nick Sieger,
src/org/jruby/runtime/callback,Nick Sieger,
src/org/jruby/runtime/callsite,Nick Sieger,
src/org/jruby/runtime/encoding,Nick Sieger,
src/org/jruby/runtime/load,Nick Sieger,1383.0
src/org/jruby/runtime/marshal,Nick Sieger,
src/org/jruby/runtime/scope,Nick Sieger,
src/org/jruby/util,Nick Sieger,2015.0
src/org/jruby/util/collections,Nick Sieger,
src/org/jruby/util/io,Nick Sieger,878.0
src/org/jruby/util/string,Nick Sieger,
test,Nick Sieger,2324.0
test/compiler,Nick Sieger,
test/externals/bfts,Nick Sieger,
test/externals/ruby1.8,Nick Sieger,
test/externals/ruby1.8/digest,Nick Sieger,
test/externals/ruby1.8/drb,Nick Sieger,
test/externals/ruby1.8/erb,Nick Sieger,
test/externals/ruby1.8/fileutils,Nick Sieger,
test/externals/ruby1.8/gdbm,Nick Sieger,
test/externals/ruby1.8/iconv,Nick Sieger,
test/externals/ruby1.8/io/nonblock,Nick Sieger,
test/externals/ruby1.8/logger,Nick Sieger,901.0
test/externals/ruby1.8/monitor,Nick Sieger,
test/externals/ruby1.8/net/http,Nick Sieger,
test/externals/ruby1.8/openssl,Nick Sieger,
test/externals/ruby1.8/ostruct,Nick Sieger,
test/externals/ruby1.8/pathname,Nick Sieger,
test/externals/ruby1.8/rinda,Nick Sieger,
test/externals/ruby1.8/rss,Nick Sieger,
test/externals/ruby1.8/ruby,Nick Sieger,901.0
test/externals/ruby1.8/stringio,Nick Sieger,
test/externals/ruby1.8/thread,Nick Sieger,
test/externals/ruby1.8/uri,Nick Sieger,
test/externals/ruby1.8/yaml,Nick Sieger,
test/externals/ruby1.8/zlib,Nick Sieger,901.0
test/externals/ruby1.9,Nick Sieger,
test/externals/ruby1.9/bigdecimal,Nick Sieger,
test/externals/ruby1.9/cgi,Nick Sieger,
test/externals/ruby1.9/csv,Nick Sieger,
test/externals/ruby1.9/date,Nick Sieger,
test/externals/ruby1.9/dbm,Nick Sieger,
test/externals/ruby1.9/digest,Nick Sieger,
test/externals/ruby1.9/drb,Nick Sieger,
test/externals/ruby1.9/erb,Nick Sieger,
test/externals/ruby1.9/etc,Nick Sieger,
test/externals/ruby1.9/fileutils,Nick Sieger,
test/externals/ruby1.9/gdbm,Nick Sieger,
test/externals/ruby1.9/iconv,Nick Sieger,
test/externals/ruby1.9/json,Nick Sieger,
test/externals/ruby1.9/minitest,Nick Sieger,
test/externals/ruby1.9/net/http,Nick Sieger,
test/externals/ruby1.9/net/imap,Nick Sieger,
test/externals/ruby1.9/nkf,Nick Sieger,
test/externals/ruby1.9/openssl,Nick Sieger,
test/externals/ruby1.9/optparse,Nick Sieger,
test/externals/ruby1.9/ostruct,Nick Sieger,
test/externals/ruby1.9/pathname,Nick Sieger,
test/externals/ruby1.9/rdoc,Nick Sieger,
test/externals/ruby1.9/readline,Nick Sieger,
test/externals/ruby1.9/rinda,Nick Sieger,
test/externals/ruby1.9/ripper,Nick Sieger,
test/externals/ruby1.9/rss,Nick Sieger,
test/externals/ruby1.9/ruby,Nick Sieger,
test/externals/ruby1.9/rubygems,Nick Sieger,
test/externals/ruby1.9/rubygems/foo,Nick Sieger,
test/externals/ruby1.9/scanf,Nick Sieger,
test/externals/ruby1.9/socket,Nick Sieger,
test/externals/ruby1.9/stringio,Nick Sieger,
test/externals/ruby1.9/strscan,Nick Sieger,
test/externals/ruby1.9/uri,Nick Sieger,
test/externals/ruby1.9/webrick,Nick Sieger,
test/externals/ruby1.9/win32ole,Nick Sieger,
test/externals/ruby1.9/xmlrpc,Nick Sieger,
test/externals/ruby1.9/yaml,Nick Sieger,
test/externals/ruby1.9/zlib,Nick Sieger,
test/externals/ruby_test/lib/test,Nick Sieger,
test/externals/ruby_test/test/core/Dir/class,Nick Sieger,
test/externals/ruby_test/test/core/Dir/instance,Nick Sieger,
test/externals/ruby_test/test/core/File/class,Nick Sieger,21.0
test/externals/ruby_test/test/core/Module/instance,Nick Sieger,3.0
test/externals/ruby_test/test/core/Symbol/class,Nick Sieger,3.0
test/externals/ruby_test/test/core/Thread/instance,Nick Sieger,
test/org/jruby/embed,Nick Sieger,
test/org/jruby/embed/bsf,Nick Sieger,
test/org/jruby/embed/jsr223,Nick Sieger,
test/org/jruby/embed/ruby,Nick Sieger,
test/org/jruby/javasupport/test,Nick Sieger,901.0
test/org/jruby/lexer/yacc,Nick Sieger,
test/org/jruby/test,Nick Sieger,2186.0
test/org/jruby/util,Nick Sieger,21.0
test/rubicon,Nick Sieger,
test/testapp,Nick Sieger,
test/tracing,Nick Sieger,51.0
tool/nailgun,Nick Sieger,
,Thomas E. Enebo,34358.0
.externalToolBuilders,Thomas E. Enebo,
.settings,Thomas E. Enebo,
bench,Thomas E. Enebo,
bench/core/array,Thomas E. Enebo,76.0
bench/ffi,Thomas E. Enebo,
bin,Thomas E. Enebo,108.0
build_lib,Thomas E. Enebo,0.0
gem,Thomas E. Enebo,
gem/lib/jruby-jars,Thomas E. Enebo,
install,Thomas E. Enebo,592.0
ivy,Thomas E. Enebo,
lib,Thomas E. Enebo,277.0
lib/ruby/1.8,Thomas E. Enebo,
lib/ruby/1.8/drb,Thomas E. Enebo,
lib/ruby/1.8/irb,Thomas E. Enebo,277.0
lib/ruby/1.8/irb/cmd,Thomas E. Enebo,
lib/ruby/1.8/irb/ext,Thomas E. Enebo,
lib/ruby/1.8/irb/lc,Thomas E. Enebo,
lib/ruby/1.8/irb/lc/ja,Thomas E. Enebo,
lib/ruby/1.8/net,Thomas E. Enebo,
lib/ruby/1.8/rdoc/ri,Thomas E. Enebo,
lib/ruby/1.8/rexml,Thomas E. Enebo,
lib/ruby/1.8/test,Thomas E. Enebo,
lib/ruby/1.8/webrick,Thomas E. Enebo,
lib/ruby/1.8/win32,Thomas E. Enebo,
lib/ruby/1.9,Thomas E. Enebo,
lib/ruby/1.9/drb,Thomas E. Enebo,
lib/ruby/1.9/webrick,Thomas E. Enebo,
lib/ruby/gems/1.8/specifications,Thomas E. Enebo,
lib/ruby/site_ruby/1.8,Thomas E. Enebo,
lib/ruby/site_ruby/1.8/rbconfig,Thomas E. Enebo,
lib/ruby/site_ruby/1.8/rubygems,Thomas E. Enebo,
lib/ruby/site_ruby/1.8/rubygems/commands,Thomas E. Enebo,
lib/ruby/site_ruby/1.8/rubygems/defaults,Thomas E. Enebo,
lib/ruby/site_ruby/1.8/rubygems/package,Thomas E. Enebo,
lib/ruby/site_ruby/shared,Thomas E. Enebo,
lib/ruby/site_ruby/shared/ant,Thomas E. Enebo,11.0
lib/ruby/site_ruby/shared/builtin/java,Thomas E. Enebo,3.0
lib/ruby/site_ruby/shared/builtin/javasupport,Thomas E. Enebo,
lib/ruby/site_ruby/shared/builtin/javasupport/core_ext,Thomas E. Enebo,4.0
lib/ruby/site_ruby/shared/builtin/javasupport/proxy,Thomas E. Enebo,
lib/ruby/site_ruby/shared/ffi,Thomas E. Enebo,
lib/ruby/site_ruby/shared/ffi/platform/i386-windows,Thomas E. Enebo,
lib/ruby/site_ruby/shared/jruby,Thomas E. Enebo,2.0
lib/ruby/site_ruby/shared/jruby/compiler,Thomas E. Enebo,220.0
lib/ruby/site_ruby/shared/jruby/openssl,Thomas E. Enebo,
maven/jruby,Thomas E. Enebo,313.0
maven/jruby-complete,Thomas E. Enebo,266.0
maven/jruby-rake-plugin,Thomas E. Enebo,234.0
maven/jruby-rake-plugin/src/main/java/org/jruby/maven,Thomas E. Enebo,
modules,Thomas E. Enebo,
nbproject,Thomas E. Enebo,
rakelib,Thomas E. Enebo,793.0
samples/ffi,Thomas E. Enebo,
samples/jnlp,Thomas E. Enebo,
samples/jrubyc_java,Thomas E. Enebo,
samples/minijava,Thomas E. Enebo,
spec,Thomas E. Enebo,243.0
spec/ffi,Thomas E. Enebo,
spec/grammar/java_signature,Thomas E. Enebo,1290.0
spec/grammar/java_signature/helpers,Thomas E. Enebo,1046.0
spec/java_integration,Thomas E. Enebo,
spec/java_integration/addons,Thomas E. Enebo,
spec/java_integration/ant,Thomas E. Enebo,
spec/java_integration/fields,Thomas E. Enebo,16.0
spec/java_integration/fixtures,Thomas E. Enebo,267.0
spec/java_integration/interfaces,Thomas E. Enebo,
spec/java_integration/jrubyc,Thomas E. Enebo,
spec/java_integration/jrubyc/java,Thomas E. Enebo,197.0
spec/java_integration/methods,Thomas E. Enebo,
spec/java_integration/packages,Thomas E. Enebo,
spec/java_integration/reify,Thomas E. Enebo,
spec/java_integration/types,Thomas E. Enebo,267.0
spec/java_integration/utilities,Thomas E. Enebo,
spec/tags/1.8/ruby/core/argf,Thomas E. Enebo,
spec/tags/1.8/ruby/core/array,Thomas E. Enebo,
spec/tags/1.8/ruby/core/bignum,Thomas E. Enebo,
spec/tags/1.8/ruby/core/continuation,Thomas E. Enebo,
spec/tags/1.8/ruby/core/dir,Thomas E. Enebo,
spec/tags/1.8/ruby/core/enumerable,Thomas E. Enebo,
spec/tags/1.8/ruby/core/env,Thomas E. Enebo,2.0
spec/tags/1.8/ruby/core/file,Thomas E. Enebo,
spec/tags/1.8/ruby/core/filetest,Thomas E. Enebo,
spec/tags/1.8/ruby/core/hash,Thomas E. Enebo,
spec/tags/1.8/ruby/core/io,Thomas E. Enebo,
spec/tags/1.8/ruby/core/kernel,Thomas E. Enebo,
spec/tags/1.8/ruby/core/marshal,Thomas E. Enebo,
spec/tags/1.8/ruby/core/math,Thomas E. Enebo,
spec/tags/1.8/ruby/core/module,Thomas E. Enebo,
spec/tags/1.8/ruby/core/objectspace,Thomas E. Enebo,
spec/tags/1.8/ruby/core/proc,Thomas E. Enebo,
spec/tags/1.8/ruby/core/process,Thomas E. Enebo,
spec/tags/1.8/ruby/core/string,Thomas E. Enebo,
spec/tags/1.8/ruby/core/symbol,Thomas E. Enebo,
spec/tags/1.8/ruby/core/thread,Thomas E. Enebo,
spec/tags/1.8/ruby/core/time,Thomas E. Enebo,
spec/tags/1.8/ruby/language,Thomas E. Enebo,
spec/tags/1.8/ruby/library/bigdecimal,Thomas E. Enebo,
spec/tags/1.8/ruby/library/complex/numeric,Thomas E. Enebo,
spec/tags/1.8/ruby/library/date,Thomas E. Enebo,
spec/tags/1.8/ruby/library/delegate,Thomas E. Enebo,
spec/tags/1.8/ruby/library/digest/sha256,Thomas E. Enebo,
spec/tags/1.8/ruby/library/digest/sha384,Thomas E. Enebo,
spec/tags/1.8/ruby/library/digest/sha512,Thomas E. Enebo,
spec/tags/1.8/ruby/library/enumerator,Thomas E. Enebo,243.0
spec/tags/1.8/ruby/library/erb,Thomas E. Enebo,
spec/tags/1.8/ruby/library/iconv,Thomas E. Enebo,
spec/tags/1.8/ruby/library/mathn/bignum,Thomas E. Enebo,
spec/tags/1.8/ruby/library/mathn/fixnum,Thomas E. Enebo,
spec/tags/1.8/ruby/library/mathn/float,Thomas E. Enebo,
spec/tags/1.8/ruby/library/matrix,Thomas E. Enebo,
spec/tags/1.8/ruby/library/matrix/vector,Thomas E. Enebo,
spec/tags/1.8/ruby/library/mutex,Thomas E. Enebo,
spec/tags/1.8/ruby/library/resolv,Thomas E. Enebo,
spec/tags/1.8/ruby/library/socket/basicsocket,Thomas E. Enebo,
spec/tags/1.8/ruby/library/socket/constants,Thomas E. Enebo,
spec/tags/1.8/ruby/library/socket/socket,Thomas E. Enebo,
spec/tags/1.8/ruby/library/socket/udpsocket,Thomas E. Enebo,
spec/tags/1.8/ruby/library/socket/unixserver,Thomas E. Enebo,
spec/tags/1.8/ruby/library/socket/unixsocket,Thomas E. Enebo,
spec/tags/1.8/ruby/library/stringscanner,Thomas E. Enebo,
spec/tags/1.8/ruby/library/uri,Thomas E. Enebo,
spec/tags/1.9/ruby/core/argf,Thomas E. Enebo,
spec/tags/1.9/ruby/core/array,Thomas E. Enebo,8.0
spec/tags/1.9/ruby/core/bignum,Thomas E. Enebo,
spec/tags/1.9/ruby/core/dir,Thomas E. Enebo,
spec/tags/1.9/ruby/core/encoding,Thomas E. Enebo,
spec/tags/1.9/ruby/core/enumerable,Thomas E. Enebo,
spec/tags/1.9/ruby/core/enumerator,Thomas E. Enebo,
spec/tags/1.9/ruby/core/env,Thomas E. Enebo,
spec/tags/1.9/ruby/core/fiber,Thomas E. Enebo,
spec/tags/1.9/ruby/core/file,Thomas E. Enebo,1.0
spec/tags/1.9/ruby/core/filetest,Thomas E. Enebo,
spec/tags/1.9/ruby/core/float,Thomas E. Enebo,
spec/tags/1.9/ruby/core/hash,Thomas E. Enebo,
spec/tags/1.9/ruby/core/integer,Thomas E. Enebo,
spec/tags/1.9/ruby/core/io,Thomas E. Enebo,
spec/tags/1.9/ruby/core/kernel,Thomas E. Enebo,
spec/tags/1.9/ruby/core/marshal,Thomas E. Enebo,
spec/tags/1.9/ruby/core/math,Thomas E. Enebo,
spec/tags/1.9/ruby/core/method,Thomas E. Enebo,
spec/tags/1.9/ruby/core/module,Thomas E. Enebo,
spec/tags/1.9/ruby/core/numeric,Thomas E. Enebo,
spec/tags/1.9/ruby/core/objectspace,Thomas E. Enebo,
spec/tags/1.9/ruby/core/proc,Thomas E. Enebo,
spec/tags/1.9/ruby/core/process,Thomas E. Enebo,
spec/tags/1.9/ruby/core/random,Thomas E. Enebo,
spec/tags/1.9/ruby/core/range,Thomas E. Enebo,
spec/tags/1.9/ruby/core/string,Thomas E. Enebo,
spec/tags/1.9/ruby/core/thread,Thomas E. Enebo,
spec/tags/1.9/ruby/core/time,Thomas E. Enebo,
spec/tags/1.9/ruby/language,Thomas E. Enebo,
spec/tags/1.9/ruby/language/regexp,Thomas E. Enebo,
spec/tags/1.9/ruby/library/bigdecimal,Thomas E. Enebo,
spec/tags/1.9/ruby/library/mathn/math,Thomas E. Enebo,
spec/tags/1.9/ruby/library/matrix,Thomas E. Enebo,
spec/tags/1.9/ruby/library/matrix/vector,Thomas E. Enebo,
spec/tags/1.9/ruby/library/stringscanner,Thomas E. Enebo,
src/builtin,Thomas E. Enebo,1.0
src/jruby,Thomas E. Enebo,
src/org/jruby,Thomas E. Enebo,4858.0
src/org/jruby/anno,Thomas E. Enebo,104.0
src/org/jruby/ant,Thomas E. Enebo,
src/org/jruby/ast,Thomas E. Enebo,22790.0
src/org/jruby/ast/executable,Thomas E. Enebo,
src/org/jruby/ast/java_signature,Thomas E. Enebo,2633.0
src/org/jruby/ast/util,Thomas E. Enebo,143.0
src/org/jruby/ast/visitor,Thomas E. Enebo,14657.0
src/org/jruby/common,Thomas E. Enebo,
src/org/jruby/compiler,Thomas E. Enebo,580.0
src/org/jruby/compiler/impl,Thomas E. Enebo,543.0
src/org/jruby/compiler/ir,Thomas E. Enebo,3384.0
src/org/jruby/compiler/ir/compiler_pass,Thomas E. Enebo,649.0
src/org/jruby/compiler/ir/compiler_pass/opts,Thomas E. Enebo,1631.0
src/org/jruby/compiler/ir/dataflow,Thomas E. Enebo,
src/org/jruby/compiler/ir/dataflow/analyses,Thomas E. Enebo,2218.0
src/org/jruby/compiler/ir/instructions,Thomas E. Enebo,2851.0
src/org/jruby/compiler/ir/operands,Thomas E. Enebo,1853.0
src/org/jruby/compiler/ir/representations,Thomas E. Enebo,721.0
src/org/jruby/compiler/ir/targets,Thomas E. Enebo,2640.0
src/org/jruby/compiler/util,Thomas E. Enebo,243.0
src/org/jruby/demo,Thomas E. Enebo,
src/org/jruby/embed,Thomas E. Enebo,
src/org/jruby/embed/bsf,Thomas E. Enebo,
src/org/jruby/embed/internal,Thomas E. Enebo,
src/org/jruby/embed/io,Thomas E. Enebo,
src/org/jruby/embed/jsr223,Thomas E. Enebo,
src/org/jruby/embed/util,Thomas E. Enebo,
src/org/jruby/embed/variable,Thomas E. Enebo,
src/org/jruby/evaluator,Thomas E. Enebo,6.0
src/org/jruby/exceptions,Thomas E. Enebo,243.0
src/org/jruby/ext,Thomas E. Enebo,185.0
src/org/jruby/ext/ffi,Thomas E. Enebo,
src/org/jruby/ext/ffi/io,Thomas E. Enebo,
src/org/jruby/ext/ffi/jffi,Thomas E. Enebo,
src/org/jruby/ext/socket,Thomas E. Enebo,
src/org/jruby/internal/runtime,Thomas E. Enebo,
src/org/jruby/internal/runtime/methods,Thomas E. Enebo,671.0
src/org/jruby/interpreter,Thomas E. Enebo,499.0
src/org/jruby/java,Thomas E. Enebo,
src/org/jruby/java/addons,Thomas E. Enebo,
src/org/jruby/java/codegen,Thomas E. Enebo,243.0
src/org/jruby/java/dispatch,Thomas E. Enebo,
