File,Author,ChurnSize
activemq-core/src/main/java/org/apache/activemq/broker/util,Hiram R. Chirino,962.0
activemq-core/src/main/java/org/apache/activemq/command,Hiram R. Chirino,
activemq-core/src/main/java/org/apache/activemq/filter,Hiram R. Chirino,46.0
activemq-core/src/main/java/org/apache/activemq/jndi,Hiram R. Chirino,
activemq-core/src/main/java/org/apache/activemq/kaha,Hiram R. Chirino,87.0
activemq-core/src/main/java/org/apache/activemq/kaha/impl/async,Hiram R. Chirino,1049.0
activemq-core/src/main/java/org/apache/activemq/kaha/impl/container,Hiram R. Chirino,87.0
activemq-core/src/main/java/org/apache/activemq/kaha/impl/data,Hiram R. Chirino,3517.0
activemq-core/src/main/java/org/apache/activemq/network,Hiram R. Chirino,962.0
activemq-core/src/main/java/org/apache/activemq/plugin,Hiram R. Chirino,
activemq-core/src/main/java/org/apache/activemq/security,Hiram R. Chirino,
activemq-core/src/main/java/org/apache/activemq/state,Hiram R. Chirino,
activemq-core/src/main/java/org/apache/activemq/store,Hiram R. Chirino,2429.0
activemq-core/src/main/java/org/apache/activemq/store/amq,Hiram R. Chirino,1312.0
activemq-core/src/main/java/org/apache/activemq/store/jdbc,Hiram R. Chirino,
activemq-core/src/main/java/org/apache/activemq/store/jdbc/adapter,Hiram R. Chirino,
activemq-core/src/main/java/org/apache/activemq/store/journal,Hiram R. Chirino,962.0
activemq-core/src/main/java/org/apache/activemq/store/kahadaptor,Hiram R. Chirino,962.0
activemq-core/src/main/java/org/apache/activemq/store/kahadb,Hiram R. Chirino,1840.0
activemq-core/src/main/java/org/apache/activemq/store/kahadb/plist,Hiram R. Chirino,1490.0
activemq-core/src/main/java/org/apache/activemq/store/kahadb/scheduler,Hiram R. Chirino,1901.0
activemq-core/src/main/java/org/apache/activemq/store/memory,Hiram R. Chirino,962.0
activemq-core/src/main/java/org/apache/activemq/transport,Hiram R. Chirino,962.0
activemq-core/src/main/java/org/apache/activemq/transport/discovery/simple,Hiram R. Chirino,
activemq-core/src/main/java/org/apache/activemq/transport/discovery/zeroconf,Hiram R. Chirino,
activemq-core/src/main/java/org/apache/activemq/transport/mqtt,Hiram R. Chirino,
activemq-core/src/main/java/org/apache/activemq/transport/nio,Hiram R. Chirino,
activemq-core/src/main/java/org/apache/activemq/transport/stomp,Hiram R. Chirino,44.0
activemq-core/src/main/java/org/apache/activemq/transport/tcp,Hiram R. Chirino,
activemq-core/src/main/java/org/apache/activemq/transport/udp,Hiram R. Chirino,
activemq-core/src/main/java/org/apache/activemq/transport/vm,Hiram R. Chirino,
activemq-core/src/main/java/org/apache/activemq/usage,Hiram R. Chirino,350.0
activemq-core/src/main/java/org/apache/activemq/util,Hiram R. Chirino,1490.0
activemq-core/src/main/java/org/apache/activemq/xbean,Hiram R. Chirino,21.0
activemq-core/src/main/java/org/apache/kahadb/util,Hiram R. Chirino,1490.0
activemq-core/src/test/java/org/apache/activemq,Hiram R. Chirino,1258.0
activemq-core/src/test/java/org/apache/activemq/advisory,Hiram R. Chirino,962.0
activemq-core/src/test/java/org/apache/activemq/broker,Hiram R. Chirino,1083.0
activemq-core/src/test/java/org/apache/activemq/broker/advisory,Hiram R. Chirino,962.0
activemq-core/src/test/java/org/apache/activemq/broker/ft,Hiram R. Chirino,228.0
activemq-core/src/test/java/org/apache/activemq/broker/jmx,Hiram R. Chirino,748.0
activemq-core/src/test/java/org/apache/activemq/broker/policy,Hiram R. Chirino,2089.0
activemq-core/src/test/java/org/apache/activemq/broker/region,Hiram R. Chirino,1710.0
activemq-core/src/test/java/org/apache/activemq/broker/region/cursors,Hiram R. Chirino,1490.0
activemq-core/src/test/java/org/apache/activemq/broker/scheduler,Hiram R. Chirino,2365.0
activemq-core/src/test/java/org/apache/activemq/broker/virtual,Hiram R. Chirino,
activemq-core/src/test/java/org/apache/activemq/bugs,Hiram R. Chirino,1729.0
activemq-core/src/test/java/org/apache/activemq/command,Hiram R. Chirino,962.0
activemq-core/src/test/java/org/apache/activemq/config,Hiram R. Chirino,
activemq-core/src/test/java/org/apache/activemq/filter,Hiram R. Chirino,
activemq-core/src/test/java/org/apache/activemq/jmx,Hiram R. Chirino,
activemq-core/src/test/java/org/apache/activemq/jndi,Hiram R. Chirino,
activemq-core/src/test/java/org/apache/activemq/joramtests,Hiram R. Chirino,44.0
activemq-core/src/test/java/org/apache/activemq/kaha/impl/async,Hiram R. Chirino,962.0
activemq-core/src/test/java/org/apache/activemq/kaha/impl/index,Hiram R. Chirino,87.0
activemq-core/src/test/java/org/apache/activemq/leveldb,Hiram R. Chirino,16.0
activemq-core/src/test/java/org/apache/activemq/network,Hiram R. Chirino,296.0
activemq-core/src/test/java/org/apache/activemq/network/jms,Hiram R. Chirino,544.0
activemq-core/src/test/java/org/apache/activemq/openwire,Hiram R. Chirino,962.0
activemq-core/src/test/java/org/apache/activemq/openwire/v1,Hiram R. Chirino,962.0
activemq-core/src/test/java/org/apache/activemq/openwire/v4,Hiram R. Chirino,962.0
activemq-core/src/test/java/org/apache/activemq/openwire/v5,Hiram R. Chirino,962.0
activemq-core/src/test/java/org/apache/activemq/openwire/v6,Hiram R. Chirino,962.0
activemq-core/src/test/java/org/apache/activemq/openwire/v7,Hiram R. Chirino,962.0
activemq-core/src/test/java/org/apache/activemq/openwire/v8,Hiram R. Chirino,962.0
activemq-core/src/test/java/org/apache/activemq/openwire/v9,Hiram R. Chirino,962.0
activemq-core/src/test/java/org/apache/activemq/perf,Hiram R. Chirino,9.0
activemq-core/src/test/java/org/apache/activemq/pool,Hiram R. Chirino,
activemq-core/src/test/java/org/apache/activemq/security,Hiram R. Chirino,1506.0
activemq-core/src/test/java/org/apache/activemq/store,Hiram R. Chirino,296.0
activemq-core/src/test/java/org/apache/activemq/store/jdbc,Hiram R. Chirino,1049.0
activemq-core/src/test/java/org/apache/activemq/store/kahadb,Hiram R. Chirino,1594.0
activemq-core/src/test/java/org/apache/activemq/store/kahadb/plist,Hiram R. Chirino,3929.0
activemq-core/src/test/java/org/apache/activemq/streams,Hiram R. Chirino,
activemq-core/src/test/java/org/apache/activemq/transport/discovery,Hiram R. Chirino,1710.0
activemq-core/src/test/java/org/apache/activemq/transport/failover,Hiram R. Chirino,34.0
activemq-core/src/test/java/org/apache/activemq/transport/mqtt,Hiram R. Chirino,
activemq-core/src/test/java/org/apache/activemq/transport/nio,Hiram R. Chirino,296.0
activemq-core/src/test/java/org/apache/activemq/transport/stomp,Hiram R. Chirino,
activemq-core/src/test/java/org/apache/activemq/transport/tcp,Hiram R. Chirino,962.0
activemq-core/src/test/java/org/apache/activemq/usecases,Hiram R. Chirino,1963.0
activemq-core/src/test/java/org/apache/activemq/xbean,Hiram R. Chirino,
activemq-core/src/test/java/org/apache/kahadb/util,Hiram R. Chirino,1490.0
activemq-core/src/test/resources,Hiram R. Chirino,
activemq-core/src/test/resources/org/apache/activemq/broker/ft,Hiram R. Chirino,228.0
activemq-core/src/test/resources/org/apache/activemq/broker/virtual,Hiram R. Chirino,
activemq-core/src/test/resources/org/apache/activemq/network,Hiram R. Chirino,
activemq-core/src/test/resources/org/apache/activemq/network/jms,Hiram R. Chirino,544.0
activemq-core/src/test/resources/org/apache/activemq/security,Hiram R. Chirino,
activemq-core/src/test/resources/org/apache/activemq/store/kahadb/KahaDBVersion1,Hiram R. Chirino,962.0
activemq-core/src/test/resources/org/apache/activemq/store/kahadb/KahaDBVersion2,Hiram R. Chirino,962.0
activemq-core/src/test/resources/org/apache/activemq/store/kahadb/KahaDBVersion3,Hiram R. Chirino,962.0
activemq-core/src/test/resources/org/apache/activemq/transport/stomp,Hiram R. Chirino,
activemq-fileserver,Hiram R. Chirino,296.0
activemq-fileserver/src/test/java/org/apache/activemq/util,Hiram R. Chirino,
activemq-http,Hiram R. Chirino,
activemq-http/src/test/java/org/apache/activemq/transport/http,Hiram R. Chirino,
activemq-http/src/test/webapp,Hiram R. Chirino,
activemq-itests-spring31,Hiram R. Chirino,296.0
activemq-jaas,Hiram R. Chirino,10.0
activemq-jaas/src/main/java/org/apache/activemq/jaas,Hiram R. Chirino,
activemq-jdbc-store,Hiram R. Chirino,
activemq-jdbc-store/src/main/java/org/apache/activemq/store/jdbc,Hiram R. Chirino,
activemq-jdbc-store/src/main/java/org/apache/activemq/store/jdbc/adapter,Hiram R. Chirino,
activemq-kahadb-store,Hiram R. Chirino,1127.0
activemq-kahadb-store/src/main/java/org/apache/activemq/store/kahadb,Hiram R. Chirino,
activemq-kahadb-store/src/main/java/org/apache/activemq/store/kahadb/disk/index,Hiram R. Chirino,
activemq-kahadb-store/src/main/java/org/apache/activemq/store/kahadb/disk/journal,Hiram R. Chirino,
activemq-kahadb-store/src/main/java/org/apache/activemq/store/kahadb/plist,Hiram R. Chirino,1127.0
activemq-kahadb-store/src/main/java/org/apache/activemq/store/kahadb/scheduler,Hiram R. Chirino,
activemq-kahadb-store/src/test/java/org/apache/activemq/store/kahadb/disk/index,Hiram R. Chirino,
activemq-kahadb-store/src/test/java/org/apache/activemq/store/kahadb/plist,Hiram R. Chirino,
activemq-karaf,Hiram R. Chirino,844.0
activemq-karaf-itest,Hiram R. Chirino,114.0
activemq-karaf-itest/src/test/java/org/apache/activemq/karaf/itest,Hiram R. Chirino,778.0
activemq-karaf-itest/src/test/resources/org/apache/activemq/karaf/itest,Hiram R. Chirino,
activemq-karaf/src/main/java/org/apache/activemq/karaf,Hiram R. Chirino,
activemq-karaf/src/main/java/org/apache/activemq/karaf/commands,Hiram R. Chirino,
activemq-karaf/src/main/resources,Hiram R. Chirino,778.0
activemq-karaf/src/main/resources/META-INF,Hiram R. Chirino,
activemq-karaf/src/main/resources/OSGI-INF/blueprint,Hiram R. Chirino,
activemq-karaf/src/main/resources/org/apache/activemq/karaf/commands,Hiram R. Chirino,
activemq-karaf/src/test/java/org/apache/activemq/karaf,Hiram R. Chirino,
activemq-leveldb,Hiram R. Chirino,293.0
activemq-leveldb-store,Hiram R. Chirino,172.0
activemq-leveldb-store/src/main/scala/org/apache/activemq,Hiram R. Chirino,48.0
activemq-leveldb-store/src/main/scala/org/apache/activemq/leveldb,Hiram R. Chirino,1237.0
activemq-leveldb-store/src/main/scala/org/apache/activemq/leveldb/util,Hiram R. Chirino,88.0
activemq-leveldb-store/src/test/scala/org/apache/activemq/leveldb,Hiram R. Chirino,17.0
activemq-leveldb/src/main/scala/org/apache/activemq/leveldb,Hiram R. Chirino,2023.0
activemq-leveldb/src/test/scala/org/apache/activemq/leveldb,Hiram R. Chirino,537.0
activemq-log4j-appender,Hiram R. Chirino,
activemq-log4j-appender/src/main/java/org/apache/activemq/util,Hiram R. Chirino,19.0
activemq-mqtt,Hiram R. Chirino,187.0
activemq-mqtt/src/main/java/org/apache/activemq/transport/mqtt,Hiram R. Chirino,21.0
activemq-mqtt/src/test/java/org/apache/activemq/transport/mqtt,Hiram R. Chirino,127.0
activemq-mqtt/src/test/resources,Hiram R. Chirino,127.0
activemq-openwire-generator,Hiram R. Chirino,
activemq-openwire-generator/src/main/java/org/apache/activemq/openwire/tool,Hiram R. Chirino,
activemq-openwire-legacy,Hiram R. Chirino,277.0
activemq-optional,Hiram R. Chirino,856.0
activemq-optional/src/main/java/org/apache/activemq/axis,Hiram R. Chirino,
activemq-optional/src/main/java/org/apache/activemq/filter,Hiram R. Chirino,390.0
activemq-optional/src/main/java/org/apache/activemq/transport/http,Hiram R. Chirino,
activemq-optional/src/main/java/org/apache/activemq/transport/ws,Hiram R. Chirino,
activemq-optional/src/test/resources/org/activemq/axis,Hiram R. Chirino,
activemq-osgi,Hiram R. Chirino,22.0
activemq-osgi/src/main/java/org/apache/activemq/osgi,Hiram R. Chirino,
activemq-osgi/src/main/resources/META-INF,Hiram R. Chirino,
activemq-pool,Hiram R. Chirino,306.0
activemq-pool/src/main/java/org/apache/activemq/pool,Hiram R. Chirino,
activemq-pool/src/test/java/org/apache/activemq/pool,Hiram R. Chirino,
activemq-ra,Hiram R. Chirino,306.0
activemq-ra/src/main/java/org/apache/activemq/ra,Hiram R. Chirino,
activemq-ra/src/test/java/org/apache/activemq/ra,Hiram R. Chirino,962.0
activemq-rar,Hiram R. Chirino,
activemq-run,Hiram R. Chirino,
activemq-spring,Hiram R. Chirino,17621.0
activemq-spring/src/main/java/org/apache/activemq/security,Hiram R. Chirino,
activemq-spring/src/main/java/org/apache/activemq/xbean,Hiram R. Chirino,560.0
activemq-spring/src/main/resources,Hiram R. Chirino,16364.0
activemq-spring/src/main/resources/META-INF,Hiram R. Chirino,16364.0
activemq-spring/src/main/resources/META-INF/services/org/apache/xbean/spring/http/activemq.apache.org/schema,Hiram R. Chirino,16364.0
activemq-spring/src/test/resources/spring,Hiram R. Chirino,
activemq-stomp,Hiram R. Chirino,
activemq-stomp/src/main/java/org/apache/activemq/transport/stomp,Hiram R. Chirino,
activemq-stomp/src/test/java/org/apache/activemq/transport/stomp,Hiram R. Chirino,
activemq-stomp/src/test/resources,Hiram R. Chirino,
activemq-tooling,Hiram R. Chirino,
activemq-tooling/activemq-maven-plugin,Hiram R. Chirino,
activemq-tooling/activemq-maven-plugin/src/main/java/org/apache/activemq/maven,Hiram R. Chirino,
activemq-tooling/activemq-memtest-maven-plugin,Hiram R. Chirino,
activemq-tooling/activemq-perf-maven-plugin,Hiram R. Chirino,
activemq-tooling/activemq-perf-maven-plugin/src/main/java/org/apache/activemq/tool/properties,Hiram R. Chirino,
activemq-tooling/activemq-perf-maven-plugin/src/test/java/org/apache/activemq/tool,Hiram R. Chirino,
activemq-tooling/maven-activemq-memtest-plugin,Hiram R. Chirino,
activemq-tooling/maven-activemq-perf-plugin,Hiram R. Chirino,
activemq-tooling/maven-activemq-plugin,Hiram R. Chirino,
activemq-tooling/maven-activemq-plugin/src/main/java/org/apache/activemq/maven,Hiram R. Chirino,
activemq-unit-tests,Hiram R. Chirino,
activemq-unit-tests/src/test/java/org/apache/activemq,Hiram R. Chirino,
activemq-unit-tests/src/test/java/org/apache/activemq/broker,Hiram R. Chirino,
activemq-unit-tests/src/test/java/org/apache/activemq/bugs,Hiram R. Chirino,
activemq-unit-tests/src/test/java/org/apache/activemq/config,Hiram R. Chirino,
activemq-unit-tests/src/test/java/org/apache/activemq/leveldb,Hiram R. Chirino,
activemq-unit-tests/src/test/java/org/apache/activemq/network,Hiram R. Chirino,
activemq-unit-tests/src/test/java/org/apache/activemq/store/kahadb/plist,Hiram R. Chirino,
activemq-unit-tests/src/test/java/org/apache/activemq/transport/failover,Hiram R. Chirino,
activemq-unit-tests/src/test/java/org/apache/activemq/usecases,Hiram R. Chirino,
activemq-web,Hiram R. Chirino,10.0
activemq-web-console,Hiram R. Chirino,
activemq-web-console/src/main/java/org/apache/activemq/web,Hiram R. Chirino,
activemq-web-console/src/main/java/org/apache/activemq/web/config,Hiram R. Chirino,
activemq-web-console/src/main/java/org/apache/activemq/web/filter,Hiram R. Chirino,748.0
activemq-web-console/src/main/java/org/apache/activemq/web/handler,Hiram R. Chirino,
activemq-web-console/src/main/webapp,Hiram R. Chirino,
activemq-web-console/src/main/webapp/WEB-INF,Hiram R. Chirino,
activemq-web-console/src/main/webapp/WEB-INF/jspf,Hiram R. Chirino,
activemq-web-console/src/main/webapp/WEB-INF/tags/form,Hiram R. Chirino,
activemq-web-console/src/main/webapp/decorators,Hiram R. Chirino,
activemq-web-console/src/main/webapp/xml,Hiram R. Chirino,
activemq-web-console/src/test/java/org/apache/activemq/web/tool,Hiram R. Chirino,
activemq-web-demo,Hiram R. Chirino,296.0
activemq-web-demo/src/main/webapp/WEB-INF,Hiram R. Chirino,
activemq-web-demo/src/main/webapp/websocket,Hiram R. Chirino,
activemq-web-demo/src/test/java/org/apache/activemq/web,Hiram R. Chirino,
activemq-web/src/main/java/org/apache/activemq/web,Hiram R. Chirino,748.0
activemq-web/src/main/java/org/apache/activemq/web/config,Hiram R. Chirino,
activemq-xmpp,Hiram R. Chirino,296.0
activemq-xmpp/src/main/java/org/apache/activemq/transport/xmpp,Hiram R. Chirino,962.0
assembly,Hiram R. Chirino,1853.0
assembly/src/main/descriptors,Hiram R. Chirino,263.0
assembly/src/release,Hiram R. Chirino,
assembly/src/release/bin,Hiram R. Chirino,
assembly/src/release/bin/linux-x86-32,Hiram R. Chirino,
assembly/src/release/bin/linux-x86-64,Hiram R. Chirino,
assembly/src/release/bin/macosx,Hiram R. Chirino,
assembly/src/release/bin/win32,Hiram R. Chirino,
assembly/src/release/bin/win64,Hiram R. Chirino,
assembly/src/release/conf,Hiram R. Chirino,36.0
assembly/src/release/webapps,Hiram R. Chirino,
assembly/src/sample-conf,Hiram R. Chirino,
assembly/src/test/java/org/apache/activemq/config,Hiram R. Chirino,962.0
kahadb,Hiram R. Chirino,990.0
kahadb/src/main/java/org/apache/kahadb/index,Hiram R. Chirino,
kahadb/src/main/java/org/apache/kahadb/page,Hiram R. Chirino,
kahadb/src/main/java/org/apache/kahadb/util,Hiram R. Chirino,
kahadb/src/main/resources/META-INF/services/org/apache/activemq/transport,Hiram R. Chirino,990.0
kahadb/src/main/resources/META-INF/services/org/apache/activemq/wireformat,Hiram R. Chirino,990.0
kahadb/src/test/eclipse-resources,Hiram R. Chirino,990.0
kahadb/src/test/java/org/apache/kahadb/index,Hiram R. Chirino,
kahadb/src/test/resources,Hiram R. Chirino,990.0
tests,Hiram R. Chirino,38.0
tests/activemq-itest-spring31,Hiram R. Chirino,
,Timothy A. Bish,7448.0
activemq-all,Timothy A. Bish,
activemq-amq-store,Timothy A. Bish,
activemq-amq-store/src/main/java/org/apache/activemq/store/amq,Timothy A. Bish,302.0
activemq-amq-store/src/main/java/org/apache/activemq/store/kahadaptor,Timothy A. Bish,302.0
activemq-amqp,Timothy A. Bish,3548.0
activemq-amqp/src/main/java/org/apache/activemq/transport/amqp/transform,Timothy A. Bish,398.0
activemq-amqp/src/main/resources/META-INF/services/org/apache/activemq/transport,Timothy A. Bish,
activemq-amqp/src/test-swiftmq/java/org/apache/activemq/transport/amqp,Timothy A. Bish,
activemq-amqp/src/test/java/org/apache/activemq/transport/amqp,Timothy A. Bish,
activemq-amqp/src/test/java/org/apache/activemq/transport/amqp/joram,Timothy A. Bish,
activemq-amqp/src/test/resources,Timothy A. Bish,
activemq-blueprint,Timothy A. Bish,3548.0
activemq-broker,Timothy A. Bish,3548.0
activemq-broker/src/main/java/org/apache/activemq/advisory,Timothy A. Bish,
activemq-broker/src/main/java/org/apache/activemq/broker,Timothy A. Bish,1593.0
activemq-broker/src/main/java/org/apache/activemq/broker/ft,Timothy A. Bish,
activemq-broker/src/main/java/org/apache/activemq/broker/jmx,Timothy A. Bish,635.0
activemq-broker/src/main/java/org/apache/activemq/broker/region,Timothy A. Bish,316.0
activemq-broker/src/main/java/org/apache/activemq/broker/region/cursors,Timothy A. Bish,265.0
activemq-broker/src/main/java/org/apache/activemq/broker/region/policy,Timothy A. Bish,
activemq-broker/src/main/java/org/apache/activemq/broker/scheduler,Timothy A. Bish,638.0
activemq-broker/src/main/java/org/apache/activemq/broker/util,Timothy A. Bish,
activemq-broker/src/main/java/org/apache/activemq/filter,Timothy A. Bish,
activemq-broker/src/main/java/org/apache/activemq/network,Timothy A. Bish,1804.0
activemq-broker/src/main/java/org/apache/activemq/plugin,Timothy A. Bish,
activemq-broker/src/main/java/org/apache/activemq/store,Timothy A. Bish,9.0
activemq-broker/src/main/java/org/apache/activemq/transport,Timothy A. Bish,
activemq-broker/src/main/java/org/apache/activemq/transport/vm,Timothy A. Bish,
activemq-broker/src/main/java/org/apache/activemq/usage,Timothy A. Bish,635.0
activemq-broker/src/main/java/org/apache/activemq/util,Timothy A. Bish,498.0
activemq-broker/src/test/java/org/apache/activemq,Timothy A. Bish,355.0
activemq-broker/src/test/java/org/apache/activemq/store,Timothy A. Bish,
activemq-camel,Timothy A. Bish,4465.0
activemq-camel/src/main/java/org/apache/activemq/camel/component,Timothy A. Bish,504.0
activemq-camel/src/test/java/org/apache/activemq/camel/component,Timothy A. Bish,524.0
activemq-client,Timothy A. Bish,3787.0
activemq-client/src/main/grammar,Timothy A. Bish,
activemq-client/src/main/java/org/apache/activemq,Timothy A. Bish,824.0
activemq-client/src/main/java/org/apache/activemq/advisory,Timothy A. Bish,
activemq-client/src/main/java/org/apache/activemq/command,Timothy A. Bish,592.0
activemq-client/src/main/java/org/apache/activemq/filter,Timothy A. Bish,
activemq-client/src/main/java/org/apache/activemq/transport,Timothy A. Bish,58.0
activemq-client/src/main/java/org/apache/activemq/transport/discovery/multicast,Timothy A. Bish,
activemq-client/src/main/java/org/apache/activemq/transport/reliable,Timothy A. Bish,74.0
activemq-client/src/main/java/org/apache/activemq/transport/udp,Timothy A. Bish,74.0
activemq-client/src/main/java/org/apache/activemq/util,Timothy A. Bish,264.0
activemq-client/src/test/java/org/apache/activemq/broker/scheduler,Timothy A. Bish,690.0
activemq-client/src/test/java/org/apache/activemq/usage,Timothy A. Bish,
activemq-client/src/test/java/org/apache/activemq/util,Timothy A. Bish,
activemq-client/src/test/resources/ssl,Timothy A. Bish,189.0
activemq-console,Timothy A. Bish,3548.0
activemq-console/src/main/java/org/apache/activemq/console/command,Timothy A. Bish,107.0
activemq-console/src/main/java/org/apache/activemq/console/command/store,Timothy A. Bish,
activemq-console/src/main/java/org/apache/activemq/console/command/store/amq/reader,Timothy A. Bish,
activemq-console/src/main/java/org/apache/activemq/console/filter,Timothy A. Bish,
activemq-console/src/main/java/org/apache/activemq/console/util,Timothy A. Bish,
activemq-console/src/test/java/org/apache/activemq/leveldb,Timothy A. Bish,
activemq-core,Timothy A. Bish,3628.0
activemq-core/src/main/grammar,Timothy A. Bish,
activemq-core/src/main/java/org/apache/activemq/broker,Timothy A. Bish,
activemq-core/src/main/java/org/apache/activemq/broker/jmx,Timothy A. Bish,85.0
activemq-core/src/main/java/org/apache/activemq/broker/region,Timothy A. Bish,234.0
activemq-core/src/main/java/org/apache/activemq/broker/region/cursors,Timothy A. Bish,
activemq-core/src/main/java/org/apache/activemq/broker/region/policy,Timothy A. Bish,
activemq-core/src/main/java/org/apache/activemq/broker/scheduler,Timothy A. Bish,
activemq-core/src/main/java/org/apache/activemq/broker/util,Timothy A. Bish,
activemq-core/src/main/java/org/apache/activemq/command,Timothy A. Bish,184.0
activemq-core/src/main/java/org/apache/activemq/filter,Timothy A. Bish,
activemq-core/src/main/java/org/apache/activemq/jndi,Timothy A. Bish,
activemq-core/src/main/java/org/apache/activemq/kaha,Timothy A. Bish,
activemq-core/src/main/java/org/apache/activemq/kaha/impl/async,Timothy A. Bish,
activemq-core/src/main/java/org/apache/activemq/kaha/impl/container,Timothy A. Bish,
activemq-core/src/main/java/org/apache/activemq/kaha/impl/data,Timothy A. Bish,
activemq-core/src/main/java/org/apache/activemq/network,Timothy A. Bish,340.0
activemq-core/src/main/java/org/apache/activemq/plugin,Timothy A. Bish,
activemq-core/src/main/java/org/apache/activemq/security,Timothy A. Bish,302.0
activemq-core/src/main/java/org/apache/activemq/state,Timothy A. Bish,
activemq-core/src/main/java/org/apache/activemq/store,Timothy A. Bish,
activemq-core/src/main/java/org/apache/activemq/store/amq,Timothy A. Bish,
activemq-core/src/main/java/org/apache/activemq/store/jdbc,Timothy A. Bish,
activemq-core/src/main/java/org/apache/activemq/store/jdbc/adapter,Timothy A. Bish,
activemq-core/src/main/java/org/apache/activemq/store/journal,Timothy A. Bish,
activemq-core/src/main/java/org/apache/activemq/store/kahadaptor,Timothy A. Bish,
activemq-core/src/main/java/org/apache/activemq/store/kahadb,Timothy A. Bish,
activemq-core/src/main/java/org/apache/activemq/store/kahadb/plist,Timothy A. Bish,
activemq-core/src/main/java/org/apache/activemq/store/kahadb/scheduler,Timothy A. Bish,
activemq-core/src/main/java/org/apache/activemq/store/memory,Timothy A. Bish,
activemq-core/src/main/java/org/apache/activemq/transport,Timothy A. Bish,416.0
activemq-core/src/main/java/org/apache/activemq/transport/discovery/simple,Timothy A. Bish,170.0
activemq-core/src/main/java/org/apache/activemq/transport/discovery/zeroconf,Timothy A. Bish,
activemq-core/src/main/java/org/apache/activemq/transport/mqtt,Timothy A. Bish,157.0
activemq-core/src/main/java/org/apache/activemq/transport/nio,Timothy A. Bish,1107.0
activemq-core/src/main/java/org/apache/activemq/transport/stomp,Timothy A. Bish,1803.0
activemq-core/src/main/java/org/apache/activemq/transport/tcp,Timothy A. Bish,810.0
activemq-core/src/main/java/org/apache/activemq/transport/udp,Timothy A. Bish,302.0
activemq-core/src/main/java/org/apache/activemq/transport/vm,Timothy A. Bish,302.0
activemq-core/src/main/java/org/apache/activemq/usage,Timothy A. Bish,
activemq-core/src/main/java/org/apache/activemq/util,Timothy A. Bish,50.0
activemq-core/src/main/java/org/apache/activemq/xbean,Timothy A. Bish,
activemq-core/src/main/java/org/apache/kahadb/util,Timothy A. Bish,
activemq-core/src/test/java/org/apache/activemq,Timothy A. Bish,24.0
activemq-core/src/test/java/org/apache/activemq/advisory,Timothy A. Bish,1409.0
activemq-core/src/test/java/org/apache/activemq/broker,Timothy A. Bish,6.0
activemq-core/src/test/java/org/apache/activemq/broker/advisory,Timothy A. Bish,
activemq-core/src/test/java/org/apache/activemq/broker/ft,Timothy A. Bish,1330.0
activemq-core/src/test/java/org/apache/activemq/broker/jmx,Timothy A. Bish,42.0
activemq-core/src/test/java/org/apache/activemq/broker/policy,Timothy A. Bish,51.0
activemq-core/src/test/java/org/apache/activemq/broker/region,Timothy A. Bish,
activemq-core/src/test/java/org/apache/activemq/broker/region/cursors,Timothy A. Bish,
activemq-core/src/test/java/org/apache/activemq/broker/scheduler,Timothy A. Bish,
activemq-core/src/test/java/org/apache/activemq/broker/virtual,Timothy A. Bish,11.0
activemq-core/src/test/java/org/apache/activemq/bugs,Timothy A. Bish,2013.0
activemq-core/src/test/java/org/apache/activemq/command,Timothy A. Bish,
activemq-core/src/test/java/org/apache/activemq/config,Timothy A. Bish,
activemq-core/src/test/java/org/apache/activemq/filter,Timothy A. Bish,
activemq-core/src/test/java/org/apache/activemq/jmx,Timothy A. Bish,
activemq-core/src/test/java/org/apache/activemq/jndi,Timothy A. Bish,
activemq-core/src/test/java/org/apache/activemq/joramtests,Timothy A. Bish,
activemq-core/src/test/java/org/apache/activemq/kaha/impl/async,Timothy A. Bish,
activemq-core/src/test/java/org/apache/activemq/kaha/impl/index,Timothy A. Bish,
activemq-core/src/test/java/org/apache/activemq/leveldb,Timothy A. Bish,
activemq-core/src/test/java/org/apache/activemq/network,Timothy A. Bish,688.0
activemq-core/src/test/java/org/apache/activemq/network/jms,Timothy A. Bish,
activemq-core/src/test/java/org/apache/activemq/openwire,Timothy A. Bish,
activemq-core/src/test/java/org/apache/activemq/openwire/v1,Timothy A. Bish,
activemq-core/src/test/java/org/apache/activemq/openwire/v4,Timothy A. Bish,
activemq-core/src/test/java/org/apache/activemq/openwire/v5,Timothy A. Bish,
activemq-core/src/test/java/org/apache/activemq/openwire/v6,Timothy A. Bish,
activemq-core/src/test/java/org/apache/activemq/openwire/v7,Timothy A. Bish,
activemq-core/src/test/java/org/apache/activemq/openwire/v8,Timothy A. Bish,
activemq-core/src/test/java/org/apache/activemq/openwire/v9,Timothy A. Bish,
activemq-core/src/test/java/org/apache/activemq/perf,Timothy A. Bish,
activemq-core/src/test/java/org/apache/activemq/pool,Timothy A. Bish,29.0
activemq-core/src/test/java/org/apache/activemq/security,Timothy A. Bish,68.0
activemq-core/src/test/java/org/apache/activemq/store,Timothy A. Bish,
activemq-core/src/test/java/org/apache/activemq/store/jdbc,Timothy A. Bish,
activemq-core/src/test/java/org/apache/activemq/store/kahadb,Timothy A. Bish,
activemq-core/src/test/java/org/apache/activemq/store/kahadb/plist,Timothy A. Bish,320.0
