File,Author,ChurnSize
src/main/java/org/apache/hadoop/hbase/regionserver/metrics,Todd Lipcon,
src/main/java/org/apache/hadoop/hbase/regionserver/wal,Todd Lipcon,
src/main/java/org/apache/hadoop/hbase/replication,Todd Lipcon,
src/main/java/org/apache/hadoop/hbase/replication/regionserver,Todd Lipcon,
src/main/java/org/apache/hadoop/hbase/rest,Todd Lipcon,
src/main/java/org/apache/hadoop/hbase/rest/client,Todd Lipcon,
src/main/java/org/apache/hadoop/hbase/rest/metrics,Todd Lipcon,
src/main/java/org/apache/hadoop/hbase/rest/model,Todd Lipcon,
src/main/java/org/apache/hadoop/hbase/rest/protobuf/generated,Todd Lipcon,
src/main/java/org/apache/hadoop/hbase/thrift,Todd Lipcon,
src/main/java/org/apache/hadoop/hbase/util,Todd Lipcon,
src/main/java/org/apache/hadoop/hbase/util/hbck,Todd Lipcon,
src/main/java/org/apache/hadoop/hbase/zookeeper,Todd Lipcon,
src/main/resources,Todd Lipcon,
src/main/resources/org/apache/hadoop/hbase/rest,Todd Lipcon,
src/main/resources/org/apache/hadoop/hbase/rest/protobuf,Todd Lipcon,
src/main/ruby/hbase,Todd Lipcon,
src/main/ruby/shell/commands,Todd Lipcon,
src/test/java/org/apache/hadoop/hbase,Todd Lipcon,
src/test/java/org/apache/hadoop/hbase/client,Todd Lipcon,
src/test/java/org/apache/hadoop/hbase/coprocessor,Todd Lipcon,
src/test/java/org/apache/hadoop/hbase/filter,Todd Lipcon,
src/test/java/org/apache/hadoop/hbase/io/encoding,Todd Lipcon,
src/test/java/org/apache/hadoop/hbase/io/hfile,Todd Lipcon,
src/test/java/org/apache/hadoop/hbase/mapred,Todd Lipcon,
src/test/java/org/apache/hadoop/hbase/mapreduce,Todd Lipcon,
src/test/java/org/apache/hadoop/hbase/master,Todd Lipcon,
src/test/java/org/apache/hadoop/hbase/regionserver,Todd Lipcon,
src/test/java/org/apache/hadoop/hbase/regionserver/handler,Todd Lipcon,
src/test/java/org/apache/hadoop/hbase/regionserver/wal,Todd Lipcon,6.0
src/test/java/org/apache/hadoop/hbase/replication,Todd Lipcon,
src/test/java/org/apache/hadoop/hbase/replication/regionserver,Todd Lipcon,
src/test/java/org/apache/hadoop/hbase/rest/model,Todd Lipcon,
src/test/java/org/apache/hadoop/hbase/thrift,Todd Lipcon,
src/test/java/org/apache/hadoop/hbase/util,Todd Lipcon,
src/test/java/org/apache/hadoop/hbase/util/hbck,Todd Lipcon,
src/test/java/org/apache/hadoop/hbase/zookeeper,Todd Lipcon,
