File,Author,NumCommits
,Eelco Hillenius,4.0
jdk-1.4,Eelco Hillenius,1.0
jdk-1.4/wicket,Eelco Hillenius,
jdk-1.4/wicket-datetime/.settings,Eelco Hillenius,1.0
jdk-1.4/wicket-datetime/src/main/java/org/apache/wicket/datetime,Eelco Hillenius,4.0
jdk-1.4/wicket-datetime/src/main/java/org/apache/wicket/datetime/markup/html/form,Eelco Hillenius,
jdk-1.4/wicket-datetime/src/main/java/org/apache/wicket/extensions/yui,Eelco Hillenius,3.0
jdk-1.4/wicket-datetime/src/main/java/org/apache/wicket/extensions/yui/calendar,Eelco Hillenius,18.0
jdk-1.4/wicket-datetime/src/main/java/org/apache/wicket/extensions/yui/calendar/assets,Eelco Hillenius,1.0
jdk-1.4/wicket-datetime/src/main/java/wicket/datetime/markup/html/form,Eelco Hillenius,1.0
jdk-1.4/wicket-datetime/src/main/java/wicket/datetime/util,Eelco Hillenius,2.0
jdk-1.4/wicket-datetime/src/main/java/wicket/extensions/yui/calendar,Eelco Hillenius,2.0
jdk-1.4/wicket-datetime/src/main/java/wicket/extensions/yui/calendar/assets,Eelco Hillenius,
jdk-1.4/wicket-datetime/src/main/resources/META-INF,Eelco Hillenius,
jdk-1.4/wicket-datetime/src/site,Eelco Hillenius,
jdk-1.4/wicket-datetime/src/site/apt,Eelco Hillenius,
jdk-1.4/wicket-datetime/src/test/java/org/apache/wicket/util/license,Eelco Hillenius,3.0
jdk-1.4/wicket-extensions/.settings,Eelco Hillenius,1.0
jdk-1.4/wicket-extensions/src/main/java,Eelco Hillenius,
jdk-1.4/wicket-extensions/src/main/java/org/apache/wicket/extensions/ajax/markup/html,Eelco Hillenius,2.0
jdk-1.4/wicket-extensions/src/main/java/org/apache/wicket/extensions/ajax/markup/html/autocomplete,Eelco Hillenius,1.0
jdk-1.4/wicket-extensions/src/main/java/org/apache/wicket/extensions/ajax/markup/html/form/upload,Eelco Hillenius,1.0
jdk-1.4/wicket-extensions/src/main/java/org/apache/wicket/extensions/ajax/markup/html/modal,Eelco Hillenius,
jdk-1.4/wicket-extensions/src/main/java/org/apache/wicket/extensions/ajax/markup/html/modal/res,Eelco Hillenius,
jdk-1.4/wicket-extensions/src/main/java/org/apache/wicket/extensions/ajax/markup/html/tabs,Eelco Hillenius,
jdk-1.4/wicket-extensions/src/main/java/org/apache/wicket/extensions/breadcrumb,Eelco Hillenius,1.0
jdk-1.4/wicket-extensions/src/main/java/org/apache/wicket/extensions/markup/html/form,Eelco Hillenius,
jdk-1.4/wicket-extensions/src/main/java/org/apache/wicket/extensions/markup/html/form/palette,Eelco Hillenius,
jdk-1.4/wicket-extensions/src/main/java/org/apache/wicket/extensions/markup/html/form/palette/component,Eelco Hillenius,
jdk-1.4/wicket-extensions/src/main/java/org/apache/wicket/extensions/markup/html/form/select,Eelco Hillenius,
jdk-1.4/wicket-extensions/src/main/java/org/apache/wicket/extensions/markup/html/image/resource,Eelco Hillenius,
