Author,File,NumLines
Sam Pullara,src/main/org/codehaus/groovy/runtime,617.0
Sam Pullara,src/main/org/codehaus/groovy/runtime/metaclass,8.0
Steve Goetze,src/main/org/codehaus/groovy/antlr,10.0
Steve Goetze,src/main/org/codehaus/groovy/ast/stmt,1.0
Steve Goetze,src/main/org/codehaus/groovy/runtime,48.0
Steve Goetze,src/main/org/codehaus/groovy/runtime/typehandling,83.0
Alan Green,src/main/org/codehaus/groovy/control,16.0
Alex Tkachman,src/main/org/codehaus/groovy/classgen,207.0
Alex Tkachman,src/main/org/codehaus/groovy/control,42.0
Alexandru Popescu,src/main/org/codehaus/groovy/classgen,487.0
Alexandru Popescu,src/main/org/codehaus/groovy/control,61.0
Andres Almiray,src/main/org/codehaus/groovy/ant,8.0
Bing Ran,src/main/org/codehaus/groovy/classgen,1411.0
Bing Ran,src/main/org/codehaus/groovy/control,1.0
Bing Ran,src/main/org/codehaus/groovy/control/messages,1.0
Chris Poirier,src/main/org/codehaus/groovy/ant,1.0
Chris Poirier,src/main/org/codehaus/groovy/classgen,6.0
Chris Poirier,src/main/org/codehaus/groovy/control,478.0
Chris Poirier,src/main/org/codehaus/groovy/control/io,174.0
Chris Poirier,src/main/org/codehaus/groovy/control/messages,350.0
Christian Stein,src/main/org/codehaus/groovy/ant,5.0
Christian Stein,src/main/org/codehaus/groovy/control,9.0
Christian Stein,src/main/org/codehaus/groovy/control/io,5.0
Christian Stein,src/main/org/codehaus/groovy/control/messages,2.0
Danno Ferrin,src/main/org/codehaus/groovy/binding,900.0
Dierk Koenig,src/main/org/codehaus/groovy/ant,7.0
Franck Rasolo,src/main/org/codehaus/groovy/control,22.0
Franck Rasolo,src/main/org/codehaus/groovy/control/messages,1.0
Graeme Rocher,src/main/org/codehaus/groovy/ant,5.0
Guillaume Laforge,src/main/org/codehaus/groovy/ant,257.0
Guillaume Laforge,src/main/org/codehaus/groovy/classgen,216.0
Guillaume Laforge,src/main/org/codehaus/groovy/control,264.0
Guillaume Laforge,src/main/org/codehaus/groovy/control/io,93.0
