"Change_file","AuthorName","length","Sum"
"bench/bench_digest.rb","Charles Oliver Nutter",1,224
"bench/bench_exception_raise.rb","Charles Oliver Nutter",1,56
"bench/bench_fib_complex.rb","Charles Oliver Nutter",1,56
"bench/bench_fib_iterative.rb","Subramanya Sastry",1,56
"bench/bench_fib_recursive.rb","Subramanya Sastry",1,56
"bench/bench_format.rb","Charles Oliver Nutter",1,56
"bench/bench_hashy_euler14.rb","Charles Oliver Nutter",1,56
"bench/bench_module_super.rb","Charles Oliver Nutter",1,56
"bench/bench_neural_net.rb","Charles Oliver Nutter",1,56
"bench/bench_object_id.rb","Charles Oliver Nutter",0.5,114
"bench/bench_object_id.rb","Wayne Meissner",0.5,114
"bench/bench_parser.rb","Charles Oliver Nutter",1,56
"bench/bench_red_black.rb","Charles Oliver Nutter",1,112
"bench/bench_stat.rb","Thomas E. Enebo",1,56
"bench/bench_tarai.rb","Charles Oliver Nutter",1,56
"bench/bench_threaded_reverse.rb","Charles Oliver Nutter",1,112
"bench/compare_perf.rb","Subramanya Sastry",1,56
"bench/ffi/bench_getpid.rb","Wayne Meissner",1,112
"bench/ffi/bench_stat.rb","Wayne Meissner",1,56
"bench/ffi/bench_strlen.rb","Wayne Meissner",1,56
"bench/java/bench_java_arrays.rb","Charles Oliver Nutter",1,112
"bench/language/bench_flip.rb","Charles Oliver Nutter",1,56
"bench/yarv/report.rb","Charles Oliver Nutter",1,56
"bench/yarv/runc.rb","Charles Oliver Nutter",1,56
"cext/src/array.cpp","Wayne Meissner",1,280
"cext/src/class.cpp","Wayne Meissner",1,225
"cext/src/data-object.cpp","Charles Oliver Nutter",0.333333333333333,168
"cext/src/data-object.cpp","Wayne Meissner",0.666666666666667,168
"cext/src/exception.cpp","Kubo Takehiro",0.5,112
"cext/src/exception.cpp","Wayne Meissner",0.5,112
"cext/src/float.cpp","Charles Oliver Nutter",0.333333333333333,168
"cext/src/float.cpp","Wayne Meissner",0.666666666666667,168
"cext/src/gc.cpp","Wayne Meissner",1,280
"cext/src/Handle.cpp","Wayne Meissner",1,112
"cext/src/Handle.h","Charles Oliver Nutter",0.2,280
"cext/src/Handle.h","Wayne Meissner",0.8,280
"cext/src/hash.cpp","Wayne Meissner",1,56
"cext/src/include/ruby/defines.h","Wayne Meissner",1,56
"cext/src/include/ruby/ruby.h","Charles Oliver Nutter",0.199643493761141,561
"cext/src/include/ruby/ruby.h","Kubo Takehiro",0.199643493761141,561
"cext/src/include/ruby/ruby.h","Wayne Meissner",0.600713012477718,561
"cext/src/io.cpp","Wayne Meissner",1,112
"cext/src/JLocalEnv.cpp","Wayne Meissner",1,56
"cext/src/JLocalEnv.h","Wayne Meissner",1,56
"cext/src/jruby-cext.cpp","Wayne Meissner",1,56
"cext/src/jruby.h","Wayne Meissner",1,56
"cext/src/kernel.cpp","Wayne Meissner",1,56
"cext/src/module.cpp","Wayne Meissner",1,112
"cext/src/numeric.cpp","Wayne Meissner",1,112
"cext/src/object.cpp","Wayne Meissner",1,169
"cext/src/ruby.cpp","Kubo Takehiro",0.333333333333333,168
"cext/src/ruby.cpp","Wayne Meissner",0.666666666666667,168
"cext/src/safe.cpp","Wayne Meissner",1,56
"cext/src/st.c","Wayne Meissner",1,56
"cext/src/string.cpp","Wayne Meissner",1,168
"cext/src/struct.cpp","Wayne Meissner",1,112
"cext/src/symbol.cpp","Wayne Meissner",1,56
"cext/src/thread.cpp","Sébastien Le Callonnec",0.504424778761062,113
"cext/src/thread.cpp","Wayne Meissner",0.495575221238938,113
"cext/src/util.cpp","Charles Oliver Nutter",0.333333333333333,168
"cext/src/util.cpp","Wayne Meissner",0.666666666666667,168
"lib/ruby/1.8/drb/drb.rb","Charles Oliver Nutter",1,57
"lib/ruby/1.8/English.rb","Charles Oliver Nutter",1,57
"lib/ruby/1.8/fileutils.rb","Charles Oliver Nutter",1,1
"lib/ruby/1.8/logger.rb","Charles Oliver Nutter",1,1
"lib/ruby/1.8/openssl.rb","Charles Oliver Nutter",1,56
"lib/ruby/1.8/openssl/bn.rb","Charles Oliver Nutter",1,56
"lib/ruby/1.8/openssl/buffering.rb","Charles Oliver Nutter",1,56
"lib/ruby/1.8/openssl/cipher.rb","Charles Oliver Nutter",1,56
"lib/ruby/1.8/openssl/config.rb","Charles Oliver Nutter",1,56
"lib/ruby/1.8/openssl/digest.rb","Charles Oliver Nutter",1,56
"lib/ruby/1.8/openssl/dummy.rb","Charles Oliver Nutter",1,56
"lib/ruby/1.8/openssl/dummyssl.rb","Charles Oliver Nutter",1,56
"lib/ruby/1.8/openssl/pkcs7.rb","Charles Oliver Nutter",1,56
"lib/ruby/1.8/openssl/ssl.rb","Charles Oliver Nutter",1,56
"lib/ruby/1.8/openssl/x509.rb","Charles Oliver Nutter",1,56
"lib/ruby/1.8/rdoc/ri/ri_cache.rb","Charles Oliver Nutter",1,1
"lib/ruby/1.8/rdoc/ri/ri_driver.rb","Charles Oliver Nutter",1,1
"lib/ruby/1.8/rdoc/ri/ri_options.rb","Charles Oliver Nutter",1,1
"lib/ruby/1.8/rdoc/ri/ri_paths.rb","Charles Oliver Nutter",1,1
"lib/ruby/1.8/rexml/encoding.rb","Charles Oliver Nutter",1,114
"lib/ruby/1.8/rexml/encodings/CP-1252.rb","Charles Oliver Nutter",1,114
"lib/ruby/1.8/rexml/encodings/EUC-JP.rb","Charles Oliver Nutter",1,114
"lib/ruby/1.8/rexml/encodings/ICONV.rb","Charles Oliver Nutter",1,114
"lib/ruby/1.8/rexml/encodings/ISO-8859-15.rb","Charles Oliver Nutter",1,114
"lib/ruby/1.8/rexml/encodings/SHIFT-JIS.rb","Charles Oliver Nutter",1,114
"lib/ruby/1.8/rexml/encodings/UNILE.rb","Charles Oliver Nutter",1,114
"lib/ruby/1.8/rexml/encodings/US-ASCII.rb","Charles Oliver Nutter",1,114
"lib/ruby/1.8/rexml/encodings/UTF-16.rb","Charles Oliver Nutter",1,114
"lib/ruby/1.8/rexml/encodings/UTF-8.rb","Charles Oliver Nutter",1,114
"lib/ruby/1.8/rexml/parsers/baseparser.rb","Charles Oliver Nutter",1,114
"lib/ruby/1.8/rexml/rexml.rb","Charles Oliver Nutter",1,57
"lib/ruby/1.8/rexml/source.rb","Charles Oliver Nutter",1,114
"lib/ruby/1.8/tmpdir.rb","Charles Oliver Nutter",0.5,112
"lib/ruby/1.8/tmpdir.rb","Hiroshi Nakamura",0.5,112
"lib/ruby/1.8/uri/generic.rb","Charles Oliver Nutter",1,1
"lib/ruby/1.8/webrick/accesslog.rb","Charles Oliver Nutter",1,1
"lib/ruby/1.9/cgi/core.rb","Charles Oliver Nutter",1,56
"lib/ruby/1.9/dl.rb","Thomas E. Enebo",0.252212389380531,226
"lib/ruby/1.9/dl.rb","Wayne Meissner",0.747787610619469,226
"lib/ruby/1.9/drb/drb.rb","Ben Browning",0.495575221238938,113
"lib/ruby/1.9/drb/drb.rb","Charles Oliver Nutter",0.504424778761062,113
"lib/ruby/1.9/English.rb","Charles Oliver Nutter",1,57
"lib/ruby/1.9/fileutils.rb","Charles Oliver Nutter",1,113
"lib/ruby/1.9/irb/completion.rb","Charles Oliver Nutter",1,56
"lib/ruby/1.9/json.rb","Charles Oliver Nutter",1,56
"lib/ruby/1.9/json/add/bigdecimal.rb","Charles Oliver Nutter",1,56
"lib/ruby/1.9/json/add/complex.rb","Charles Oliver Nutter",1,56
"lib/ruby/1.9/json/add/core.rb","Charles Oliver Nutter",1,56
"lib/ruby/1.9/json/add/date_time.rb","Charles Oliver Nutter",1,56
"lib/ruby/1.9/json/add/date.rb","Charles Oliver Nutter",1,56
"lib/ruby/1.9/json/add/exception.rb","Charles Oliver Nutter",1,56
"lib/ruby/1.9/json/add/ostruct.rb","Charles Oliver Nutter",1,56
"lib/ruby/1.9/json/add/range.rb","Charles Oliver Nutter",1,56
"lib/ruby/1.9/json/add/rational.rb","Charles Oliver Nutter",1,56
"lib/ruby/1.9/json/add/regexp.rb","Charles Oliver Nutter",1,56
"lib/ruby/1.9/json/add/struct.rb","Charles Oliver Nutter",1,56
"lib/ruby/1.9/json/add/symbol.rb","Charles Oliver Nutter",1,56
"lib/ruby/1.9/json/add/time.rb","Charles Oliver Nutter",1,56
"lib/ruby/1.9/json/common.rb","Charles Oliver Nutter",1,56
"lib/ruby/1.9/json/ext.rb","Charles Oliver Nutter",1,56
"lib/ruby/1.9/json/pure.rb","Charles Oliver Nutter",1,56
"lib/ruby/1.9/json/pure/generator.rb","Charles Oliver Nutter",1,56
"lib/ruby/1.9/json/pure/parser.rb","Charles Oliver Nutter",1,56
"lib/ruby/1.9/json/version.rb","Charles Oliver Nutter",1,112
"lib/ruby/1.9/matrix/eigenvalue_decomposition.rb","Charles Oliver Nutter",1,56
"lib/ruby/1.9/matrix/lup_decomposition.rb","Charles Oliver Nutter",1,56
"lib/ruby/1.9/minitest/autorun.rb","Charles Oliver Nutter",1,112
"lib/ruby/1.9/minitest/benchmark.rb","Charles Oliver Nutter",1,112
"lib/ruby/1.9/minitest/mock.rb","Charles Oliver Nutter",1,112
"lib/ruby/1.9/minitest/pride.rb","Charles Oliver Nutter",1,112
"lib/ruby/1.9/minitest/spec.rb","Charles Oliver Nutter",1,112
"lib/ruby/1.9/minitest/unit.rb","Charles Oliver Nutter",1,112
"lib/ruby/1.9/net/protocol.rb","Charles Oliver Nutter",0.0169491525423729,59
"lib/ruby/1.9/net/protocol.rb","Hiroshi Nakamura",0.983050847457627,59
"lib/ruby/1.9/open3.rb","Charles Oliver Nutter",1,1
"lib/ruby/1.9/openssl.rb","Charles Oliver Nutter",1,56
"lib/ruby/1.9/openssl/bn.rb","Charles Oliver Nutter",1,56
"lib/ruby/1.9/openssl/buffering.rb","Charles Oliver Nutter",1,56
"lib/ruby/1.9/openssl/cipher.rb","Charles Oliver Nutter",1,56
"lib/ruby/1.9/openssl/config.rb","Charles Oliver Nutter",1,56
"lib/ruby/1.9/openssl/digest.rb","Charles Oliver Nutter",1,56
"lib/ruby/1.9/openssl/ssl-internal.rb","Charles Oliver Nutter",1,56
"lib/ruby/1.9/openssl/ssl.rb","Charles Oliver Nutter",1,56
"lib/ruby/1.9/openssl/x509-internal.rb","Charles Oliver Nutter",1,56
"lib/ruby/1.9/openssl/x509.rb","Charles Oliver Nutter",1,56
"lib/ruby/1.9/optparse.rb","Charles Oliver Nutter",1,113
"lib/ruby/1.9/ostruct.rb","Charles Oliver Nutter",1,112
"lib/ruby/1.9/psych.rb","Charles Oliver Nutter",1,112
"lib/ruby/1.9/psych/core_ext.rb","Charles Oliver Nutter",1,56
"lib/ruby/1.9/psych/handlers/document_stream.rb","Charles Oliver Nutter",1,56
"lib/ruby/1.9/psych/nodes/node.rb","Charles Oliver Nutter",1,56
"lib/ruby/1.9/psych/parser.rb","Charles Oliver Nutter",1,56
"lib/ruby/1.9/psych/scalar_scanner.rb","Charles Oliver Nutter",1,112
"lib/ruby/1.9/psych/syntax_error.rb","Charles Oliver Nutter",1,56
"lib/ruby/1.9/psych/tree_builder.rb","Charles Oliver Nutter",1,56
"lib/ruby/1.9/psych/visitors/to_ruby.rb","Charles Oliver Nutter",1,112
"lib/ruby/1.9/psych/visitors/yaml_tree.rb","Charles Oliver Nutter",1,112
"lib/ruby/1.9/rake/file_list.rb","Charles Oliver Nutter",1,56
"lib/ruby/1.9/rbconfig/obsolete.rb","Charles Oliver Nutter",1,56
"lib/ruby/1.9/rdoc/encoding.rb","Charles Oliver Nutter",1,56
"lib/ruby/1.9/rexml/parsers/baseparser.rb","Charles Oliver Nutter",1,168
"lib/ruby/1.9/ripper.rb","Charles Oliver Nutter",1,56
"lib/ruby/1.9/set.rb","Charles Oliver Nutter",1,56
"lib/ruby/1.9/shellwords.rb","Charles Oliver Nutter",1,56
"lib/ruby/1.9/test/unit/assertions.rb","Charles Oliver Nutter",1,112
"lib/ruby/1.9/tmpdir.rb","Hiroshi Nakamura",1,168
"lib/ruby/1.9/tracer.rb","Charles Oliver Nutter",1,112
"lib/ruby/1.9/uri/common.rb","Charles Oliver Nutter",1,113
"lib/ruby/1.9/win32/registry.rb","Charles Oliver Nutter",0.331360946745562,169
"lib/ruby/1.9/win32/registry.rb","Greg Mefford",0.337278106508876,169
"lib/ruby/1.9/win32/registry.rb","Thomas E. Enebo",0.331360946745562,169
"lib/ruby/1.9/yaml.rb","Charles Oliver Nutter",1,172
"lib/ruby/shared/ant.rb","Charles Oliver Nutter",1,112
"lib/ruby/shared/ant/ant.rb","Charles Oliver Nutter",0.5,112
"lib/ruby/shared/ant/ant.rb","Hiro Asari",0.5,112
"lib/ruby/shared/ant/element.rb","Charles Oliver Nutter",1,56
"lib/ruby/shared/ant/project_converter.rb","Charles Oliver Nutter",1,56
"lib/ruby/shared/ant/rake.rb","Charles Oliver Nutter",1,56
"lib/ruby/shared/ant/target.rb","Charles Oliver Nutter",1,56
"lib/ruby/shared/ant/tasks/raketasks.rb","Charles Oliver Nutter",1,56
"lib/ruby/shared/ffi.rb","Charles Oliver Nutter",1,56
"lib/ruby/shared/ffi/autopointer.rb","Charles Oliver Nutter",1,56
"lib/ruby/shared/ffi/buffer.rb","Charles Oliver Nutter",1,56
"lib/ruby/shared/ffi/enum.rb","Charles Oliver Nutter",1,56
"lib/ruby/shared/ffi/errno.rb","Charles Oliver Nutter",1,56
"lib/ruby/shared/ffi/ffi.rb","Charles Oliver Nutter",1,56
"lib/ruby/shared/ffi/io.rb","Charles Oliver Nutter",1,56
"lib/ruby/shared/ffi/library.rb","Charles Oliver Nutter",0.333333333333333,168
"lib/ruby/shared/ffi/library.rb","Wayne Meissner",0.666666666666667,168
"lib/ruby/shared/ffi/managedstruct.rb","Charles Oliver Nutter",1,56
"lib/ruby/shared/ffi/memorypointer.rb","Charles Oliver Nutter",0.5,112
"lib/ruby/shared/ffi/memorypointer.rb","Wayne Meissner",0.5,112
"lib/ruby/shared/ffi/platform.rb","Charles Oliver Nutter",1,56
"lib/ruby/shared/ffi/platform/i386-darwin/errno.rb","Charles Oliver Nutter",1,56
"lib/ruby/shared/ffi/platform/i386-darwin/etc.rb","Charles Oliver Nutter",1,56
"lib/ruby/shared/ffi/platform/i386-darwin/fcntl.rb","Charles Oliver Nutter",1,56
"lib/ruby/shared/ffi/platform/i386-darwin/socket.rb","Charles Oliver Nutter",1,56
"lib/ruby/shared/ffi/platform/i386-darwin/stat.rb","Charles Oliver Nutter",1,56
"lib/ruby/shared/ffi/platform/i386-darwin/sysconf.rb","Charles Oliver Nutter",1,56
"lib/ruby/shared/ffi/platform/i386-darwin/syslog.rb","Charles Oliver Nutter",1,56
"lib/ruby/shared/ffi/platform/i386-darwin/zlib.rb","Charles Oliver Nutter",1,56
"lib/ruby/shared/ffi/platform/i386-linux/errno.rb","Charles Oliver Nutter",1,56
"lib/ruby/shared/ffi/platform/i386-linux/etc.rb","Charles Oliver Nutter",1,56
"lib/ruby/shared/ffi/platform/i386-linux/fcntl.rb","Charles Oliver Nutter",1,56
"lib/ruby/shared/ffi/platform/i386-linux/socket.rb","Charles Oliver Nutter",1,56
