"Change_file","AuthorName","length","Sum"
"java/build/org/apache/derbyBuild/JiraConnector.java","Katherine Marsden",1,1
"java/build/org/apache/derbyBuild/splitmessages.java","Katherine Marsden",0.5,2
"java/build/org/apache/derbyBuild/splitmessages.java","Myrna van Lunteren",0.5,2
"java/build/org/apache/derbyPreBuild/PropertySetter.java","Richard N. Hillegas",1,5
"java/client/org/apache/derby/client/am/Agent.java","Knut Anders Hatlen",1,1
"java/client/org/apache/derby/client/am/BatchUpdateException.java","Knut Anders Hatlen",1,1
"java/client/org/apache/derby/client/am/Blob.java","Kristian Waagan",1,1
"java/client/org/apache/derby/client/am/Clob.java","Katherine Marsden",0.333333333333333,3
"java/client/org/apache/derby/client/am/Clob.java","Kristian Waagan",0.666666666666667,3
"java/client/org/apache/derby/client/am/Connection.java","Knut Anders Hatlen",1,1
"java/client/org/apache/derby/client/am/DatabaseMetaData.java","Richard N. Hillegas",1,1
"java/client/org/apache/derby/client/am/Lob.java","Kristian Waagan",1,1
"java/client/org/apache/derby/client/net/CcsidManager.java","Katherine Marsden",1,1
"java/client/org/apache/derby/client/net/EbcdicCcsidManager.java","Katherine Marsden",1,1
"java/client/org/apache/derby/client/net/NetAgent.java","Katherine Marsden",1,1
"java/client/org/apache/derby/client/net/NetConnection.java","Myrna van Lunteren",1,1
"java/client/org/apache/derby/client/net/NetConnectionReply.java","Katherine Marsden",1,1
"java/client/org/apache/derby/client/net/NetConnectionRequest.java","Katherine Marsden",1,2
"java/client/org/apache/derby/client/net/NetXAResource.java","Katherine Marsden",1,1
"java/client/org/apache/derby/client/net/Reply.java","Katherine Marsden",1,1
"java/client/org/apache/derby/client/net/Request.java","Katherine Marsden",1,1
"java/client/org/apache/derby/jdbc/ClientBaseDataSource.java","Kristian Waagan",0.666666666666667,3
"java/client/org/apache/derby/jdbc/ClientBaseDataSource.java","Richard N. Hillegas",0.333333333333333,3
"java/client/org/apache/derby/jdbc/ClientConnectionPoolDataSource.java","Kristian Waagan",1,1
"java/client/org/apache/derby/jdbc/ClientDataSource.java","Kristian Waagan",1,1
"java/client/org/apache/derby/jdbc/ClientXADataSource.java","Kristian Waagan",1,1
"java/demo/vtis/java/org/apache/derbyDemo/vtis/core/XmlVTI.java","Katherine Marsden",1,1
