"Change_file","AuthorName","length","Sum"
"builtins/src/org/apache/hive/builtins/BuiltinUtils.java","Carl Steinbach",1,1
"builtins/src/org/apache/hive/builtins/UDAFUnionMap.java","Carl Steinbach",1,1
"cli/src/java/org/apache/hadoop/hive/cli/CliDriver.java","Ashutosh Chauhan",0.2,5
"cli/src/java/org/apache/hadoop/hive/cli/CliDriver.java","John Sichi",0.2,5
"cli/src/java/org/apache/hadoop/hive/cli/CliDriver.java","Namit Jain",0.6,5
"common/src/java/org/apache/hadoop/hive/common/cli/CommonCliOptions.java","Ashutosh Chauhan",1,1
"common/src/java/org/apache/hadoop/hive/common/FileUtils.java","Carl Steinbach",1,1
"common/src/java/org/apache/hadoop/hive/common/io/CachingPrintStream.java","Namit Jain",1,2
"common/src/java/org/apache/hadoop/hive/common/metrics/Metrics.java","Ashutosh Chauhan",1,1
"common/src/java/org/apache/hadoop/hive/common/metrics/MetricsMBean.java","Ashutosh Chauhan",1,1
"common/src/java/org/apache/hadoop/hive/common/metrics/MetricsMBeanImpl.java","Ashutosh Chauhan",1,1
"common/src/java/org/apache/hadoop/hive/conf/HiveConf.java","Ashutosh Chauhan",0.357142857142857,28
"common/src/java/org/apache/hadoop/hive/conf/HiveConf.java","Carl Steinbach",0.0357142857142857,28
"common/src/java/org/apache/hadoop/hive/conf/HiveConf.java","John Sichi",0.0714285714285714,28
"common/src/java/org/apache/hadoop/hive/conf/HiveConf.java","Kevin Wilfong",0.107142857142857,28
"common/src/java/org/apache/hadoop/hive/conf/HiveConf.java","Namit Jain",0.285714285714286,28
"common/src/java/org/apache/hadoop/hive/conf/HiveConf.java","Yongqiang He",0.142857142857143,28
"common/src/test/org/apache/hadoop/hive/conf/TestHiveConf.java","John Sichi",1,2
"data/scripts/cat_error.py","Ashutosh Chauhan",0.5,2
"data/scripts/cat_error.py","Namit Jain",0.5,2
"data/scripts/cat.py","Ashutosh Chauhan",1,1
"data/scripts/dumpdata_script.py","Ashutosh Chauhan",1,1
"hbase-handler/src/java/org/apache/hadoop/hive/hbase/HBaseSerDe.java","Ashutosh Chauhan",0.666666666666667,3
"hbase-handler/src/java/org/apache/hadoop/hive/hbase/HBaseSerDe.java","Carl Steinbach",0.333333333333333,3
"hbase-handler/src/java/org/apache/hadoop/hive/hbase/HBaseStatsAggregator.java","Ashutosh Chauhan",1,1
"hbase-handler/src/java/org/apache/hadoop/hive/hbase/HBaseStatsPublisher.java","Ashutosh Chauhan",1,1
"hbase-handler/src/java/org/apache/hadoop/hive/hbase/HBaseStorageHandler.java","Ashutosh Chauhan",0.5,6
"hbase-handler/src/java/org/apache/hadoop/hive/hbase/HBaseStorageHandler.java","Carl Steinbach",0.333333333333333,6
"hbase-handler/src/java/org/apache/hadoop/hive/hbase/HBaseStorageHandler.java","Yongqiang He",0.166666666666667,6
"hbase-handler/src/java/org/apache/hadoop/hive/hbase/HiveHBaseTableInputFormat.java","Ashutosh Chauhan",0.5,6
