"Change_file","AuthorName","length","Sum"
"bin/index_gem_repository.rb","Charles Oliver Nutter",0.5,2
"bin/index_gem_repository.rb","Nick Sieger",0.5,2
"bin/jruby.rb","Nick Sieger",1,1
"bin/patch_parser.rb","Thomas Enebo",1,1
"lib/ruby/1.8/base64.rb","Charles Oliver Nutter",1,2
"lib/ruby/1.8/bigdecimal/jacobian.rb","Charles Oliver Nutter",1,1
"lib/ruby/1.8/bigdecimal/ludcmp.rb","Charles Oliver Nutter",1,1
"lib/ruby/1.8/bigdecimal/math.rb","Charles Oliver Nutter",1,1
"lib/ruby/1.8/bigdecimal/newton.rb","Charles Oliver Nutter",1,1
"lib/ruby/1.8/bigdecimal/util.rb","Charles Oliver Nutter",1,1
"lib/ruby/1.8/cgi.rb","Charles Oliver Nutter",1,1
"lib/ruby/1.8/date.rb","Charles Oliver Nutter",0.5,2
"lib/ruby/1.8/date.rb","Vladimir Sizikov",0.5,2
"lib/ruby/1.8/date/format.rb","Charles Oliver Nutter",0.5,2
"lib/ruby/1.8/date/format.rb","Thomas Enebo",0.5,2
"lib/ruby/1.8/delegate.rb","Charles Oliver Nutter",1,1
"lib/ruby/1.8/dl.rb","Charles Oliver Nutter",1,1
"lib/ruby/1.8/drb/acl.rb","Charles Oliver Nutter",1,1
"lib/ruby/1.8/drb/unix.rb","Charles Oliver Nutter",1,1
"lib/ruby/1.8/fileutils.rb","Charles Oliver Nutter",1,2
"lib/ruby/1.8/finalize.rb","MenTaLguY",1,1
"lib/ruby/1.8/generator.rb","Charles Oliver Nutter",1,1
"lib/ruby/1.8/getopts.rb","Charles Oliver Nutter",1,1
"lib/ruby/1.8/irb/completion.rb","Vladimir Sizikov",1,2
"lib/ruby/1.8/irb/init.rb","Charles Oliver Nutter",1,1
"lib/ruby/1.8/irb/locale.rb","Charles Oliver Nutter",1,1
"lib/ruby/1.8/jcode.rb","Charles Oliver Nutter",1,1
"lib/ruby/1.8/monitor.rb","Charles Oliver Nutter",0.333333333333333,3
"lib/ruby/1.8/monitor.rb","MenTaLguY",0.666666666666667,3
"lib/ruby/1.8/mutex_m.rb","MenTaLguY",1,1
"lib/ruby/1.8/net/http.rb","Charles Oliver Nutter",1,1
"lib/ruby/1.8/net/https.rb","Charles Oliver Nutter",1,1
"lib/ruby/1.8/net/imap.rb","Charles Oliver Nutter",1,1
"lib/ruby/1.8/open-uri.rb","Charles Oliver Nutter",1,1
"lib/ruby/1.8/open3.rb","Charles Oliver Nutter",1,1
"lib/ruby/1.8/optparse.rb","Charles Oliver Nutter",1,1
"lib/ruby/1.8/parsearg.rb","Charles Oliver Nutter",1,1
"lib/ruby/1.8/parsedate.rb","Charles Oliver Nutter",1,1
"lib/ruby/1.8/ping.rb","Charles Oliver Nutter",1,1
"lib/ruby/1.8/prettyprint.rb","Charles Oliver Nutter",1,1
"lib/ruby/1.8/profile.rb","Charles Oliver Nutter",1,1
"lib/ruby/1.8/pstore.rb","Charles Oliver Nutter",1,1
"lib/ruby/1.8/rational.rb","Charles Oliver Nutter",0.5,2
"lib/ruby/1.8/rational.rb","Thomas Enebo",0.5,2
"lib/ruby/1.8/rdoc/generators/ri_generator.rb","Charles Oliver Nutter",1,1
"lib/ruby/1.8/rdoc/options.rb","Charles Oliver Nutter",1,1
"lib/ruby/1.8/rdoc/parsers/parse_c.rb","Charles Oliver Nutter",1,1
"lib/ruby/1.8/rdoc/parsers/parse_rb.rb","Charles Oliver Nutter",1,1
"lib/ruby/1.8/rdoc/rdoc.rb","Charles Oliver Nutter",1,1
"lib/ruby/1.8/rdoc/ri/ri_formatter.rb","Charles Oliver Nutter",1,1
"lib/ruby/1.8/resolv.rb","MenTaLguY",1,1
"lib/ruby/1.8/rexml/attribute.rb","Charles Oliver Nutter",1,1
"lib/ruby/1.8/rexml/cdata.rb","Charles Oliver Nutter",1,1
"lib/ruby/1.8/rexml/comment.rb","Charles Oliver Nutter",1,1
"lib/ruby/1.8/rexml/doctype.rb","Charles Oliver Nutter",1,1
"lib/ruby/1.8/rexml/document.rb","Charles Oliver Nutter",1,2
"lib/ruby/1.8/rexml/dtd/dtd.rb","Charles Oliver Nutter",1,1
"lib/ruby/1.8/rexml/element.rb","Charles Oliver Nutter",1,1
"lib/ruby/1.8/rexml/encoding.rb","Charles Oliver Nutter",1,1
"lib/ruby/1.8/rexml/encodings/CP-1252.rb","Charles Oliver Nutter",1,1
"lib/ruby/1.8/rexml/encodings/ISO-8859-15.rb","Charles Oliver Nutter",1,1
"lib/ruby/1.8/rexml/encodings/UNILE.rb","Charles Oliver Nutter",1,1
"lib/ruby/1.8/rexml/encodings/UTF-16.rb","Charles Oliver Nutter",1,1
"lib/ruby/1.8/rexml/entity.rb","Charles Oliver Nutter",1,1
"lib/ruby/1.8/rexml/formatters/default.rb","Charles Oliver Nutter",1,1
"lib/ruby/1.8/rexml/formatters/pretty.rb","Charles Oliver Nutter",1,1
"lib/ruby/1.8/rexml/formatters/transitive.rb","Charles Oliver Nutter",1,1
"lib/ruby/1.8/rexml/functions.rb","Charles Oliver Nutter",1,1
"lib/ruby/1.8/rexml/instruction.rb","Charles Oliver Nutter",1,1
"lib/ruby/1.8/rexml/node.rb","Charles Oliver Nutter",1,1
"lib/ruby/1.8/rexml/parsers/baseparser.rb","Charles Oliver Nutter",1,1
"lib/ruby/1.8/rexml/parsers/sax2parser.rb","Charles Oliver Nutter",1,1
"lib/ruby/1.8/rexml/parsers/treeparser.rb","Charles Oliver Nutter",1,1
"lib/ruby/1.8/rexml/parsers/xpathparser.rb","Charles Oliver Nutter",1,1
"lib/ruby/1.8/rexml/rexml.rb","Charles Oliver Nutter",1,1
"lib/ruby/1.8/rexml/sax2listener.rb","Charles Oliver Nutter",1,1
"lib/ruby/1.8/rexml/source.rb","Charles Oliver Nutter",1,1
"lib/ruby/1.8/rexml/text.rb","Charles Oliver Nutter",1,1
"lib/ruby/1.8/rexml/xmldecl.rb","Charles Oliver Nutter",1,1
"lib/ruby/1.8/rexml/xpath_parser.rb","Charles Oliver Nutter",1,1
"lib/ruby/1.8/rexml/xpath.rb","Charles Oliver Nutter",1,1
"lib/ruby/1.8/rinda/tuplespace.rb","Charles Oliver Nutter",1,1
"lib/ruby/1.8/rss/0.9.rb","Charles Oliver Nutter",1,1
"lib/ruby/1.8/set.rb","Charles Oliver Nutter",1,1
"lib/ruby/1.8/shell/process-controller.rb","Charles Oliver Nutter",1,1
"lib/ruby/1.8/singleton.rb","MenTaLguY",1,3
"lib/ruby/1.8/sync.rb","Charles Oliver Nutter",0.5,2
"lib/ruby/1.8/sync.rb","MenTaLguY",0.5,2
"lib/ruby/1.8/tempfile.rb","MenTaLguY",1,2
"lib/ruby/1.8/test/unit/autorunner.rb","Charles Oliver Nutter",1,1
"lib/ruby/1.8/test/unit/collector/dir.rb","Charles Oliver Nutter",1,1
"lib/ruby/1.8/test/unit/testcase.rb","Charles Oliver Nutter",1,1
"lib/ruby/1.8/test/unit/ui/console/testrunner.rb","Ola Bini",1,1
"lib/ruby/1.8/thread.rb","Charles Oliver Nutter",1,1
"lib/ruby/1.8/time.rb","Charles Oliver Nutter",0.5,2
"lib/ruby/1.8/time.rb","Thomas Enebo",0.5,2
"lib/ruby/1.8/timeout.rb","Charles Oliver Nutter",0.333333333333333,3
"lib/ruby/1.8/timeout.rb","MenTaLguY",0.666666666666667,3
"lib/ruby/1.8/tmpdir.rb","Charles Oliver Nutter",1,1
"lib/ruby/1.8/uri/common.rb","Charles Oliver Nutter",1,1
"lib/ruby/1.8/uri/generic.rb","Charles Oliver Nutter",1,1
"lib/ruby/1.8/uri/http.rb","Charles Oliver Nutter",1,1
"lib/ruby/1.8/uri/https.rb","Charles Oliver Nutter",1,1
"lib/ruby/1.8/uri/mailto.rb","Charles Oliver Nutter",1,1
"lib/ruby/1.8/webrick/cookie.rb","Charles Oliver Nutter",1,1
"lib/ruby/1.8/xmlrpc/client.rb","Charles Oliver Nutter",1,1
"lib/ruby/1.8/xmlrpc/create.rb","Charles Oliver Nutter",1,1
"lib/ruby/site_ruby/1.8/builtin/java/ast.rb","Charles Oliver Nutter",1,2
"lib/ruby/site_ruby/1.8/builtin/java/collections.rb","Charles Oliver Nutter",0.5,2
