"Change_file","AuthorName","length","Sum"
"activemq-console/src/main/java/org/apache/activemq/console/command/AbstractAmqCommand.java","Hiram R. Chirino",1,1
"activemq-console/src/main/java/org/apache/activemq/console/command/AbstractCommand.java","Adrian T. Co",0.5,2
"activemq-console/src/main/java/org/apache/activemq/console/command/AbstractCommand.java","Hiram R. Chirino",0.5,2
"activemq-console/src/main/java/org/apache/activemq/console/command/AbstractJmxCommand.java","Hiram R. Chirino",1,1
"activemq-console/src/main/java/org/apache/activemq/console/command/AmqBrowseCommand.java","Hiram R. Chirino",1,1
"activemq-console/src/main/java/org/apache/activemq/console/command/BrowseCommand.java","Hiram R. Chirino",1,1
"activemq-console/src/main/java/org/apache/activemq/console/command/BstatCommand.java","Hiram R. Chirino",1,1
"activemq-console/src/main/java/org/apache/activemq/console/command/Command.java","Hiram R. Chirino",1,1
"activemq-console/src/main/java/org/apache/activemq/console/command/ListCommand.java","Hiram R. Chirino",1,1
"activemq-console/src/main/java/org/apache/activemq/console/command/PurgeCommand.java","Hiram R. Chirino",1,1
"activemq-console/src/main/java/org/apache/activemq/console/command/QueryCommand.java","Hiram R. Chirino",1,1
"activemq-console/src/main/java/org/apache/activemq/console/command/ShellCommand.java","Hiram R. Chirino",1,1
"activemq-console/src/main/java/org/apache/activemq/console/command/ShutdownCommand.java","Hiram R. Chirino",0.5,2
"activemq-console/src/main/java/org/apache/activemq/console/command/ShutdownCommand.java","Robert Davies",0.5,2
"activemq-console/src/main/java/org/apache/activemq/console/command/StartCommand.java","Hiram R. Chirino",1,1
"activemq-console/src/main/java/org/apache/activemq/console/ConsoleCommandHandler.java","Hiram R. Chirino",1,1
"activemq-console/src/main/java/org/apache/activemq/console/filter/AbstractQueryFilter.java","Hiram R. Chirino",1,1
"activemq-console/src/main/java/org/apache/activemq/console/filter/AmqMessagesQueryFilter.java","Hiram R. Chirino",1,1
"activemq-console/src/main/java/org/apache/activemq/console/filter/GroupPropertiesViewFilter.java","Hiram R. Chirino",1,1
"activemq-console/src/main/java/org/apache/activemq/console/filter/MapTransformFilter.java","Hiram R. Chirino",1,1
"activemq-console/src/main/java/org/apache/activemq/console/filter/MBeansAttributeQueryFilter.java","Hiram R. Chirino",1,1
"activemq-console/src/main/java/org/apache/activemq/console/filter/MBeansObjectNameQueryFilter.java","Hiram R. Chirino",1,1
"activemq-console/src/main/java/org/apache/activemq/console/filter/MBeansRegExQueryFilter.java","Hiram R. Chirino",1,1
"activemq-console/src/main/java/org/apache/activemq/console/filter/MessagesQueryFilter.java","Hiram R. Chirino",1,1
"activemq-console/src/main/java/org/apache/activemq/console/filter/PropertiesViewFilter.java","Hiram R. Chirino",1,1
"activemq-console/src/main/java/org/apache/activemq/console/filter/QueryFilter.java","Hiram R. Chirino",1,1
"activemq-console/src/main/java/org/apache/activemq/console/filter/RegExQueryFilter.java","Hiram R. Chirino",1,1
"activemq-console/src/main/java/org/apache/activemq/console/filter/ResultTransformFilter.java","Hiram R. Chirino",1,1
"activemq-console/src/main/java/org/apache/activemq/console/filter/StubQueryFilter.java","Hiram R. Chirino",1,1
"activemq-console/src/main/java/org/apache/activemq/console/filter/WildcardToMsgSelectorTransformFilter.java","Hiram R. Chirino",0.5,2
"activemq-console/src/main/java/org/apache/activemq/console/filter/WildcardToMsgSelectorTransformFilter.java","Robert Davies",0.5,2
"activemq-console/src/main/java/org/apache/activemq/console/filter/WildcardToRegExTransformFilter.java","Hiram R. Chirino",0.5,2
"activemq-console/src/main/java/org/apache/activemq/console/filter/WildcardToRegExTransformFilter.java","Robert Davies",0.5,2
"activemq-console/src/main/java/org/apache/activemq/console/filter/WildcardTransformFilter.java","Hiram R. Chirino",1,1
"activemq-console/src/main/java/org/apache/activemq/console/formatter/CommandShellOutputFormatter.java","Hiram R. Chirino",0.5,2
"activemq-console/src/main/java/org/apache/activemq/console/formatter/CommandShellOutputFormatter.java","Jonas B. Lim",0.5,2
"activemq-console/src/main/java/org/apache/activemq/console/formatter/GlobalWriter.java","Hiram R. Chirino",1,1
"activemq-console/src/main/java/org/apache/activemq/console/formatter/OutputFormatter.java","Hiram R. Chirino",1,1
