"Change_file","AuthorName","length","Sum"
"camel-core/src/main/java/org/apache/camel/api/management/JmxNotificationBroadcasterAware.java","Christian Schneider",1,1
"camel-core/src/main/java/org/apache/camel/api/management/ManagedAttribute.java","Christian Schneider",0.25,4
"camel-core/src/main/java/org/apache/camel/api/management/ManagedAttribute.java","Claus Ibsen",0.75,4
"camel-core/src/main/java/org/apache/camel/api/management/ManagedInstance.java","Christian Schneider",1,1
"camel-core/src/main/java/org/apache/camel/api/management/ManagedNotification.java","Christian Schneider",0.2,5
"camel-core/src/main/java/org/apache/camel/api/management/ManagedNotification.java","Claus Ibsen",0.6,5
"camel-core/src/main/java/org/apache/camel/api/management/ManagedNotification.java","J. Daniel Kulp",0.2,5
"camel-core/src/main/java/org/apache/camel/api/management/ManagedNotifications.java","Christian Schneider",0.2,5
"camel-core/src/main/java/org/apache/camel/api/management/ManagedNotifications.java","Claus Ibsen",0.6,5
"camel-core/src/main/java/org/apache/camel/api/management/ManagedNotifications.java","J. Daniel Kulp",0.2,5
"camel-core/src/main/java/org/apache/camel/api/management/ManagedOperation.java","Christian Schneider",0.25,4
"camel-core/src/main/java/org/apache/camel/api/management/ManagedOperation.java","Claus Ibsen",0.75,4
"camel-core/src/main/java/org/apache/camel/api/management/ManagedResource.java","Christian Schneider",0.25,4
"camel-core/src/main/java/org/apache/camel/api/management/ManagedResource.java","Claus Ibsen",0.75,4
"camel-core/src/main/java/org/apache/camel/api/management/mbean/ManagedBrowsableEndpointMBean.java","Claus Ibsen",1,2
"camel-core/src/main/java/org/apache/camel/api/management/mbean/ManagedCamelContextMBean.java","Claus Ibsen",0.5,2
"camel-core/src/main/java/org/apache/camel/api/management/mbean/ManagedCamelContextMBean.java","Willem Ning Jiang",0.5,2
"camel-core/src/main/java/org/apache/camel/api/management/mbean/ManagedComponentMBean.java","Claus Ibsen",0.5,2
"camel-core/src/main/java/org/apache/camel/api/management/mbean/ManagedComponentMBean.java","Willem Ning Jiang",0.5,2
"camel-core/src/main/java/org/apache/camel/api/management/mbean/ManagedConsumerCacheMBean.java","Claus Ibsen",1,2
"camel-core/src/main/java/org/apache/camel/api/management/mbean/ManagedConsumerMBean.java","Claus Ibsen",0.666666666666667,3
"camel-core/src/main/java/org/apache/camel/api/management/mbean/ManagedConsumerMBean.java","Willem Ning Jiang",0.333333333333333,3
"camel-core/src/main/java/org/apache/camel/api/management/mbean/ManagedCounterMBean.java","Claus Ibsen",1,1
"camel-core/src/main/java/org/apache/camel/api/management/mbean/ManagedDelayerMBean.java","Claus Ibsen",1,2
"camel-core/src/main/java/org/apache/camel/api/management/mbean/ManagedEndpointMBean.java","Claus Ibsen",0.666666666666667,3
"camel-core/src/main/java/org/apache/camel/api/management/mbean/ManagedEndpointMBean.java","Willem Ning Jiang",0.333333333333333,3
"camel-core/src/main/java/org/apache/camel/api/management/mbean/ManagedEndpointRegistryMBean.java","Claus Ibsen",1,2
"camel-core/src/main/java/org/apache/camel/api/management/mbean/ManagedErrorHandlerMBean.java","Claus Ibsen",0.5,2
"camel-core/src/main/java/org/apache/camel/api/management/mbean/ManagedErrorHandlerMBean.java","Willem Ning Jiang",0.5,2
"camel-core/src/main/java/org/apache/camel/api/management/mbean/ManagedPerformanceCounterMBean.java","Claus Ibsen",1,2
"camel-core/src/main/java/org/apache/camel/api/management/mbean/ManagedProcessorMBean.java","Claus Ibsen",0.666666666666667,3
"camel-core/src/main/java/org/apache/camel/api/management/mbean/ManagedProcessorMBean.java","Willem Ning Jiang",0.333333333333333,3
