"File","Author","NumCommits"
"metastore/scripts/upgrade/mysql","Kevin Wilfong",NA
"metastore/src/gen-py","Kevin Wilfong",NA
"metastore/src/gen/thrift/gen-cpp","Kevin Wilfong",NA
"metastore/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api","Kevin Wilfong",NA
"metastore/src/gen/thrift/gen-php","Kevin Wilfong",NA
"metastore/src/gen/thrift/gen-php/hive_metastore","Kevin Wilfong",NA
"metastore/src/gen/thrift/gen-py","Kevin Wilfong",NA
"metastore/src/gen/thrift/gen-py/hive_metastore","Kevin Wilfong",NA
"metastore/src/gen/thrift/gen-rb","Kevin Wilfong",NA
"metastore/src/java/org/apache/hadoop/hive/metastore","Kevin Wilfong",NA
"metastore/src/java/org/apache/hadoop/hive/metastore/events","Kevin Wilfong",NA
"metastore/src/java/org/apache/hadoop/hive/metastore/hooks","Kevin Wilfong",NA
"metastore/src/java/org/apache/hadoop/hive/metastore/parser","Kevin Wilfong",NA
"metastore/src/model","Kevin Wilfong",NA
"metastore/src/model/org/apache/hadoop/hive/metastore/model","Kevin Wilfong",NA
"metastore/src/test/org/apache/hadoop/hive/metastore","Kevin Wilfong",1
"ql","Kevin Wilfong",NA
"ql/if","Kevin Wilfong",NA
"ql/src/gen/thrift/gen-py","Kevin Wilfong",NA
"ql/src/java/conf","Kevin Wilfong",NA
"ql/src/java/org/apache/hadoop/hive/ql","Kevin Wilfong",NA
"ql/src/java/org/apache/hadoop/hive/ql/exec","Kevin Wilfong",1
"ql/src/java/org/apache/hadoop/hive/ql/exec/errors","Kevin Wilfong",NA
"ql/src/java/org/apache/hadoop/hive/ql/exec/persistence","Kevin Wilfong",NA
"ql/src/java/org/apache/hadoop/hive/ql/history","Kevin Wilfong",NA
"ql/src/java/org/apache/hadoop/hive/ql/hooks","Kevin Wilfong",1
"ql/src/java/org/apache/hadoop/hive/ql/index","Kevin Wilfong",NA
"ql/src/java/org/apache/hadoop/hive/ql/index/compact","Kevin Wilfong",NA
"ql/src/java/org/apache/hadoop/hive/ql/io","Kevin Wilfong",NA
"ql/src/java/org/apache/hadoop/hive/ql/io/rcfile/merge","Kevin Wilfong",NA
"ql/src/java/org/apache/hadoop/hive/ql/log","Kevin Wilfong",NA
"ql/src/java/org/apache/hadoop/hive/ql/metadata","Kevin Wilfong",NA
"ql/src/java/org/apache/hadoop/hive/ql/metadata/formatting","Kevin Wilfong",NA
"ql/src/java/org/apache/hadoop/hive/ql/optimizer","Kevin Wilfong",NA
"ql/src/java/org/apache/hadoop/hive/ql/optimizer/index","Kevin Wilfong",NA
"ql/src/java/org/apache/hadoop/hive/ql/optimizer/lineage","Kevin Wilfong",NA
"ql/src/java/org/apache/hadoop/hive/ql/optimizer/physical","Kevin Wilfong",NA
"ql/src/java/org/apache/hadoop/hive/ql/optimizer/unionproc","Kevin Wilfong",NA
"ql/src/java/org/apache/hadoop/hive/ql/parse","Kevin Wilfong",2
"ql/src/java/org/apache/hadoop/hive/ql/plan","Kevin Wilfong",1
"ql/src/java/org/apache/hadoop/hive/ql/ppd","Kevin Wilfong",NA
"ql/src/java/org/apache/hadoop/hive/ql/processors","Kevin Wilfong",NA
"ql/src/java/org/apache/hadoop/hive/ql/security/authorization","Kevin Wilfong",NA
"ql/src/java/org/apache/hadoop/hive/ql/session","Kevin Wilfong",NA
"ql/src/java/org/apache/hadoop/hive/ql/stats/jdbc","Kevin Wilfong",NA
"ql/src/java/org/apache/hadoop/hive/ql/udf","Kevin Wilfong",1
"ql/src/java/org/apache/hadoop/hive/ql/udf/generic","Kevin Wilfong",NA
"ql/src/test/org/apache/hadoop/hive/ql","Kevin Wilfong",NA
"ql/src/test/org/apache/hadoop/hive/ql/exec","Kevin Wilfong",NA
"ql/src/test/org/apache/hadoop/hive/ql/history","Kevin Wilfong",NA
"ql/src/test/org/apache/hadoop/hive/ql/hooks","Kevin Wilfong",NA
"ql/src/test/org/apache/hadoop/hive/ql/io","Kevin Wilfong",NA
"ql/src/test/org/apache/hadoop/hive/ql/metadata","Kevin Wilfong",NA
"ql/src/test/org/apache/hadoop/hive/ql/plan","Kevin Wilfong",NA
"ql/src/test/queries/clientnegative","Kevin Wilfong",NA
"ql/src/test/queries/clientpositive","Kevin Wilfong",1
"ql/src/test/queries/negative","Kevin Wilfong",NA
"ql/src/test/results/clientnegative","Kevin Wilfong",1
"ql/src/test/results/clientpositive","Kevin Wilfong",2
"ql/src/test/results/compiler/errors","Kevin Wilfong",NA
"ql/src/test/results/compiler/plan","Kevin Wilfong",NA
"ql/src/test/scripts","Kevin Wilfong",NA
"ql/src/test/templates","Kevin Wilfong",NA
"serde/if","Kevin Wilfong",NA
"serde/if/test","Kevin Wilfong",NA
"serde/src/gen-java/org/apache/hadoop/hive/serde/test","Kevin Wilfong",NA
"serde/src/gen-py","Kevin Wilfong",NA
"serde/src/gen/thrift/gen-py","Kevin Wilfong",NA
"serde/src/java/org/apache/hadoop/hive/serde2","Kevin Wilfong",NA
"serde/src/java/org/apache/hadoop/hive/serde2/columnar","Kevin Wilfong",NA
"serde/src/java/org/apache/hadoop/hive/serde2/dynamic_type","Kevin Wilfong",NA
"serde/src/java/org/apache/hadoop/hive/serde2/io","Kevin Wilfong",NA
"serde/src/java/org/apache/hadoop/hive/serde2/lazy","Kevin Wilfong",NA
"serde/src/java/org/apache/hadoop/hive/serde2/lazybinary","Kevin Wilfong",NA
