"File","Author","NumCommits"
"","Namit Jain",104
"ant","Namit Jain",1
"ant/src/org/apache/hadoop/hive/ant","Namit Jain",1
"bin","Namit Jain",2
"bin/ext","Namit Jain",2
"cli","Namit Jain",NA
"cli/src/java/org/apache/hadoop/hive/cli","Namit Jain",NA
"common","Namit Jain",NA
"common/src/java/org/apache/hadoop/hive/conf","Namit Jain",9
"conf","Namit Jain",11
"contrib","Namit Jain",3
"contrib/src/java/org/apache/hadoop/hive/contrib/genericudf/example","Namit Jain",1
"contrib/src/java/org/apache/hadoop/hive/contrib/serde2","Namit Jain",NA
"contrib/src/java/org/apache/hadoop/hive/contrib/util/typedbytes","Namit Jain",NA
"contrib/src/test/queries/clientpositive","Namit Jain",1
"contrib/src/test/results/clientnegative","Namit Jain",NA
"contrib/src/test/results/clientpositive","Namit Jain",3
"data/conf","Namit Jain",1
"eclipse-templates","Namit Jain",1
"hwi","Namit Jain",3
"hwi/src/java/org/apache/hadoop/hive/hwi","Namit Jain",2
"hwi/src/test/org/apache/hadoop/hive/hwi","Namit Jain",3
"hwi/web","Namit Jain",1
"jdbc/src/java/org/apache/hadoop/hive/jdbc","Namit Jain",2
"jdbc/src/test/org/apache/hadoop/hive/jdbc","Namit Jain",1
"lib","Namit Jain",NA
"metastore","Namit Jain",1
"metastore/if","Namit Jain",NA
"metastore/src/gen-cpp","Namit Jain",NA
"metastore/src/gen-javabean/org/apache/hadoop/hive/metastore/api","Namit Jain",NA
"metastore/src/gen-php","Namit Jain",NA
"metastore/src/gen-py/hive_metastore","Namit Jain",NA
"metastore/src/java/org/apache/hadoop/hive/metastore","Namit Jain",5
"metastore/src/test/org/apache/hadoop/hive/metastore","Namit Jain",NA
"odbc","Namit Jain",NA
"odbc/src/cpp","Namit Jain",NA
"ql","Namit Jain",2
"ql/if","Namit Jain",2
"ql/src/gen-javabean/org/apache/hadoop/hive/ql/plan/api","Namit Jain",3
"ql/src/gen-php","Namit Jain",2
"ql/src/gen-py/queryplan","Namit Jain",2
"ql/src/java/org/apache/hadoop/hive/ql","Namit Jain",5
"ql/src/java/org/apache/hadoop/hive/ql/exec","Namit Jain",31
"ql/src/java/org/apache/hadoop/hive/ql/exec/persistence","Namit Jain",12
"ql/src/java/org/apache/hadoop/hive/ql/history","Namit Jain",NA
"ql/src/java/org/apache/hadoop/hive/ql/hooks","Namit Jain",NA
"ql/src/java/org/apache/hadoop/hive/ql/io","Namit Jain",6
"ql/src/java/org/apache/hadoop/hive/ql/metadata","Namit Jain",6
"ql/src/java/org/apache/hadoop/hive/ql/optimizer","Namit Jain",9
"ql/src/java/org/apache/hadoop/hive/ql/optimizer/ppr","Namit Jain",4
"ql/src/java/org/apache/hadoop/hive/ql/optimizer/unionproc","Namit Jain",NA
"ql/src/java/org/apache/hadoop/hive/ql/parse","Namit Jain",25
"ql/src/java/org/apache/hadoop/hive/ql/plan","Namit Jain",16
"ql/src/java/org/apache/hadoop/hive/ql/ppd","Namit Jain",1
"ql/src/java/org/apache/hadoop/hive/ql/processors","Namit Jain",1
"ql/src/java/org/apache/hadoop/hive/ql/session","Namit Jain",NA
"ql/src/java/org/apache/hadoop/hive/ql/udf","Namit Jain",7
"ql/src/java/org/apache/hadoop/hive/ql/udf/generic","Namit Jain",5
"ql/src/java/org/apache/hadoop/hive/ql/util/jdbm","Namit Jain",1
"ql/src/java/org/apache/hadoop/hive/ql/util/jdbm/recman","Namit Jain",1
"ql/src/java/org/apache/hadoop/hive/ql/util/typedbytes","Namit Jain",NA
"ql/src/test/org/apache/hadoop/hive/ql","Namit Jain",4
"ql/src/test/org/apache/hadoop/hive/ql/exec","Namit Jain",4
"ql/src/test/org/apache/hadoop/hive/ql/hooks","Namit Jain",NA
"ql/src/test/org/apache/hadoop/hive/ql/io","Namit Jain",1
"ql/src/test/org/apache/hadoop/hive/ql/plan","Namit Jain",NA
"ql/src/test/org/apache/hadoop/hive/ql/udf","Namit Jain",1
