"File","Author","NumCommits"
"","Carl Steinbach",18
"ant","Carl Steinbach",NA
"ant/src/org/apache/hadoop/hive/ant","Carl Steinbach",1
"bin","Carl Steinbach",NA
"bin/ext","Carl Steinbach",1
"bin/ext/util","Carl Steinbach",NA
"cli","Carl Steinbach",1
"cli/src/java/org/apache/hadoop/hive/cli","Carl Steinbach",3
"common","Carl Steinbach",1
"common/src/java/conf","Carl Steinbach",2
"common/src/java/org/apache/hadoop/hive/common","Carl Steinbach",NA
"common/src/java/org/apache/hadoop/hive/conf","Carl Steinbach",3
"conf","Carl Steinbach",NA
"contrib","Carl Steinbach",1
"contrib/src/java/org/apache/hadoop/hive/contrib/fileformat/base64","Carl Steinbach",1
"contrib/src/java/org/apache/hadoop/hive/contrib/metastore/hooks","Carl Steinbach",NA
"contrib/src/java/org/apache/hadoop/hive/contrib/serde2","Carl Steinbach",1
"contrib/src/java/org/apache/hadoop/hive/contrib/serde2/s3","Carl Steinbach",1
"contrib/src/java/org/apache/hadoop/hive/contrib/udf","Carl Steinbach",1
"contrib/src/java/org/apache/hadoop/hive/contrib/util/typedbytes","Carl Steinbach",1
"contrib/src/test/queries/clientpositive","Carl Steinbach",1
"contrib/src/test/results/clientnegative","Carl Steinbach",NA
"contrib/src/test/results/clientpositive","Carl Steinbach",1
"data/conf","Carl Steinbach",NA
"data/files","Carl Steinbach",NA
"docs/xdocs/language_manual","Carl Steinbach",NA
"eclipse-templates","Carl Steinbach",NA
"hbase-handler","Carl Steinbach",1
"hbase-handler/src/java/org/apache/hadoop/hive/hbase","Carl Steinbach",NA
"hbase-handler/src/test/queries","Carl Steinbach",NA
"hbase-handler/src/test/results","Carl Steinbach",NA
"hbase-handler/src/test/templates","Carl Steinbach",1
"hwi","Carl Steinbach",NA
"hwi/src/java/org/apache/hadoop/hive/hwi","Carl Steinbach",1
"hwi/src/test/org/apache/hadoop/hive/hwi","Carl Steinbach",NA
"hwi/web","Carl Steinbach",1
"hwi/web/WEB-INF","Carl Steinbach",NA
"ivy","Carl Steinbach",NA
"jdbc/src/java/org/apache/hadoop/hive/jdbc","Carl Steinbach",7
"jdbc/src/test/org/apache/hadoop/hive/jdbc","Carl Steinbach",5
"lib","Carl Steinbach",NA
"metastore","Carl Steinbach",1
"metastore/if","Carl Steinbach",3
"metastore/scripts","Carl Steinbach",NA
"metastore/scripts/upgrade/derby","Carl Steinbach",NA
"metastore/scripts/upgrade/mysql","Carl Steinbach",NA
"metastore/src/gen/thrift/gen-cpp","Carl Steinbach",3
"metastore/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api","Carl Steinbach",3
"metastore/src/gen/thrift/gen-php/hive_metastore","Carl Steinbach",3
"metastore/src/gen/thrift/gen-py/hive_metastore","Carl Steinbach",3
"metastore/src/gen/thrift/gen-rb","Carl Steinbach",3
"metastore/src/java/org/apache/hadoop/hive/metastore","Carl Steinbach",9
"metastore/src/java/org/apache/hadoop/hive/metastore/parser","Carl Steinbach",NA
"metastore/src/model","Carl Steinbach",1
"metastore/src/model/org/apache/hadoop/hive/metastore/model","Carl Steinbach",NA
"metastore/src/test/org/apache/hadoop/hive/metastore","Carl Steinbach",4
"ql","Carl Steinbach",1
"ql/src/java/org/apache/hadoop/hive/ql","Carl Steinbach",NA
"ql/src/java/org/apache/hadoop/hive/ql/exec","Carl Steinbach",10
"ql/src/java/org/apache/hadoop/hive/ql/exec/persistence","Carl Steinbach",NA
"ql/src/java/org/apache/hadoop/hive/ql/history","Carl Steinbach",NA
"ql/src/java/org/apache/hadoop/hive/ql/hooks","Carl Steinbach",NA
"ql/src/java/org/apache/hadoop/hive/ql/index","Carl Steinbach",NA
"ql/src/java/org/apache/hadoop/hive/ql/index/bitmap","Carl Steinbach",NA
"ql/src/java/org/apache/hadoop/hive/ql/index/compact","Carl Steinbach",NA
"ql/src/java/org/apache/hadoop/hive/ql/io","Carl Steinbach",3
"ql/src/java/org/apache/hadoop/hive/ql/io/rcfile/merge","Carl Steinbach",NA
"ql/src/java/org/apache/hadoop/hive/ql/lib","Carl Steinbach",NA
"ql/src/java/org/apache/hadoop/hive/ql/lockmgr","Carl Steinbach",NA
"ql/src/java/org/apache/hadoop/hive/ql/lockmgr/zookeeper","Carl Steinbach",NA
"ql/src/java/org/apache/hadoop/hive/ql/metadata","Carl Steinbach",2
"ql/src/java/org/apache/hadoop/hive/ql/optimizer","Carl Steinbach",NA
"ql/src/java/org/apache/hadoop/hive/ql/optimizer/lineage","Carl Steinbach",NA
"ql/src/java/org/apache/hadoop/hive/ql/optimizer/physical","Carl Steinbach",NA
"ql/src/java/org/apache/hadoop/hive/ql/optimizer/physical/index","Carl Steinbach",NA
"ql/src/java/org/apache/hadoop/hive/ql/optimizer/ppr","Carl Steinbach",NA
"ql/src/java/org/apache/hadoop/hive/ql/optimizer/unionproc","Carl Steinbach",NA
"ql/src/java/org/apache/hadoop/hive/ql/parse","Carl Steinbach",7
"ql/src/java/org/apache/hadoop/hive/ql/plan","Carl Steinbach",3
"ql/src/java/org/apache/hadoop/hive/ql/ppd","Carl Steinbach",NA
"ql/src/java/org/apache/hadoop/hive/ql/processors","Carl Steinbach",NA
"ql/src/java/org/apache/hadoop/hive/ql/security/authorization","Carl Steinbach",1
"ql/src/java/org/apache/hadoop/hive/ql/session","Carl Steinbach",2
"ql/src/java/org/apache/hadoop/hive/ql/stats","Carl Steinbach",NA
"ql/src/java/org/apache/hadoop/hive/ql/stats/jdbc","Carl Steinbach",NA
"ql/src/java/org/apache/hadoop/hive/ql/tools","Carl Steinbach",NA
"ql/src/java/org/apache/hadoop/hive/ql/udf","Carl Steinbach",2
"ql/src/java/org/apache/hadoop/hive/ql/udf/generic","Carl Steinbach",1
"ql/src/test/org/apache/hadoop/hive/ql","Carl Steinbach",3
"ql/src/test/org/apache/hadoop/hive/ql/exec","Carl Steinbach",1
"ql/src/test/org/apache/hadoop/hive/ql/history","Carl Steinbach",1
"ql/src/test/org/apache/hadoop/hive/ql/hooks","Carl Steinbach",NA
"ql/src/test/org/apache/hadoop/hive/ql/io","Carl Steinbach",NA
"ql/src/test/org/apache/hadoop/hive/ql/metadata","Carl Steinbach",NA
"ql/src/test/org/apache/hadoop/hive/ql/security","Carl Steinbach",NA
"ql/src/test/org/apache/hadoop/hive/serde2","Carl Steinbach",NA
"ql/src/test/queries/clientnegative","Carl Steinbach",1
"ql/src/test/queries/clientpositive","Carl Steinbach",7
"ql/src/test/results/clientnegative","Carl Steinbach",1
"ql/src/test/results/clientpositive","Carl Steinbach",8
"ql/src/test/results/compiler/errors","Carl Steinbach",1
"ql/src/test/results/compiler/parse","Carl Steinbach",NA
"ql/src/test/results/compiler/plan","Carl Steinbach",NA
"ql/src/test/templates","Carl Steinbach",1
"serde","Carl Steinbach",NA
"serde/src/java/org/apache/hadoop/hive/serde2","Carl Steinbach",1
"serde/src/java/org/apache/hadoop/hive/serde2/binarysortable","Carl Steinbach",1
"serde/src/java/org/apache/hadoop/hive/serde2/columnar","Carl Steinbach",NA
"serde/src/java/org/apache/hadoop/hive/serde2/dynamic_type","Carl Steinbach",2
"serde/src/java/org/apache/hadoop/hive/serde2/lazy","Carl Steinbach",1
"serde/src/java/org/apache/hadoop/hive/serde2/lazy/objectinspector","Carl Steinbach",NA
