OWN_COMMIT,MAJOR_COMMIT,DDEV,ADEV,Added_lines,COMM,Del_lines,CountClassCoupled,AvgLine,AvgLineCode,CountOutput_Max,CountOutput_Mean,RatioCommentToCode,CountStmtExe,CountLineCodeExe,CountDeclMethodPublic,SumCyclomaticStrict,SumCyclomaticModified,SumCyclomatic,CountDeclFunction,CountDeclInstanceMethod,CountDeclMethod,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,SumEssential,CountSemicolon,CountStmt,CountStmtDecl,CountInput_Max,CountInput_Mean,PercentLackOfCohesion,CountPath_Max,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxNesting_Max,MaxNesting_Mean,CountPath_Mean,CountLineComment,CountDeclInstanceVariable,MAJOR_LINE,CountOutput_Min,MaxInheritanceTree,CountInput_Min,CountClassBase,AvgLineComment,OWN_LINE,MINOR_LINE,CountDeclMethodProtected,CountDeclClassVariable,CountDeclMethodPrivate,AvgLineBlank,CountDeclClass,CountClassDerived,CountDeclClassMethod,CountDeclMethodDefault,AvgEssential,CountPath_Min,MaxNesting_Min,MINOR_COMMIT
33.72615252887171,33.72615252887171,33.72615252887171,8.337867909807137,8.337867909807137,8.337867909807137,8.337867909807137,6.233341838429018,0.0,0.0,0.0,0.0,8.18093175246267,8.18093175246267,8.18093175246267,4.851985947227357,4.851985947227357,4.851985947227357,4.851985947227357,4.851985947227357,4.851985947227357,4.851985947227357,4.851985947227357,4.851985947227357,4.851985947227357,4.851985947227357,4.851985947227357,4.851985947227357,4.851985947227357,4.851985947227357,4.231111266266414,4.231111266266414,3.1734188427847183,1.0587135537858072,1.0587135537858072,1.0587135537858072,1.0587135537858072,1.0587135537858072,1.0587135537858072,1.0587135537858072,1.0587135537858072,1.0587135537858072,1.0587135537858072,3.103771040026247,3.1509589714375315,0.853215319034151,2.4553815834862887,2.8517110407175834,1.846123230797514,1.6910268137335018,3.103771040026247,5.873305320107968,5.873305320107968,1.6374911311629925,1.2324099959631691,0.7213994945408084,1.0443958287087594,0.5160734625320559,1.0959314570452503,0.5678431401412208,1.0480018921447691,0.32004818255574025,0.19738845622961548,0.19738845622961548,0.0
22.836507051214696,22.836507051214696,22.836507051214696,22.836507051214696,22.836507051214696,22.836507051214696,22.836507051214696,5.041580309911051,7.666538515791619,7.666538515791619,7.666538515791619,7.666538515791619,12.008035212546602,12.008035212546602,12.008035212546602,6.454321618906894,6.454321618906894,6.454321618906894,6.454321618906894,6.454321618906894,6.454321618906894,6.454321618906894,6.454321618906894,6.454321618906894,6.454321618906894,6.454321618906894,6.454321618906894,6.454321618906894,6.454321618906894,6.454321618906894,5.429673073290874,5.429673073290874,5.9807304287642795,1.3253755210663585,1.3253755210663585,1.3253755210663585,1.3253755210663585,1.3253755210663585,1.3253755210663585,1.3253755210663585,1.3253755210663585,1.3253755210663585,1.3253755210663585,1.8877468556262804,4.694282454922457,1.5058714460537332,2.4199428652429766,2.315155654687363,1.7708219543804793,1.7219904597190399,1.8877468556262804,7.469341601494975,7.469341601494975,2.087888654373749,1.601133507151532,0.8786884500361778,1.303815550434134,0.8367797105133347,0.9149618472866151,0.670577493585866,0.776811591079241,0.30552350663013855,0.09590466528953033,0.09590466528953033,0.0
23.591318250510966,8.225348065841596,8.225348065841596,8.225348065841596,8.225348065841596,8.225348065841596,8.225348065841596,7.183428653829487,0.0,0.0,0.0,0.0,6.704826183455181,6.704826183455181,6.704826183455181,6.704826183455181,6.704826183455181,6.704826183455181,6.704826183455181,6.704826183455181,6.704826183455181,6.704826183455181,6.704826183455181,6.704826183455181,6.704826183455181,6.704826183455181,6.704826183455181,6.704826183455181,6.704826183455181,6.704826183455181,0.0,0.0,4.039549568654097,1.3963845473939827,1.3963845473939827,1.3963845473939827,1.3963845473939827,1.3963845473939827,1.3963845473939827,1.3963845473939827,1.3963845473939827,1.3963845473939827,1.3963845473939827,7.285123779185171,4.039549568654097,4.17204844601606,3.3176392716003513,4.436241385030489,3.622332451994037,2.1147132334348275,2.058630381948638,8.77163619229366,8.77163619229366,3.1738360102388627,1.5253428461479386,0.7848763093064759,1.7584539589134844,1.7798395147127481,1.5216507078811414,1.1423925949273757,0.6430021161510737,0.47072014597115175,0.19936570115642624,0.19936570115642624,0.08129968340477912
27.72090096720748,27.72090096720748,27.72090096720748,27.72090096720748,27.72090096720748,27.72090096720748,27.72090096720748,8.722179756358734,8.626400204996195,8.626400204996195,8.626400204996195,8.626400204996195,6.066289722762757,6.066289722762757,6.066289722762757,6.066289722762757,6.066289722762757,6.066289722762757,6.066289722762757,6.066289722762757,6.066289722762757,6.066289722762757,6.066289722762757,6.066289722762757,6.066289722762757,6.066289722762757,6.066289722762757,6.066289722762757,6.066289722762757,6.066289722762757,0.0,0.0,3.120122938639545,1.2972312429925723,1.2972312429925723,1.2972312429925723,1.2972312429925723,1.2972312429925723,1.2972312429925723,1.2972312429925723,1.2972312429925723,1.2972312429925723,1.2972312429925723,12.980307080823481,3.120122938639545,3.7715983464512695,3.406882099831652,5.20830119920666,1.7581869120090334,2.224199897734012,2.144033759057615,1.6976039725576306,1.6976039725576306,3.3621186885315035,1.3525697994448533,1.1655221417157415,1.9801076496845162,2.224199897734012,1.05237737831067,0.9400513793777037,0.8431454377917276,0.2826900639262124,0.18067805130600015,0.09504817044637047,0.0014531388360744751
21.557302055203312,21.557302055203312,21.557302055203312,21.557302055203312,21.557302055203312,21.557302055203312,21.557302055203312,5.57500086887563,6.399227652240011,6.399227652240011,6.399227652240011,6.399227652240011,4.840543189325099,0.0,0.0,3.6758254177623293,3.6758254177623293,3.6758254177623293,3.6758254177623293,3.6758254177623293,3.6758254177623293,3.6758254177623293,0.0,0.0,0.0,0.0,3.6758254177623293,0.0,0.0,0.0,4.03410281649254,4.03410281649254,5.2961234680807685,1.589171372306285,1.589171372306285,1.589171372306285,1.589171372306285,1.589171372306285,1.589171372306285,1.589171372306285,1.589171372306285,1.589171372306285,1.589171372306285,0.0,5.2961234680807685,1.78537025991666,5.49852053474528,3.810417508276951,2.8868724766372615,2.89300796666486,1.6246197729605856,1.9310249589832023,1.9310249589832023,9.598657931869187,1.9284070097136534,11.25767383269603,1.2089812669124096,0.6908771906507639,0.7743119764649278,0.0,0.5692492471918819,0.2549974723106083,0.31582648892165777,0.31582648892165777,0.0038872647980899553
17.445847023800837,0.0,0.0,0.0,0.0,0.0,10.035839574482521,10.168338516614273,8.127402159965584,8.127402159965584,8.127402159965584,8.127402159965584,7.335299961756131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.621220115725629,5.621220115725629,4.703872059359237,5.883329180750754,5.883329180750754,5.883329180750754,5.883329180750754,5.883329180750754,5.883329180750754,5.883329180750754,5.883329180750754,5.883329180750754,5.883329180750754,0.0,0.0,2.5492663772286908,2.6461617523662326,2.2510929460253832,2.8393329226875395,2.738541945066211,4.077491304231553,1.7067194647973891,1.7067194647973891,1.0169995779516512,0.0,0.0,1.2986226537232555,0.0,1.3319795883872567,3.4877850126413437,1.7216723723524525,1.6631173826475345,0.7620190647683297,0.3097653522896883,0.2782836903805445
30.786580697081188,30.786580697081188,30.786580697081188,30.786580697081188,30.786580697081188,30.786580697081188,30.786580697081188,5.427924750931203,8.774386894370341,8.774386894370341,8.774386894370341,8.774386894370341,7.026741038217821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.028305748077243,5.028305748077243,4.77607865200543,8.774386894370341,8.774386894370341,8.774386894370341,8.774386894370341,8.774386894370341,8.774386894370341,8.774386894370341,8.774386894370341,8.774386894370341,8.774386894370341,10.696675078869825,2.5105925915941145,2.9169753898127175,2.4206344650510685,1.4845505971755917,2.3628993124273796,2.185787391493843,2.3048543138203543,2.0698997586624075,2.0698997586624075,0.7522617614648042,0.0,4.115562468763338,1.5207743827019842,0.0,0.7340142121204546,0.0,0.0,1.2787182597881295,0.5696139798619411,0.2561682557088194,0.0
13.06846366609912,11.961444076142604,11.961444076142604,11.961444076142604,11.961444076142604,11.961444076142604,11.961444076142604,14.039414201462701,9.11815188964701,9.11815188964701,9.11815188964701,9.11815188964701,4.062904058327786,14.039414201462701,14.039414201462701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.039414201462701,14.039414201462701,14.039414201462701,14.039414201462701,0.0,14.039414201462701,14.039414201462701,14.039414201462701,4.736755802211055,4.736755802211055,3.8097335776127923,9.11815188964701,9.11815188964701,9.11815188964701,9.11815188964701,9.11815188964701,9.11815188964701,9.11815188964701,9.11815188964701,9.11815188964701,9.11815188964701,3.7524502475971264,1.6651220584765334,2.063310702114603,1.0760213976632385,2.0989145737742114,1.3654124167653232,0.9878543028303828,1.1467269856327198,1.92383449971076,1.92383449971076,1.0863715984069722,5.055438320923745,3.4006112957641306,0.632039647542807,1.8232530319676203,0.9530109684476592,8.567828712787927,0.641950487666223,0.48830474009500063,0.16309063269940674,0.059030330686904706,0.2525557769436408
7.623932852205001,7.623932852205001,7.623932852205001,7.623932852205001,7.623932852205001,7.623932852205001,3.365498441196542,9.452158249386224,7.171392069215904,7.171392069215904,7.171392069215904,7.171392069215904,4.804643369499453,6.313461500688172,6.313461500688172,6.313461500688172,6.313461500688172,6.313461500688172,6.313461500688172,6.313461500688172,6.313461500688172,6.313461500688172,6.313461500688172,6.313461500688172,6.313461500688172,6.313461500688172,6.313461500688172,6.313461500688172,6.313461500688172,6.313461500688172,6.802572061532919,6.802572061532919,7.401871465845127,7.946623983846761,7.946623983846761,7.946623983846761,7.946623983846761,7.946623983846761,7.946623983846761,7.946623983846761,7.946623983846761,7.946623983846761,7.946623983846761,4.693920749317455,2.0843573045929547,3.9806820061654027,1.4102377823146472,2.3350762915345293,1.9536886946793137,2.7263445260953776,1.5206216436574573,2.5480920287564612,2.5480920287564612,0.737030214544018,1.5624932709702404,3.087575563158924,0.7007745870527928,2.153344179773001,1.3051666582534958,4.010172343950909,0.7256232773562244,0.8891619462452273,0.5816056670306842,0.0970918901040051,0.01478538103078153
31.296364478323895,31.296364478323895,31.296364478323895,31.296364478323895,31.296364478323895,31.296364478323895,31.296364478323895,11.924742879585958,0.0,0.0,0.0,0.0,7.372307084966366,0.0,0.0,2.884893952165315,2.884893952165315,2.884893952165315,2.884893952165315,2.884893952165315,2.884893952165315,2.884893952165315,0.0,0.0,0.0,0.0,2.884893952165315,0.0,0.0,0.0,3.6488654685394972,3.6488654685394972,3.3268522071338347,4.162914259906437,4.162914259906437,4.162914259906437,4.162914259906437,4.162914259906437,4.162914259906437,4.162914259906437,4.162914259906437,4.162914259906437,4.162914259906437,1.996632871993758,2.352428947992292,2.6288089250713536,2.453632741112378,6.97378740572787,3.5550145778423365,1.4767203900068229,1.996632871993758,1.7553179145015592,1.7553179145015592,1.669137138670268,1.343167696349537,1.3317914987972839,2.049724111831184,1.2216219566754223,1.2254060561660307,0.7241587152102156,0.8117036304698723,1.3423401460906779,0.4716649448698313,0.4716649448698313,0.0
